x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
0,0.0170681721,0.0006115612,0.0170681721,0,0.0008648782,0,nan
3.2,0.012737033,0.0004511751,0.0130135237,-0.0002764907,0.0006488275,-0.0212464096,-0.0498637512
6.4,0.0052346189,0.000280806,0.0061690625,-0.0009344436,0.0003573667,-0.1514725405,-0.0581825435
9.6,0.0019084911,0.0001458582,0.0019653928,-5.69017636809E-05,0.0001619683,-0.0289518529,-0.0824166851
12.8,0.0011164526,0.0001065941,0.000779797,0.0003366555,0.0001101952,0.4317220127,0.1421567781
16,0.0007770586,8.63980683366E-05,0.0005362261,0.0002408325,8.8508616862E-05,0.4491248914,0.1658410054
19.2,0.0005229874,8.30424220539E-05,0.0003093728,0.0002136146,0.000083779,0.6904763415,0.2719304682
22.4,0.0003700933,7.9666563385E-05,0.0001546944,0.0002153988,7.98591493612E-05,1.392414631,0.5186431839
25.6,0.0003098886,7.25713804059E-05,8.38986149948E-05,0.00022599,7.26336152946E-05,2.6936078139,0.8710939363
28.8,0.0002688011,7.4463490026E-05,0.000061221,0.0002075801,7.44957927383E-05,3.3906686018,1.2228839532
32,0.0002482787,7.18395546599E-05,5.34698451062E-05,0.0001948089,7.18650965434E-05,3.6433414062,1.3503551725
35.2,0.0002211065,6.86792100529E-05,4.29352057531E-05,0.0001781713,6.86964375917E-05,4.149771131,1.6068964867
38.4,0.0001838196,6.66498899975E-05,3.16692729833E-05,0.0001521504,6.66595487532E-05,4.804353234,2.1118925807
41.6,0.0001551205,6.36001195256E-05,2.47041564547E-05,0.0001304163,6.36062789056E-05,5.2791252193,2.5816585356
44.8,0.0001118615,0.000064181,1.98508949326E-05,9.20106328927E-05,6.41849399122E-05,4.6350873956,3.2376148411
