x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
308,-0.0048949496,0.1288775793,8.87818174454E-184,-0.0048949496,0.1288775793,-5.51345953567E+180,-1.45162326311E+182
310,0.0195546441,0.1312790618,3.6902547973E-186,0.0195546441,0.1312790618,5.29899563219E+183,3.55752565054E+184
312,-0.0121992489,0.1316783284,1.4803893088E-188,-0.0121992489,0.1316783284,-8.2405680714E+185,-8.89491534098E+186
314,-0.0174793047,0.1315284728,5.73169128448E-191,-0.0174793047,0.1315284728,-3.04958935112E+188,-2.29479605224E+189
316,-0.0020442157,0.1346701317,2.14179009469E-193,-0.0020442157,0.1346701317,-9.54442616773E+189,-6.28773850304E+191
318,-0.0016348445,0.1347874906,7.72428492005E-196,-0.0016348445,0.1347874906,-2.11649941858E+192,-1.74498365016E+194
320,-0.0239592956,0.1358848022,2.68860454412E-198,-0.0239592956,0.1358848022,-8.91142420873E+195,-5.05424708829E+196
322,0.0070066659,0.1358359078,9.03197726959E-201,0.0070066659,0.1358359078,7.75762130255E+197,1.50394801286E+199
324,0.01696097,0.1384650074,2.92837039629E-203,0.01696097,0.1384650074,5.79194833694E+200,4.72846375054E+201
326,-0.0309473449,0.1412798215,9.16339576132E-206,-0.0309473449,0.1412798215,-3.37727909004E+203,-1.54185311782E+204
328,0.0196374279,0.1419607283,2.76741406706E-208,0.0196374279,0.1419607283,7.09594857776E+205,5.12981585178E+206
330,0.0198042609,0.1439029283,8.066388011E-211,0.0198042609,0.1439029283,2.45515847376E+208,1.78401353499E+209
332,0.0145170552,0.1448528134,2.26919248926E-213,0.0145170552,0.1448528134,6.39745427816E+210,6.38351141614E+211
334,-0.0364032735,0.1486794592,6.16099463202E-216,-0.0364032735,0.1486794592,-5.90866827541E+213,-2.41337198539E+214
336,-0.0311220453,0.1507096155,1.61442393468E-218,-0.0311220453,0.1507096155,-1.92774925313E+216,-9.33556345983E+216
338,0.0562415289,0.1517291251,4.0829269426E-221,0.0562415289,0.1517291251,1.37748065794E+219,3.71665827882E+219
340,0.0428702016,0.1541793286,9.96581669167E-224,0.0428702016,0.1541793286,4.30172488131E+221,1.54719255917E+222
342,0.0020690574,0.1581790432,2.34769375372E-226,0.0020690574,0.1581790432,8.81314858633E+222,6.73763637412E+224
344,-0.0490252371,0.1609123782,5.33773806986E-229,-0.0490252371,0.1609123782,-9.18464646386E+226,-3.01487665346E+227
346,0.0077063519,0.1627383052,1.17127894607E-231,0.0077063519,0.1627383052,6.57943350956E+228,1.38940978905E+230
348,0.0099834115,0.1668129806,2.48056538676E-234,0.0099834115,0.1668129806,4.02465163798E+231,6.72481907462E+232
350,0.0208246964,0.1707716175,5.0702373024E-237,0.0208246964,0.1707716175,4.10724294848E+234,3.36816524708E+235
352,0.0243021631,0.1757630138,1.00021452507E-239,0.0243021631,0.1757630138,2.42969507637E+237,1.75728429363E+238
354,-0.0146329302,0.17862107,1.90434351904E-242,-0.0146329302,0.17862107,-7.68397615907E+239,-9.37972477342E+240
356,-0.0479162825,0.1813648967,3.49932832108E-245,-0.0479162825,0.1813648967,-1.36929942194E+243,-5.18318405081E+243
358,0.0334658676,0.1856641168,6.20599405588E-248,0.0334658676,0.1856641168,5.39250719855E+245,2.99178028366E+246
360,0.0091108109,0.1919405584,1.0622464372E-250,0.0091108109,0.1919405584,8.57692773638E+247,1.80693436531E+249
362,-0.0212493171,0.2005338332,1.7547953512E-253,-0.0212493171,0.2005338332,-1.21092850511E+251,-1.14278807256E+252
364,0.0543111487,0.2014035326,2.79778882708E-256,0.0543111487,0.2014035326,1.94121687152E+254,7.19915320259E+254
366,-0.0147916126,0.2106432349,4.30517343704E-259,-0.0147916126,0.2106432349,-3.43577624075E+256,-4.89281559824E+257
368,0.0685114712,0.2184307098,6.39372034512E-262,0.0685114712,0.2184307098,1.07154313109E+260,3.41664336587E+260
370,0.0449331583,0.2244833599,9.16439681485E-265,0.0449331583,0.2244833599,4.90301317027E+262,2.44960687248E+263
372,-0.0453675521,0.2326856081,1.26777270986E-267,-0.0453675521,0.2326856081,-3.57852411243E+265,-1.83545365064E+266
374,-0.0035717889,0.2383212438,1.69264614436E-270,-0.0035717889,0.2383212438,-2.11018051389E+267,-1.4079805999E+269
376,0.0009814733,0.2528010622,2.1811132594E-273,0.0009814733,0.2528010622,4.49987297897E+269,1.15904602657E+272
378,-0.0182456369,0.2598995366,2.71254857317E-276,-0.0182456369,0.2598995366,-6.72638162282E+273,-9.58142191888E+274
380,0.0178199703,0.2694384862,3.25584779221E-279,0.0178199703,0.2694384862,5.47321970503E+276,8.27555818145E+277
382,0.0062629578,0.2791504834,3.77170682924E-282,0.0062629578,0.2791504834,1.66051024659E+279,7.40117475196E+280
384,-0.0269266847,0.2885395942,4.21695558308E-285,-0.0269266847,0.2885395942,-6.3853375165E+282,-6.84242262083E+283
386,-0.051352986,0.3037163299,4.55037710281E-288,-0.051352986,0.3037163299,-1.12854352085E+286,-6.67470781274E+286
388,0.0303223359,0.3117469981,4.73895970929E-291,0.0303223359,0.3117469981,6.39852156025E+288,6.57844232249E+289
390,0.0443029372,0.3262933468,4.76327776378E-294,0.0443029372,0.3262933468,9.30093507892E+291,6.85030218913E+292
392,0.0649311464,0.3397671161,4.62078820437E-297,0.0649311464,0.3397671161,1.40519633257E+295,7.3532609514E+295
394,-0.0302933893,0.3523435829,4.32626863054E-300,-0.0302933893,0.3523435829,-7.00219794794E+297,-8.14433930207E+298
396,-0.0388213515,0.3776762229,3.90929250071E-303,-0.0388213515,0.3776762229,-9.93053128285E+300,-9.66108114687E+301
398,-0.0683601236,0.3885032553,3.40933843461E-306,-0.0683601236,0.3885032553,-2.00508470782E+304,-1.13955950419E+305
400,0.0183009091,0.4110201784,2.8696526165e-309,0.0183009091,0.4110201784,6.37739529747E+306,1.43230205336E+308
402,-0.0905939937,0.4395731232,2.33117997196e-312,-0.0905939937,0.4395731232,-inf,-inf
404,0.0037903515,0.4693715535,1.82771951377e-315,0.0037903515,0.4693715535,inf,inf
406,-0.0115551238,0.50502441,1.38304290306e-318,-0.0115551238,0.50502441,-inf,-inf
408,0.003687248,0.5606967336,1.01777523043e-321,0.003687248,0.5606967336,inf,inf
410,-0.0296064266,0.7086144277,0,-0.0296064266,0.7086144277,-inf,nan
412,-0.3690453322,0.739821648,0,-0.3690453322,0.739821648,-inf,nan
414,0.0551545425,0.8166326804,0,0.0551545425,0.8166326804,inf,nan
416,0.3458321908,0.9647258861,0,0.3458321908,0.9647258861,inf,nan
418,0.0512602578,1.1175092509,0,0.0512602578,1.1175092509,inf,nan
420,0.1216639859,1.832057989,0,0.1216639859,1.832057989,inf,nan
422,0.1308031785,1.590912329,0,0.1308031785,1.590912329,inf,nan
424,0.0301405835,2.107541613,0,0.0301405835,2.107541613,inf,nan
426,-0.4852065812,1.9093159395,0,-0.4852065812,1.9093159395,-inf,nan
428,-0.4797265876,2.0462878608,0,-0.4797265876,2.0462878608,-inf,nan
430,0.5433441443,2.24072594,0,0.5433441443,2.24072594,inf,nan
432,0.1603538824,2.4456532037,0,0.1603538824,2.4456532037,inf,nan
434,0.4834138562,2.5793195718,0,0.4834138562,2.5793195718,inf,nan
436,0.8338185281,2.3189703543,0,0.8338185281,2.3189703543,inf,nan
438,-0.6802916651,2.5284987571,0,-0.6802916651,2.5284987571,-inf,nan
440,-0.2253843469,2.9015957631,0,-0.2253843469,2.9015957631,-inf,nan
442,-1.068014786,1.8832375118,0,-1.068014786,1.8832375118,-inf,nan
444,-0.4660649433,2.6423744757,0,-0.4660649433,2.6423744757,-inf,nan
446,0.1288067478,2.5819596895,0,0.1288067478,2.5819596895,inf,nan
448,-0.793448456,2.7294274959,0,-0.793448456,2.7294274959,-inf,nan
450,-0.3566547361,2.5159554747,0,-0.3566547361,2.5159554747,-inf,nan
452,0.0096092306,2.8187158815,0,0.0096092306,2.8187158815,inf,nan
454,0.201994044,3.2002369443,0,0.201994044,3.2002369443,inf,nan
456,-1.9568302678,4.4248994294,0,-1.9568302678,4.4248994294,-inf,nan
458,-1.6374679351,3.9965640803,0,-1.6374679351,3.9965640803,-inf,nan
460,-0.4236878453,3.8940620205,0,-0.4236878453,3.8940620205,-inf,nan
462,-0.1407628332,3.4393425553,0,-0.1407628332,3.4393425553,-inf,nan
464,-1.8587903731,5.6677540768,0,-1.8587903731,5.6677540768,-inf,nan
466,0.4108320569,6.2024711834,0,0.4108320569,6.2024711834,inf,nan
468,-2.0127077353,7.4192882665,0,-2.0127077353,7.4192882665,-inf,nan
470,0.0912657377,1.9446890143,0,0.0912657377,1.9446890143,inf,nan
472,-0.2261887777,1.9626630701,0,-0.2261887777,1.9626630701,-inf,nan
474,0.16981722,2.0449666823,0,0.16981722,2.0449666823,inf,nan
476,0.0126464037,2.0874163381,0,0.0126464037,2.0874163381,inf,nan
478,0.4197154239,1.9748966783,0,0.4197154239,1.9748966783,inf,nan
480,0.2712418729,1.7260409654,0,0.2712418729,1.7260409654,inf,nan
482,0.4898978488,1.5058669721,0,0.4898978488,1.5058669721,inf,nan
484,0.4701591059,1.5716100813,0,0.4701591059,1.5716100813,inf,nan
486,0.6257508666,1.7433109373,0,0.6257508666,1.7433109373,inf,nan
488,0.3202569227,1.6807231168,0,0.3202569227,1.6807231168,inf,nan
490,0.5658085655,1.8440443927,0,0.5658085655,1.8440443927,inf,nan
492,0.1226576549,1.8365283219,0,0.1226576549,1.8365283219,inf,nan
494,0.2184915727,1.8947140617,0,0.2184915727,1.8947140617,inf,nan
