x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
737.6,-6.34436283742E-06,0.000100064,8.90513921439E-08,-6.43341422957E-06,0.000100064,-72.2438366732,-1123.6662386
739.2,-2.53340520302E-06,8.86244823156E-05,8.60819301531E-08,-2.61948713317E-06,8.86244823197E-05,-30.4301626196,-1029.53646538
740.8,-1.01937696307E-05,0.0001040252,8.24085772218E-08,-1.02761782079E-05,0.0001040252,-124.697920464,-1262.31082411
742.4,-9.19776170515E-06,8.52381427066E-05,8.34671063101E-08,-9.28122881146E-06,8.52381427106E-05,-111.196245105,-1021.21896713
744,-1.01801551896E-05,0.000085465,8.72215261359E-08,-1.02673767157E-05,0.000085465,-117.716086505,-979.862456295
745.6,1.52305015432E-05,9.57147268527E-05,8.68274439767E-08,1.51436740993E-05,9.57147268565E-05,174.411147049,1102.3570378
747.2,5.97193045716E-06,9.38954716615E-05,8.40606789172E-08,5.88786977824E-06,9.38954716652E-05,70.0430909443,1116.99656625
748.8,5.76127071521E-06,8.62348156759E-05,8.41999565144E-08,5.67707075869E-06,8.62348156799E-05,67.4236780362,1024.16720285
750.4,2.78629276043E-05,7.95313765008E-05,7.93142920614E-08,2.77836133122E-05,7.95313765046E-05,350.297690241,1002.74299549
752,1.35564825847E-06,8.15444709966E-05,7.28999487486E-08,1.28274830972E-06,8.15444709998E-05,17.5960111322,1118.58064904
753.6,1.21672695378E-05,7.53331622277E-05,7.51882854169E-08,1.20920812524E-05,7.53331622313E-05,160.824005832,1001.92811504
755.2,1.64315997694E-05,7.2948574051E-05,7.49486660438E-08,1.63566511034E-05,7.29485740548E-05,218.238055015,973.31623265
756.8,7.72316393863E-06,6.22833358207E-05,7.05289287191E-08,7.65263500991E-06,6.22833358246E-05,108.503491388,883.089859776
758.4,-8.98933554077E-06,6.24763061327E-05,0.000000072,-9.06132599244E-06,6.24763061367E-05,-125.868442024,-867.842455616
760,9.28577844622E-06,5.32733401168E-05,7.41954683225E-08,9.2115829779E-06,5.32733401218E-05,124.152905645,718.014444298
761.6,-3.16638057011E-07,8.10534540074E-05,7.3643068878E-08,-3.90281125889E-07,8.10534540107E-05,-5.299631477,-1100.62569822
763.2,1.09934904236E-05,6.92377794302E-05,0.000000077,1.09165135772E-05,6.92377794344E-05,141.815546897,899.463497662
764.8,4.65477386038E-06,6.54426602705E-05,7.44656339195E-08,4.58030822646E-06,6.54426602746E-05,61.509020811,878.830575873
766.4,-5.92724555618E-06,6.96973525912E-05,6.98168858288E-08,-5.99706244201E-06,6.96973525946E-05,-85.8970200521,-998.288264842
768,5.04730193472E-06,7.0416613428E-05,7.03186424976E-08,0.000004977,7.04166134314E-05,70.7775792513,1001.39348714
769.6,-8.13115372381E-07,0.00006769,6.64185528644E-08,-8.79533925245E-07,0.00006769,-13.242292813,-1019.14353309
771.2,-1.12877506927E-05,7.94595264996E-05,6.39119388513E-08,-1.13516626316E-05,7.94595265021E-05,-177.614117731,-1243.26701988
772.8,-1.13527314223E-05,7.85818404442E-05,5.84778752942E-08,-1.14112092976E-05,7.85818404463E-05,-195.137207708,-1343.78892919
774.4,-1.91468346845E-05,8.45942867659E-05,6.01117395439E-08,-1.92069464241E-05,8.4594286768E-05,-319.520722072,-1407.28750348
776,-1.65091789014E-05,6.10423548556E-05,5.8095734634E-08,-1.6567274636E-05,6.10423548583E-05,-285.171962113,-1050.72386075
777.6,4.75577134683E-06,5.58905600543E-05,6.04558733675E-08,4.69531547347E-06,5.58905600575E-05,77.665166541,924.485516791
779.2,2.55151367408E-06,6.58806673814E-05,5.97924142156E-08,2.49172125986E-06,6.58806673841E-05,41.672865907,1101.82324721
780.8,-2.58353752086E-06,6.71922225941E-05,5.94004534402E-08,-2.6429379743E-06,6.71922225967E-05,-44.4935656419,-1131.17364911
782.4,1.17353211076E-05,5.07301101435E-05,6.03263503372E-08,0.000011675,5.0730110147E-05,193.53059968,840.930060636
784,-4.98553426144E-06,5.59762670454E-05,6.48950812482E-08,-5.05042934269E-06,5.59762670491E-05,-77.8245322381,-862.565979423
785.6,7.46680212705E-06,5.56796657784E-05,0.000000064,7.40276421631E-06,5.5679665782E-05,115.599714779,869.480487993
787.2,2.47693000036E-05,6.06316796185E-05,7.03172014137E-08,0.000024699,6.06316796225E-05,351.25093584,862.266558886
788.8,5.64765213684E-06,5.80171046115E-05,6.35194098698E-08,5.58413272697E-06,5.80171046149E-05,87.9122261749,913.376415155
790.4,1.80397761521E-05,5.554635442E-05,6.28467203172E-08,1.79769294318E-05,5.55463544235E-05,286.044034454,883.843078098
792,8.92326104242E-06,6.77035243366E-05,6.83151038378E-08,8.85494593858E-06,6.770352434E-05,129.619153615,991.048496329
793.6,9.30293786801E-06,6.3713628334E-05,6.82682773385E-08,9.23466959067E-06,6.37136283376E-05,135.270288789,933.284040979
795.2,-9.03764899732E-07,7.95404463426E-05,6.52992086096E-08,-9.69064108342E-07,7.95404463453E-05,-14.8403652812,-1218.09205067
796.8,1.39195800349E-05,5.37704343607E-05,5.75384487899E-08,0.000013862,5.37704343637E-05,240.917888432,934.516138828
798.4,-1.89992241686E-05,6.558112261E-05,4.76855203447E-08,-1.9046909689E-05,6.55811226117E-05,-399.427531697,-1375.28944768
800,-0.000004535,6.41637630898E-05,0.000000047,-0.000004582,6.41637630915E-05,-97.5845400662,-1366.52075722
801.6,5.60420488807E-06,4.95818511161E-05,5.63057311394E-08,5.54789915693E-06,4.95818511192E-05,98.5316955247,880.583209763
803.2,-1.08819124386E-05,4.85217967237E-05,5.76349928144E-08,-1.09395474314E-05,4.8521796727E-05,-189.80738779,-841.882940956
804.8,-2.32973894708E-06,2.91907921297E-05,5.68947590503E-08,-2.38663370613E-06,2.91907921351E-05,-41.9482171287,-513.066619103
806.4,-2.7983961757E-06,1.57427929619E-05,5.53646546587E-08,-2.85376083036E-06,1.57427929714E-05,-51.5448140687,-284.347809051
808,1.37077683607E-06,8.68452302267E-06,5.36063536139E-08,1.31717048245E-06,8.68452303884E-06,24.5711635591,162.005661936
809.6,4.0104710012E-08,1.0614062683E-05,5.62149417758E-08,-1.61102317638E-08,1.06140626975E-05,-0.286582735,-188.812126517
811.2,0,0,5.36174881423E-08,-5.36174881423E-08,5.3006650163E-10,-1,-0.0139810211
812.8,0,0,4.43014648996E-08,-4.43014648996E-08,4.37967598446E-10,-1,-0.0139810211
814.4,0,0,5.0817560268E-08,-5.0817560268E-08,5.0238620506E-10,-1,-0.0139810211
816,0,0,6.015870029E-08,-6.015870029E-08,5.94733414604E-10,-1,-0.0139810211
817.6,0,0,0.000000053,-0.000000053,5.23855076149E-10,-1,-0.0139810211
819.2,0,0,4.84378901457E-08,-4.84378901457E-08,4.78860608086E-10,-1,-0.0139810211
820.8,0,0,4.87500873026E-08,-4.87500873026E-08,4.8194701255E-10,-1,-0.0139810211
822.4,0,0,4.93596302804E-08,-4.93596302804E-08,4.8797300006E-10,-1,-0.0139810211
824,0,0,4.97106950202E-08,-4.97106950202E-08,4.91443652359E-10,-1,-0.0139810211
825.6,0,0,5.1884865562E-08,-5.1884865562E-08,5.12937665096E-10,-1,-0.0139810211
827.2,0,0,4.3571254605E-08,-4.3571254605E-08,4.3074868481E-10,-1,-0.0139810211
828.8,0,0,4.43540256681E-08,-4.43540256681E-08,4.38487218139E-10,-1,-0.0139810211
830.4,0,0,5.01451728364E-08,-5.01451728364E-08,4.95738932575E-10,-1,-0.0139810211
832,0,0,4.89319692265E-08,-4.89319692265E-08,4.83745110866E-10,-1,-0.0139810211
833.6,0,0,4.68625823781E-08,-4.68625823781E-08,4.63286997567E-10,-1,-0.0139810211
835.2,0,0,4.97794384222E-08,-4.97794384222E-08,4.92123254778E-10,-1,-0.0139810211
836.8,0,0,5.01761294807E-08,-5.01761294807E-08,4.96044972279E-10,-1,-0.0139810211
838.4,0,0,4.58236056209E-08,-4.58236056209E-08,4.53015595567E-10,-1,-0.0139810211
840,0,0,4.56760558737E-08,-4.56760558737E-08,4.5155690772E-10,-1,-0.0139810211
841.6,0,0,4.9386804195E-08,-4.9386804195E-08,4.88241643414E-10,-1,-0.0139810211
843.2,0,0,4.55333460106E-08,-4.55333460106E-08,4.5014606733E-10,-1,-0.0139810211
844.8,0,0,4.48430656689E-08,-4.48430656689E-08,4.43321904197E-10,-1,-0.0139810211
846.4,0,0,4.97901752195E-08,-4.97901752195E-08,4.9222939956E-10,-1,-0.0139810211
848,0,0,4.79331923821E-08,-4.79331923821E-08,4.73871128214E-10,-1,-0.0139810211
849.6,0,0,3.8912124222E-08,-3.8912124222E-08,3.84688173057E-10,-1,-0.0139810211
851.2,0,0,3.8100828632E-08,-3.8100828632E-08,3.7666764412E-10,-1,-0.0139810211
852.8,0,0,4.32798184927E-08,-4.32798184927E-08,4.27867525587E-10,-1,-0.0139810211
