x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
110,-0.0388605082,0.5245535209,1.09486782031E-24,-0.0388605082,0.5245535209,-3.54933330558E+022,-4.79497240486E+023
112,0.0155835998,0.5381749455,1.52740727835E-25,0.0155835998,0.5381749455,1.02026486203E+023,3.52389817579E+024
114,-0.0025866492,0.533903339,2.05653111309E-26,-0.0025866492,0.533903339,-1.25777293125E+023,-2.59614464081E+025
116,0.0302459469,0.5331860556,2.67240931621E-27,0.0302459469,0.5331860556,1.13178571443E+025,1.99611602152E+026
118,0.2035015234,0.5344224124,3.35164439281E-28,0.2035015234,0.5344224124,6.07169196899E+026,1.62889168897E+027
120,-0.0034646311,0.5265816611,4.05695467074E-29,-0.0034646311,0.5265816611,-8.53997986291E+025,-1.2979811963E+028
122,0.0482313702,0.5308834667,4.73946849496E-30,0.0482313702,0.5308834667,1.01765356713E+028,1.12152183597E+029
124,-0.1454787403,0.5306076084,5.34375317792E-31,-0.1454787403,0.5306076084,-2.72240755533E+029,-1.00410669381E+030
126,0.1037362289,0.5301366362,5.81500917395E-32,0.1037362289,0.5301366362,1.78393921314E+030,9.16901793592E+030
128,-0.1013996858,0.5376727574,6.10719352731E-33,-0.1013996858,0.5376727574,-1.66033195688E+031,-8.85086857178E+031
130,0.2650914502,0.52518779,6.19042155569E-34,0.2650914502,0.52518779,4.28228429682E+032,8.80280031486E+032
132,0.1335639811,0.5388431257,6.05600229648E-35,0.1335639811,0.5388431257,2.20548101792E+033,8.97947066341E+033
134,0.0283121722,0.5334669365,5.7179335233E-36,0.0283121722,0.5334669365,4.9514692793E+033,9.33366494332E+034
136,0.0363216596,0.5280247938,5.21050044026E-37,0.0363216596,0.5280247938,6.97085816965E+034,1.01410649179E+036
138,0.1673208524,0.5425035077,4.58254814193E-38,0.1673208524,0.5425035077,3.65126229399E+036,1.20065553203E+037
140,0.1012740432,0.5354973009,3.88975188169E-39,0.1012740432,0.5354973009,2.60361190774E+037,1.38406949097E+038
142,0.0944459288,0.5457582616,3.18657413874E-40,0.0944459288,0.5457582616,2.96387043602E+038,1.72037304667E+039
144,0.1354871221,0.5338030056,2.51949452583E-41,0.1354871221,0.5338030056,5.37755175384E+039,2.13910965504E+040
146,0.0182286029,0.5430727614,1.92260503437E-42,0.0182286029,0.5430727614,9.48120001827E+039,2.82514982437E+041
148,-0.1068676588,0.5473703211,1.41596981546E-43,-0.1068676588,0.5473703211,-7.54731192627E+041,-3.88777889713E+042
150,0.1320054411,0.5482068752,1.00648007114E-44,0.1320054411,0.5482068752,1.31155543857E+043,5.49404153104E+043
152,0.1754530043,0.5521418505,6.90468116002E-46,0.1754530043,0.5521418505,2.54107322651E+044,8.11710211313E+044
154,0.1929531745,0.5542253493,4.57161176593E-47,0.1929531745,0.5542253493,4.22068155248E+045,1.23421012068E+046
156,0.1446646722,0.5659363088,2.92134143773E-48,0.1446646722,0.5659363088,4.95199466545E+046,1.95618344685E+047
158,0.1869559547,0.5660162716,1.80170033966E-49,0.1869559547,0.5660162716,1.03766398094E+048,3.1926723968E+048
160,-0.0187594619,0.5662303228,1.07243274518E-50,-0.0187594619,0.5662303228,-1.7492436672E+048,-5.28073898056E+049
162,0.1358460674,0.5794583221,6.16090959391E-52,0.1358460674,0.5794583221,2.20496771405E+050,9.48278771524E+050
164,-0.0906411475,0.5764375059,3.41591354221E-53,-0.0906411475,0.5764375059,-2.65349653647E+051,-1.69376654548E+052
166,0.2329772239,0.5945631766,1.82791572241E-54,0.2329772239,0.5945631766,1.27455123387E+053,3.32691066675E+053
168,0.2883801225,0.5935327499,9.44045074959E-56,0.2883801225,0.5935327499,3.05472831929E+054,6.50640391534E+054
170,0.0211556471,0.5998488749,4.70561679957E-57,0.0211556471,0.5998488749,4.49582870328E+054,1.27498911836E+056
172,0.1670850773,0.6123526482,2.26374575342E-58,0.1670850773,0.6123526482,7.38091179283E+056,2.73514754621E+057
174,0.1295097661,0.6194412541,1.05105635838E-59,0.1295097661,0.6194412541,1.23218669536E+058,5.93211022162E+058
176,0.3674245101,0.6393187834,4.70989931583E-61,0.3674245101,0.6393187834,7.80111177433E+059,1.42319321847E+060
178,0.2930388339,0.6294733775,2.0369694092E-62,0.2930388339,0.6294733775,1.438602036E+061,3.18932719736E+061
180,0.1780778813,0.654569811,8.50246112198E-64,0.1780778813,0.654569811,2.09442746976E+062,7.78377255412E+062
182,0.1088179685,0.6623558112,3.42524835845E-65,0.1088179685,0.6623558112,3.17693659167E+063,1.94157524299E+064
184,0.1093017543,0.6747778287,1.33176238159E-66,0.1093017543,0.6747778287,8.20730153166E+064,5.08674825008E+065
186,0.2741603201,0.6918305874,4.99745260129E-68,0.2741603201,0.6918305874,5.48600140785E+066,1.41666920473E+067
188,0.3427175363,0.7010572809,1.80991378778E-69,0.3427175363,0.7010572809,1.89355724334E+068,4.01016380799E+068
190,0.3094431413,0.7271682896,6.32636663879E-71,0.3094431413,0.7271682896,4.89132481449E+069,1.1802989453E+070
192,0.3537579213,0.7389294036,2.13421462012E-72,0.3537579213,0.7389294036,1.65755551483E+071,3.57959972163E+071
194,0.2231800024,0.7486078094,6.94878841675E-74,0.2231800024,0.7486078094,3.21178296215E+072,1.0916198489E+073
196,0.4099324476,0.7811173358,2.18357116044E-75,0.4099324476,0.7811173358,1.8773486983E+074,3.72240259973E+074
198,0.4736628807,0.7936789079,6.62236136813E-77,0.4736628807,0.7936789079,7.15247710574E+075,1.26101664346E+076
200,0.1889590631,0.8314120497,1.93841010745E-78,0.1889590631,0.8314120497,9.74814681267E+076,4.32231938007E+077
202,0.4245273624,0.8392812169,5.47602875512E-80,0.4245273624,0.8392812169,7.75246773557E+078,1.59049978095E+079
204,0.17734905,0.8788502327,1.49304548499E-81,0.17734905,0.8788502327,1.18783420751E+080,5.9222145985E+080
206,0.4330577516,0.9104881551,3.92886965925E-83,0.4330577516,0.9104881551,1.10224514729E+082,2.39494119694E+082
208,0.1149853233,0.9310807703,9.97813713184E-85,0.1149853233,0.9310807703,1.15237265047E+083,9.352576553E+083
210,0.515566478,0.9776304873,2.44578670251E-86,0.515566478,0.9776304873,2.10797808919E+085,4.16095436121E+085
212,-0.0256776606,1.0034211067,5.78595371109E-88,-0.0256776606,1.0034211067,-4.43793051865E+085,-1.73440702465E+087
214,0.0903575183,1.0595658358,1.32104798971E-89,0.0903575183,1.0595658358,6.83983617549E+087,8.02940922468E+088
216,0.1674534288,1.1145367961,2.91104888374E-91,0.1674534288,1.1145367961,5.75233998168E+089,3.84161291162E+090
218,0.4109752884,1.1567323897,6.19109782719E-93,0.4109752884,1.1567323897,6.6381649887E+091,1.90350246187E+092
220,0.3965397003,1.2223534174,1.27078798136E-94,0.3965397003,1.2223534174,3.12042375371E+093,9.76984365157E+093
222,0.0380634474,1.2805931293,2.51747864533E-96,0.0380634474,1.2805931293,1.51196704172E+094,5.08748381153E+095
224,-0.3285010101,1.3735270243,4.81333131123E-98,-0.3285010101,1.3735270243,-6.82481609597E+096,-2.87802076115E+097
226,-0.0482036005,1.4633299932,8.88204524311E-100,-0.0482036005,1.4633299932,-5.4270834226E+097,-1.64778339087E+099
228,0.1265337549,1.5534326404,1.58185790898E-101,0.1265337549,1.5534326404,7.99905947407E+099,9.83009385708E+100
230,0.055179764,1.7015306646,2.71900010061E-103,0.055179764,1.7015306646,2.02941382659E+101,6.25891713943E+102
232,0.4046943772,1.8548277934,4.51064077295E-105,0.4046943772,1.8548277934,8.97199306199E+103,4.14143723997E+104
234,0.346648269,1.9868240707,7.22195076209E-107,0.346648269,1.9868240707,4.79992567678E+105,2.76365058533E+106
236,0.2932099438,2.2384332169,1.11598425988E-108,0.2932099438,2.2384332169,2.62736630202E+107,2.01095950803E+108
238,-0.6373695357,2.4410497795,1.66436616938E-110,-0.6373695357,2.4410497795,-3.82950307076E+109,-1.48160853688E+110
240,-0.973427508,2.7833645348,2.39566977753E-112,-0.973427508,2.7833645348,-4.06327915939E+111,-1.18299985019E+112
242,0.0150029026,3.0981277377,3.32806877783E-114,0.0150029026,3.0981277377,4.50799054975E+111,9.30911848763E+113
244,-0.1564820896,3.4172506765,4.46215750385E-116,-0.1564820896,3.4172506765,-3.5068705988E+114,-7.66070591305E+115
246,-0.7603580419,3.7761434665,5.77410614209E-118,-0.7603580419,3.7761434665,-1.31684112346E+117,-6.5795263897E+117
248,-0.3400368373,4.3322020049,7.21127229088E-120,-0.3400368373,4.3322020049,-4.71535151648E+118,-6.01310276189E+119
250,-0.5609070797,5.0522739705,8.69213154174E-122,-0.5609070797,5.0522739705,-6.45304407748E+120,-5.82322764678E+121
252,0.1995302422,6.7469377194,1.01117878637E-123,0.1995302422,6.7469377194,1.97324394989E+122,6.67322609842E+123
254,-0.9833238674,6.6498863216,1.1353163022E-125,-0.9833238674,6.6498863216,-8.66123269371E+124,-5.87651892609E+125
256,0.1654464646,7.8373003099,1.2302491179E-127,0.1654464646,7.8373003099,1.34482083485E+126,6.37092535528E+127
258,-1.8286156889,10.7372021391,1.28663841769E-129,-1.8286156889,10.7372021391,-1.42123510671E+129,-8.3814642333E+129
260,1.4300398081,11.4637456126,1.29869518868E-131,1.4300398081,11.4637456126,1.10113583273E+131,8.84774957888E+131
262,2.0416594082,12.2500445509,1.26515930083E-133,2.0416594082,12.2500445509,1.6137567869E+133,9.7229559223E+133
264,0.8602996385,8.9150724442,1.18951646484E-135,0.8602996385,8.9150724442,7.23234746145E+134,7.50518659943E+135
266,0.9843198509,3.4448200839,1.07940137553E-137,0.9843198509,3.4448200839,9.11912726107E+136,3.23034839448E+137
268,1.0033278969,4.3618187445,9.45328477141E-140,1.0033278969,4.3618187445,1.06135372111E+139,4.65063134508E+139
270,-0.4470372926,2.4926780931,7.99042314538E-142,-0.4470372926,2.4926780931,-5.59466356779E+140,-3.13462810223E+141
272,0.0616602533,2.3385164251,6.51844612979E-144,0.0616602533,2.3385164251,9.45934844967E+141,3.58791153179E+143
274,-0.0812215473,2.9369792476,5.1322245177E-146,-0.0812215473,2.9369792476,-1.58257977677E+144,-5.72328209917E+145
276,0.4088945322,3.283529409,3.89990903779E-148,0.4088945322,3.283529409,1.04847197277E+147,8.43910624233E+147
278,-0.3514704403,3.8421438922,2.86016160483E-150,-0.3514704403,3.8421438922,-1.22884818706E+149,-1.34501976559E+150
280,0.5072394277,3.0371587618,2.02448205387E-152,0.5072394277,3.0371587618,2.50552691613E+151,1.50649221769E+152
282,0.3989219024,3.6493877454,1.38300756117E-154,0.3989219024,3.6493877454,2.88445207091E+153,2.64346845002E+154
284,-0.5850372171,3.8192935451,9.11847983242E-157,-0.5850372171,3.8192935451,-6.41595120945E+155,-4.20326736952E+156
286,-0.2590035065,3.606610052,5.80239905251E-159,-0.2590035065,3.606610052,-4.46373136538E+157,-6.22053891455E+158
288,1.3851514305,3.6413447128,3.56352663652E-161,1.3851514305,3.6413447128,3.88702420896E+160,1.04382714563E+161
