x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
0,0.0416155022,0.0009277482,0.0416155022,0,0.0013120341,0,nan
3.2,0.0317935172,0.0008366526,0.0317294858,6.40313964455E-05,0.0010956003,0.0020180408,0.034529436
6.4,0.0149141077,0.0005503163,0.0150413666,-0.0001272589,0.0006444292,-0.0084605947,-0.0428442081
9.6,0.0064681773,0.0002416221,0.0047920075,0.0016761698,0.0002641853,0.3497844612,0.0556791425
12.8,0.0037578203,0.0001151173,0.0019012958,0.0018565244,0.0001226727,0.9764521638,0.0680937991
16,0.0024877238,8.91282659274E-05,0.0013074228,0.001180301,0.000093773,0.9027691732,0.0744937408
19.2,0.0015949864,7.98084650774E-05,0.0007543107,0.0008406756,8.15608504789E-05,1.1144950656,0.110944206
22.4,0.0010420592,6.92586333363E-05,0.000377175,0.0006648843,6.97671910298E-05,1.7628005993,0.189101573
25.6,0.0007298967,6.33396630859E-05,0.000204561,0.0005253357,6.35036194797E-05,2.5681120512,0.3156735993
28.8,0.0005685854,6.19124456793E-05,0.0001492686,0.0004193168,6.20018103056E-05,2.8091426085,0.4200651943
32,0.0004816896,6.07864327879E-05,0.0001303698,0.0003513198,6.0855874345E-05,2.694794244,0.4706441827
35.2,0.0004076827,6.16818519943E-05,0.0001046843,0.0003029984,0.000061726,2.8944008549,0.5931593268
38.4,0.0003280538,0.000056659,7.72158080244E-05,0.000250838,5.66851719792E-05,3.2485319643,0.7376770756
41.6,0.0002606396,5.44533781242E-05,6.02335078301E-05,0.0002004061,5.44699322204E-05,3.3271523317,0.9073496149
44.8,0.0002174973,5.4262445957E-05,4.84003182843E-05,0.000169097,5.42731728548E-05,3.4937158082,1.1240408611
48,0.0001962461,5.41403837773E-05,3.86252535244E-05,0.0001576209,5.41472309912E-05,4.0807720259,1.4048096424
51.2,0.0001638152,5.45110605934E-05,3.13535455961E-05,0.0001324617,5.45155417573E-05,4.2247756578,1.741285138
54.4,0.0001444089,5.19678170195E-05,2.59181818748E-05,0.0001184907,0.000051971,4.5717221289,2.0077842525
57.6,0.0001347342,5.1200390268E-05,2.19561156184E-05,0.000112778,5.12027299015E-05,5.1365205657,2.3348583485
60.8,0.0001195023,5.13005364745E-05,1.90327857169E-05,0.0001004695,5.13022911442E-05,5.2787612459,2.6980370729
64,0.000124412,4.95275880956E-05,1.70154206415E-05,0.0001073966,0.000049529,6.311721519,2.9142315283
67.2,9.29342663655E-05,4.88580903515E-05,1.51282766809E-05,0.000077806,4.8859254363E-05,5.1430834672,3.2316988218
70.4,8.282448471E-05,4.89630838217E-05,1.36862637238E-05,6.91382209861E-05,0.000048964,5.0516505002,3.5793762854
73.6,0.000071368,4.94871646658E-05,1.23306904481E-05,5.90372854126E-05,4.94879281479E-05,4.7878329005,4.014813825
76.8,5.78862656094E-05,4.74106948112E-05,1.10181144564E-05,4.6868151153E-05,4.74113311016E-05,4.2537360942,4.3040797066
80,6.21466353419E-05,4.71463320092E-05,0.000010217,5.19296677939E-05,4.71468822003E-05,5.0826889241,4.6159580366
83.2,6.61735093616E-05,4.57745857443E-05,9.62610539807E-06,5.65474039635E-05,4.57750887749E-05,5.8743803049,4.7571101966
86.4,6.10010652887E-05,4.78906132912E-05,8.91274726295E-06,5.20883180257E-05,0.000047891,5.8442494204,5.3748973435
89.6,5.6267795316E-05,4.69829403282E-05,8.29078670562E-06,0.000047977,4.69833038828E-05,5.7867860209,5.6683977336
92.8,4.16133264639E-05,4.59468748309E-05,7.71381260957E-06,3.38995138543E-05,4.59471966417E-05,4.3946509424,5.9572890404
96,5.31025329851E-05,4.59829474841E-05,7.10476309538E-06,4.59977698898E-05,4.59832202694E-05,6.4742158566,6.4737771161
99.2,4.39294296769E-05,0.00004485,6.52220110648E-06,3.74072285704E-05,4.48502013952E-05,5.735368775,6.8777323694
102.4,4.35237738531E-05,4.46675152832E-05,5.93761131291E-06,3.75861625402E-05,4.46677114163E-05,6.3301823847,7.5241654668
105.6,4.01698056679E-05,4.48485897463E-05,5.25394434933E-06,3.49158613186E-05,4.48487426935E-05,6.6456473455,8.53748994
108.8,2.89461769616E-05,4.38563303652E-05,4.73390469352E-06,2.42122722681E-05,4.38564573425E-05,5.1146514,9.2650320897
112,1.50423467304E-05,0.000045222,4.34767086194E-06,1.06946758685E-05,4.52221507229E-05,2.4598632712,10.4016105756
115.2,2.36612159016E-05,0.000043935,4.01427688311E-06,1.96469390184E-05,4.39351381809E-05,4.8942660386,10.9452642724
118.4,2.40713916949E-05,4.4761494994E-05,3.69945898972E-06,2.03719327052E-05,4.47615709727E-05,5.5067329471,12.1001138329
121.6,2.10208684481E-05,4.29597036398E-05,3.49363263867E-06,1.75272358094E-05,4.29597742411E-05,5.0169086513,12.2971003643
124.8,1.54296114018E-05,4.40774447307E-05,3.24045803854E-06,1.21891533633E-05,4.40775039299E-05,3.761552601,13.6025034188
128,1.64628075413E-05,4.38612934103E-05,3.06350304784E-06,1.33993044934E-05,4.38613465813E-05,4.3738505509,14.3177150718
131.2,1.48793490154E-05,4.23751297441E-05,2.9049249516E-06,1.19744240638E-05,4.23751792297E-05,4.1221113328,14.5876471082
134.4,1.23614983982E-05,4.3241193241E-05,2.70784271327E-06,9.65365568497E-06,4.32412353785E-05,3.5650725346,15.9690851762
137.6,-6.1661299087E-07,4.20756319286E-05,2.56818822357E-06,-3.18480121444E-06,4.20756708818E-05,-1.240096495,-16.3834295319
140.8,0.000002718,4.30417562356E-05,2.44723078622E-06,2.70727673054E-07,4.3041790812E-05,0.1106261308,17.5879575713
144,0.000011627,4.26287924436E-05,2.35154843924E-06,9.27541533393E-06,4.26288246783E-05,3.9443862517,18.1281939501
147.2,9.30131049807E-06,4.18313064257E-05,0.0000022,7.10133537822E-06,4.18313351767E-05,3.2279162224,19.0145944689
150.4,1.32568756734E-05,4.20152390295E-05,2.0954913954E-06,1.1161384278E-05,4.20152650003E-05,5.326380391,20.0506677742
