x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
236,0.000476715,0.0035938134,7.83967816724E-32,0.000476715,0.0035938134,6.08079842954E+027,4.58414745432E+028
240,0.0009423613,0.0035164455,7.92915413023E-33,0.0009423613,0.0035164455,1.18847640468E+029,4.43488410246E+029
244,-0.0003568136,0.0035739842,7.71669964633E-34,-0.0003568136,0.0035739842,-4.62391444417E+029,-4.63150096221E+030
248,-0.0012722689,0.0035505863,7.2262410564E-35,-0.0012722689,0.0035505863,-1.76062336404E+031,-4.91356834611E+031
252,0.0004902489,0.0035402241,6.51132547276E-36,0.0004902489,0.0035402241,7.52917212546E+031,5.43704279245E+032
256,0.0003440043,0.0035942204,5.64550082531E-37,0.0003440043,0.0035942204,6.09342442992E+032,6.36653156458E+033
260,0.0001935723,0.0034885446,4.70989968648E-38,0.0001935723,0.0034885446,4.10990366407E+033,7.40683796114E+034
264,0.000497464,0.0035886328,3.78091532241E-39,0.000497464,0.0035886328,1.31572359855E+035,9.49146985194E+035
268,7.9769364677E-05,0.0035393234,2.92050770195E-40,7.9769364677E-05,0.0035393234,2.7313526557E+035,1.21188644295E+037
272,0.0005058912,0.003503241,2.17068033661E-41,0.0005058912,0.003503241,2.33056530382E+037,1.61389645943E+038
276,-0.0018163724,0.0036069967,1.55242096728E-42,-0.0018163724,0.0036069967,-1.1700256616E+039,-2.32356465079E+039
280,-0.0015358607,0.00355748,1.06831478464E-43,-0.0015358607,0.00355748,-1.43764810518E+040,-3.33009665122E+040
284,-0.0019074394,0.0036351259,7.0740005468E-45,-0.0019074394,0.0036351259,-2.69640831023E+041,-5.13895098161E+041
288,-0.0002392247,0.0035618278,4.50720229437E-46,-0.0002392247,0.0035618278,-5.3076105311E+041,-7.90253086817E+042
292,-0.0021058042,0.0036381666,2.7632814636E-47,-0.0021058042,0.0036381666,-7.62066471647E+043,-1.31668511781E+044
296,-0.0011285575,0.0036805698,1.63011899512E-48,-0.0011285575,0.0036805698,-6.92316019762E+044,-2.2578891379E+045
300,5.04746622638E-05,0.0036998952,9.25315002968E-50,5.04746622638E-05,0.0036998952,5.45486262537E+044,3.99852520592E+046
304,-0.0002050475,0.0037422894,5.0540089994E-51,-0.0002050475,0.0037422894,-4.05712529468E+046,-7.40459950023E+047
308,0.0019807524,0.0037764499,2.65618628141E-52,0.0019807524,0.0037764499,7.45712896842E+048,1.42182219835E+049
312,0.0004049163,0.0038668808,1.34325095843E-53,0.0004049163,0.0038668808,3.01444976604E+049,2.87875315915E+050
316,0.000290196,0.0039067424,6.53629884451E-55,0.000290196,0.0039067424,4.43976081361E+050,5.97700026182E+051
320,0.0028863005,0.0039304811,3.06043212978E-56,0.0028863005,0.0039304811,9.43102289041E+052,1.2844060351E+053
324,-0.0008775527,0.0040474589,1.37882680143E-57,-0.0008775527,0.0040474589,-6.36448841041E+053,-2.93545996424E+054
328,0.0007213864,0.004101998,5.97740650349E-59,0.0007213864,0.004101998,1.20685513015E+055,6.86254030704E+055
332,-0.0012636357,0.0042444387,2.49340013295E-60,-0.0012636357,0.0042444387,-5.06792182301E+056,-1.70229474496E+057
336,-2.18636778412E-05,0.0043488815,1.00079995277E-61,-2.18636778412E-05,0.0043488815,-2.18462019115E+056,-4.34540543207E+058
340,0.0006441336,0.0044425109,3.86525975978E-63,0.0006441336,0.0044425109,1.66646910942E+059,1.14934748903E+060
344,-0.0007132684,0.0045927014,1.4364357524E-64,-0.0007132684,0.0045927014,-4.96554322548E+060,-3.19730278928E+061
348,0.0010001002,0.0048593508,5.13653010663E-66,0.0010001002,0.0048593508,1.94703459064E+062,9.46044370886E+062
352,0.0006089023,0.0050463559,1.76737855592E-67,0.0006089023,0.0050463559,3.44522840526E+063,2.85528431006E+064
356,0.0007619084,0.0053703361,5.85147610551E-69,0.0007619084,0.0053703361,1.30207899424E+065,9.17777691096E+065
360,0.0015825693,0.0058551729,1.86413517738E-70,0.0015825693,0.0058551729,8.48956304295E+066,3.14099800497E+067
364,-0.0011118486,0.0068616386,5.71433213428E-72,-0.0011118486,0.0068616386,-1.94571917576E+068,-1.20078230168E+069
368,-0.0022380862,0.0083062057,1.68550353615E-73,-0.0022380862,0.0083062057,-1.3278442748E+070,-4.92808643369E+070
372,0.0020220857,0.008570997,4.78376644349E-75,0.0020220857,0.008570997,4.22697421493E+071,1.79170061229E+072
376,0.0019308723,0.0110625525,1.30643070624E-76,0.0019308723,0.0110625525,1.47797525968E+073,8.46781166583E+073
380,-0.0010313519,0.0118050569,3.43304030517E-78,-0.0010313519,0.0118050569,-3.00419389678E+074,-3.43866399117E+075
384,0.0049245269,0.01377378,8.68055586413E-80,0.0049245269,0.01377378,5.67305479358E+076,1.58677350158E+077
388,0.0040698855,0.0151966161,2.11199206329E-81,0.0040698855,0.0151966161,1.92703636119E+078,7.19548130475E+078
392,0.0043814797,0.0176282678,4.94439477303E-83,0.0043814797,0.0176282678,8.86150872056E+079,3.56534049207E+080
396,0.0005718276,0.022578787,1.11380742013E-84,0.0005718276,0.022578787,5.13398983276E+080,2.02717175831E+082
400,0.0028043897,0.0239008789,2.41425526027E-86,0.0028043897,0.0239008789,1.16159618008E+083,9.89992013053E+083
404,0.0032319896,0.0244013955,5.03538146804E-88,0.0032319896,0.0244013955,6.41855951103E+084,4.84600176029E+085
408,-0.0105714767,0.028773749,1.01054970456E-89,-0.0105714767,0.028773749,-1.0461115027E+087,-2.84740097091E+087
412,-0.0108552547,0.0313004523,1.95145748033E-91,-0.0108552547,0.0313004523,-5.56263960178E+088,-1.60398500366E+089
416,-0.0148545283,0.0322290369,3.62607362537E-93,-0.0148545283,0.0322290369,-4.0965876269E+090,-8.88845387822E+090
420,-0.0002912253,0.0347001586,6.48321246338E-95,-0.0002912253,0.0347001586,-4.49199027432E+090,-5.3523093977E+092
424,0.0080701118,0.0335026263,1.11537267799E-96,0.0080701118,0.0335026263,7.23535012282E+093,3.00374518998E+094
428,0.0096488913,0.0369222575,1.84640029499E-98,0.0096488913,0.0369222575,5.22578518681E+095,1.99971163681E+096
432,0.0095888185,0.0358718037,2.94108672696E-100,0.0095888185,0.0358718037,3.26029776171E+097,1.21969319637E+098
436,0.0098185877,0.0366852608,4.50781322018E-102,0.0098185877,0.0366852608,2.17812654981E+099,8.13824816199E+099
440,-0.0125086714,0.0394491067,6.64813922641E-104,-0.0125086714,0.0394491067,-1.88152970301E+101,-5.93395720473E+101
444,-0.0026221963,0.0351369692,9.43431581745E-106,-0.0026221963,0.0351369692,-2.77942390592E+102,-3.72438265107E+103
448,0.0043360201,0.040431443,1.28824013692E-107,0.0043360201,0.040431443,3.36584771009E+104,3.13850811229E+105
452,0.0029841808,0.0399045234,1.69261955175E-109,0.0029841808,0.0399045234,1.7630546423E+106,2.35756232858E+107
