x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
228.8,2.21809445277E-05,4.45090967665E-05,7.06337335822E-06,1.51175711695E-05,4.45092249404E-05,2.1402763811,6.3014950245
230.4,0.000018903,4.44423693946E-05,6.96076493594E-06,1.19422404298E-05,4.44424940585E-05,1.7156505843,6.3847668192
232,2.46968229692E-05,4.37827223223E-05,6.69478287225E-06,0.000018002,4.37828393785E-05,2.6889654886,6.5399709869
233.6,1.81007842268E-05,4.4172609844E-05,6.62961439117E-06,1.14711698356E-05,4.41727236192E-05,1.7302921646,6.662991487
235.2,1.91088775727E-05,4.3958650161E-05,0.000006489,1.26198754445E-05,4.39587596917E-05,1.9448098791,6.7744120123
236.8,1.69937038748E-05,4.37757655644E-05,6.3702441989E-06,1.06234596759E-05,4.37758715637E-05,1.6676691417,6.8719761743
238.4,2.5229600474E-05,4.42718474613E-05,6.23217078526E-06,1.89974296887E-05,4.42719477784E-05,3.0482845133,7.1039259745
240,2.61652915363E-05,4.42770905076E-05,6.10558214282E-06,2.00597093935E-05,4.42771867795E-05,3.2854703981,7.2520891406
241.6,1.74656574331E-05,4.48411524103E-05,5.98159573606E-06,1.14840616971E-05,4.48412436496E-05,1.9198993385,7.4965915344
243.2,0.000018184,4.38818315199E-05,5.75485555234E-06,1.24291036882E-05,4.38819178195E-05,2.1597594545,7.6252687783
244.8,1.73193043508E-05,4.45490703488E-05,5.7321959749E-06,1.15871083759E-05,4.45491546877E-05,2.0214082747,7.7718032491
246.4,1.62619053484E-05,4.39424586507E-05,5.52089916274E-06,0.000010741,4.39425379665E-05,1.9455175451,7.9593625754
248,2.27952362083E-05,4.40821733839E-05,5.39354474573E-06,1.74016914625E-05,4.40822488427E-05,3.2263923418,8.1732953762
249.6,1.24883054225E-05,4.41118197611E-05,5.3256166654E-06,7.16268875713E-06,4.41118932818E-05,1.344950117,8.2829893783
251.2,2.1783753396E-05,4.35512528172E-05,5.09408438169E-06,1.66896690143E-05,4.355132095E-05,3.2762843651,8.5495349154
252.8,1.31206922758E-05,4.42362842917E-05,4.97514354551E-06,8.14554873032E-06,4.42363482736E-05,1.6372489871,8.8915062203
254.4,1.78204355752E-05,0.000043744,4.99072266418E-06,1.28297129111E-05,4.37441137221E-05,2.5707124548,8.765172287
256,2.47521674932E-05,4.35113331808E-05,4.81034165011E-06,1.99418258431E-05,4.35113939907E-05,4.1456152793,9.0456026262
257.6,2.24863089687E-05,4.3096698072E-05,4.73821801741E-06,1.77480909512E-05,4.30967576397E-05,3.745731177,9.0957387855
259.2,1.54421423944E-05,4.36291342975E-05,4.65613861258E-06,0.000010786,4.36291911173E-05,2.316512604,9.3703172638
260.8,1.75546265893E-05,0.000044104,4.45879858514E-06,1.30958280042E-05,0.000044104,2.9370754821,9.8915631374
262.4,1.0857443649E-05,4.32842955829E-05,4.46383050427E-06,6.3936131447E-06,4.32843482221E-05,1.4323153934,9.6967069362
264,1.79883324239E-05,4.38096137358E-05,4.37870663452E-06,1.36096257894E-05,4.38096637792E-05,3.1081382987,10.005271163
265.6,1.22881221225E-05,4.29492612168E-05,4.21316743422E-06,0.000008075,4.2949308476E-05,1.9165995215,10.1941075796
267.2,4.27848478162E-06,4.38004605538E-05,4.19076553573E-06,8.77192458913E-08,4.38005064031E-05,0.0209315566,10.4516719081
268.8,-3.91677935838E-07,4.35409310273E-05,4.04132546123E-06,-0.000004433,0.000043541,-1.0969181868,-10.7739468017
270.4,3.5456108229E-06,4.26924750056E-05,3.95646011667E-06,-4.10849293775E-07,4.26925169319E-05,-0.1038426476,-10.790584544
272,3.52705371959E-06,4.29375153772E-05,3.89090303142E-06,-3.63849311821E-07,4.29375556943E-05,-0.0935128192,-11.0353703755
273.6,1.08892158585E-05,4.24807972919E-05,3.81517333155E-06,0.000007074,4.24808364716E-05,1.8541864058,11.1347421151
275.2,6.68850466667E-06,4.28104949965E-05,3.70220162339E-06,2.98630304328E-06,4.2810531606E-05,0.8066289595,11.5635396937
276.8,5.07940153837E-06,4.20937738666E-05,3.61842441658E-06,0.000001461,4.20938094334E-05,0.4037605747,11.6331890308
278.4,3.15694154448E-07,4.22347129317E-05,0.000003556,-3.24035312353E-06,4.22347471683E-05,-0.9112232966,-11.8768880992
280,2.63811927451E-06,4.26165748392E-05,3.43670405484E-06,-7.9858478033E-07,4.26166065298E-05,-0.2323693771,-12.4004300519
281.6,-1.87539305902E-07,4.26889440256E-05,3.37888153746E-06,-3.56642084337E-06,0.000042689,-1.0555033682,-12.6340649128
283.2,2.59787237635E-06,4.27734778233E-05,3.31142272788E-06,-7.13550351533E-07,4.27735071376E-05,-0.2154815045,-12.9169580611
284.8,7.55586794563E-06,4.21232751032E-05,3.24132148438E-06,4.31454646125E-06,4.2123303623E-05,1.3311072296,12.9957347208
286.4,1.22197084605E-05,4.23034603133E-05,3.1474994172E-06,9.07220904331E-06,4.23034870914E-05,2.8823544792,13.440418553
288,2.66762547784E-06,4.2361170598E-05,3.13244346494E-06,-4.64817987101E-07,4.23611970844E-05,-0.1483883085,-13.5233718156
289.6,-2.80062682878E-07,4.20298168111E-05,3.01661228731E-06,-3.29667497019E-06,4.20298415686E-05,-1.092840132,-13.9328051249
291.2,-0.000004982,4.20101997566E-05,2.99512590252E-06,-7.97711452499E-06,4.2010224174E-05,-2.6633653424,-14.0262542365
292.8,-7.88829455681E-06,4.1487405429E-05,2.95245772869E-06,-1.08407522855E-05,4.14874294547E-05,-3.6717722256,-14.0519381403
294.4,7.9519327428E-08,4.23909250396E-05,2.89983738848E-06,-2.82031806105E-06,4.23909477226E-05,-0.9725780046,-14.6183952752
296,6.75783999757E-07,4.15018287759E-05,2.81461207205E-06,-2.13882807229E-06,4.15018506029E-05,-0.7599015486,-14.7451450305
297.6,9.19417742759E-06,4.14796790978E-05,2.772889032E-06,6.42128839559E-06,4.14797002938E-05,2.3157394045,14.959060201
299.2,8.15951855837E-06,4.15373434089E-05,2.69720294501E-06,5.46231561336E-06,4.15373634358E-05,2.0251778323,15.4001928738
300.8,0.000000397,0.000041608,2.65978245475E-06,-2.26279449805E-06,0.000041608,-0.8507442005,-15.6433830752
302.4,1.2060110113E-05,4.19796842312E-05,2.61582463743E-06,9.44428547562E-06,4.19797028693E-05,3.6104428946,16.0484557037
304,9.80232311863E-06,4.18750697793E-05,2.52538394162E-06,7.27693917702E-06,4.18750871943E-05,2.8815179574,16.5817288625
305.6,5.21558272668E-06,4.15755582918E-05,2.49994678037E-06,2.7156359463E-06,4.15755754807E-05,1.086277503,16.630592335
307.2,4.85360067286E-06,4.20902717328E-05,2.45892952082E-06,2.39467115205E-06,4.20902881589E-05,0.9738673401,17.1173282444
308.8,-9.15763553267E-07,4.1540238788E-05,2.37920969525E-06,-0.000003295,4.15402543699E-05,-1.3849024132,-17.4596986295
