x_interp,Density,Plus_Unc,Minus_Unc
0.0,1.45063371142,0.384392073723,0.336184141466
4.0,-6.30221130604,0.42431863527,0.452266782494
8.0,-6.17410213564,0.33524044625,0.27694859813
12.0,-6.07236626907,0.155122205555,0.160154703837
16.0,-6.04695563689,0.165679825493,0.193304267513
20.0,-5.91246035852,0.150251119198,0.161078674444
24.0,-6.47776549593,0.485214141315,0.627793624951
28.0,-6.59342804903,0.63659422925,0.683343348038
32.0,-6.73578533395,0.7484394821,0.67409169823
36.0,-6.71685209897,0.88331526784,0.79421925764
40.0,-6.79411231667,0.89430362143,0.76335123248
44.0,-6.47285633328,0.93856238365,1.0393512248
48.0,-6.18640013747,1.13535587138,1.2741587576
52.0,-6.75354556718,1.08940780968,0.903288776558
56.0,-6.88710266073,1.03493715841,0.815235508892
60.0,-7.25899335889,0.873630162917,0.642192108538
64.0,-7.21848241786,0.879864667,0.661871029658
68.0,-7.26879463902,0.904141829995,0.672123121955
72.0,-8.14461948686,1.88092909845,1.27039622639
76.0,-8.10516736884,1.87799761522,1.28503956851
80.0,-8.13711366042,1.86651789245,1.26364758156
84.0,-8.12687418454,1.87576202467,1.27323509959
88.0,-8.11481683168,1.88119065791,1.28423074905
92.0,-8.10511641686,1.91005913226,1.29269610193
96.0,-8.11601508151,1.92514270723,1.28407803692
100.0,-8.11508584375,1.88820424807,1.28734760316
104.0,-8.08718462964,1.91790298729,1.30842433545
108.0,-8.10247348923,1.90202381801,1.29357868028
112.0,-8.09734356894,1.92578303659,1.30192885471
116.0,-8.08468991431,1.92909316893,1.305970963
120.0,-8.08342241308,1.89739357587,1.30146262788
124.0,-8.09257060214,1.94630063017,1.30372200793
128.0,-8.07330290239,1.94132954486,1.31361307256
132.0,-8.08856894965,1.91884510602,1.3067818345
136.0,-8.07727239753,1.93737164237,1.30490718383
140.0,-8.05468492785,1.92884920257,1.32058158629
