x_interp,Density,Plus_Unc,Minus_Unc
0.0,1.48152694541,0.355027756858,0.317124914652
4.0,-8.02741649376,1.35771774941,1.34603936683
8.0,-6.01773188983,0.23331469384,0.21799986691
12.0,-6.0635233699,0.19751731538,0.166784945248
16.0,-6.09941835204,0.20404355575,0.18299371601
20.0,-6.06340581357,0.214464437038,0.208117564671
24.0,-6.06025065914,0.179645758749,0.19754799664
28.0,-5.99953686814,0.184245190556,0.195715868451
32.0,-6.1008130642,0.20709623628,0.22540230489
36.0,-6.20753187306,0.23697842312,0.2781014306
40.0,-6.24725276922,0.23516781621,0.2798272177
44.0,-6.35716679743,0.283539320723,0.344120731817
48.0,-6.37450340868,0.30327416901,0.368190283308
52.0,-6.38245992382,0.327330028665,0.399591539248
56.0,-6.35146446254,0.311243544817,0.40472454554
60.0,-6.41322122733,0.33183262296,0.432344112118
64.0,-6.45255240214,0.337204033996,0.42305506743
68.0,-6.45992062272,0.344974405433,0.431230448033
72.0,-6.33019701517,0.332236629675,0.42094117237
76.0,-6.28785479228,0.299404252535,0.379353089385
80.0,-6.33642082737,0.306837413955,0.380434782595
84.0,-6.36474268494,0.300555744127,0.385012534244
88.0,-6.35817792559,0.31256810826,0.39437297843
92.0,-6.35939713351,0.32462446239,0.40423729778
96.0,-6.30497957148,0.32581558261,0.40392568539
100.0,-6.99150168679,0.483303992165,0.438664823096
104.0,-6.98706457715,0.50178654101,0.46258100607
108.0,-6.44818661741,0.350913344094,0.487131479923
112.0,-6.96068282651,0.557993915883,0.47868314739
116.0,-6.37222369573,0.356058225195,0.468362048703
120.0,-6.39338558763,0.34983508335,0.471578854492
124.0,-7.00356866945,0.54478434887,0.484574671085
128.0,-7.01384093824,0.539730360475,0.474160709888
132.0,-7.00243409963,0.57350797046,0.497317980405
136.0,-7.02497360528,0.57670223863,0.49981613553
140.0,-7.04145451223,0.576533706205,0.50164347366
