x_interp,Density,Plus_Unc,Minus_Unc
0.0,1.54117394414,0.29256529542,0.364698268198
4.0,-8.70801880791,0.93485927026,0.88243349925
8.0,-7.25922704785,0.48590685005,0.349244828818
12.0,-7.36408944688,0.49144749892,0.37409593085
16.0,-7.51848836527,0.61946835197,0.4338473048
20.0,-7.3974408109,0.8876287503,0.60860952502
24.0,-7.63032859349,0.829112734247,0.54804288773
28.0,-7.62573991995,0.8213690806,0.54890661156
32.0,-7.65209441071,0.77551430261,0.54911055965
36.0,-7.60647874535,0.851922899895,0.580834318735
40.0,-6.32586453608,0.337127344604,0.527235457672
44.0,-7.54020853841,0.71116837414,0.538208341335
48.0,-7.56269754182,0.70096857478,0.54029007545
52.0,-6.51822680702,0.381159373874,0.62415585614
56.0,-6.3729409168,0.31163191101,0.444556500802
60.0,-6.39170082557,0.324802703345,0.483623007335
64.0,-6.34050820762,0.289009047265,0.400264207743
68.0,-6.28832920275,0.264906749285,0.346135449115
72.0,-6.31894187502,0.243772754665,0.316792382645
76.0,-6.24391956695,0.236737815665,0.289937933203
80.0,-6.2482224829,0.21826422622,0.26138331985
84.0,-6.19607031024,0.220448462168,0.258790753862
88.0,-6.19482162433,0.223090721088,0.26340348146
92.0,-6.21310790682,0.213903164023,0.2514058902
96.0,-6.17345085431,0.1977812945,0.22382437457
100.0,-6.14954217054,0.180514993949,0.1975016934
104.0,-6.11660026121,0.172935402297,0.183707551608
108.0,-6.06221665968,0.162062267393,0.172200394865
112.0,-6.05781026701,0.14993317931,0.15757433173
116.0,-6.10133962587,0.152703173445,0.162890648789
120.0,-6.21689528969,0.18229681966,0.199986149302
124.0,-6.36169843375,0.233762185054,0.291997890364
128.0,-7.567797952,0.76910498817,0.603825363513
132.0,-8.31144028033,1.84468499731,1.16275089025
136.0,-8.31202425603,1.84380362944,1.15996552555
140.0,-8.30680112309,1.86294562001,1.16224601418
