x_interp,Density,Plus_Unc,Minus_Unc
0.0,1.41477879789,0.355824566373,0.271912450537
4.0,-7.83898563809,1.49287526181,1.46577486012
8.0,-3.54300603691,0.701415778408,0.484251388128
12.0,-5.33983520093,0.07955401076,0.0751143425324
16.0,-5.91364694732,0.118724142232,0.13573777881
20.0,-6.00177523336,0.12437710624,0.130210744306
24.0,-6.16958127003,0.15959028582,0.13524699575
28.0,-6.08439738325,0.1334521822,0.126396550001
32.0,-6.01718321265,0.19817309305,0.129480794101
36.0,-6.01668390047,0.20378275362,0.14013152372
40.0,-5.93042783833,0.254893558905,0.193074236561
44.0,-5.94192432045,0.244661385046,0.200762941185
48.0,-5.92335144853,0.195812919645,0.224655348875
52.0,-5.87730709569,0.185254417862,0.22575756273
56.0,-5.86602911273,0.1776680434,0.209357616076
60.0,-5.86351600281,0.18356931814,0.19687460614
64.0,-5.86143574821,0.174201292485,0.185377777185
68.0,-5.89166279794,0.17329318193,0.17956682193
72.0,-5.92453299899,0.172194502027,0.18819117429
76.0,-5.9604541085,0.20447179806,0.212563558274
80.0,-6.05233724363,0.222140200535,0.25246475657
84.0,-6.22370452735,0.25042067404,0.312412166595
88.0,-6.44314990017,0.34023270735,0.438323658597
92.0,-6.94287846971,0.516701278165,0.462890234905
96.0,-6.95893108765,0.59529015726,0.509809906012
100.0,-7.0036510897,0.68270467557,0.54307194025
104.0,-7.04976684668,0.72404923324,0.57471895622
108.0,-7.09712063897,0.712706540265,0.58230197417
112.0,-7.07849402047,0.7488775716,0.59263953471
116.0,-7.08382635454,0.806388093575,0.615060985043
120.0,-7.12146788111,0.78361108743,0.612061806058
124.0,-7.11391459593,0.77180719913,0.608464430494
128.0,-7.13962495641,0.78146477657,0.61598659418
132.0,-7.15702241334,0.81214965537,0.644694649426
136.0,-7.14466987523,0.77584504969,0.613953975323
140.0,-7.16274681359,0.77856295806,0.616268031356
