x_interp,Density,Plus_Unc,Minus_Unc
0.0,1.43244550306,0.406284087283,0.253097076679
4.0,-8.00943597195,1.38236531357,1.35251007027
8.0,-5.84110585569,0.237254011185,0.226350339059
12.0,-5.23994181817,0.106786418679,0.11494566174
16.0,-5.24571523426,0.12193306048,0.11786016603
20.0,-5.27407954583,0.1221176562,0.130193098476
24.0,-5.17775116978,0.118876452266,0.113675502648
28.0,-5.22183658544,0.126535745345,0.123405914445
32.0,-5.25724680044,0.143426911792,0.143753740095
36.0,-5.30260975685,0.163005517084,0.167588656484
40.0,-5.32668187841,0.19463870503,0.19639275902
44.0,-5.38809354858,0.240819063645,0.248942109927
48.0,-5.41656905355,0.255700911455,0.279889048723
52.0,-5.10883735097,0.533297935855,0.471925967402
56.0,-5.15436493871,0.552671034605,0.49870315213
60.0,-5.2216341551,0.593926068835,0.587791168433
64.0,-5.187633416,0.577216267006,0.52962608808
68.0,-5.60911970376,0.791046186714,2.13322430753
72.0,-8.20395040988,1.89049453418,1.22416632623
76.0,-8.21889471777,1.90572197766,1.22132666564
80.0,-8.18657570849,1.90985274752,1.23256274962
84.0,-8.15645415906,1.89888172664,1.25702677151
88.0,-8.18682243242,1.92943404547,1.23506995952
92.0,-8.13903008748,1.92355654,1.26783953055
96.0,-8.14937712349,1.95917404788,1.26162951549
100.0,-8.17664115187,1.9076827469,1.24682701157
104.0,-8.16360237159,1.93851782511,1.25857758765
108.0,-8.14369514129,1.9346155057,1.27505234918
112.0,-8.13979995749,1.96114567499,1.27716136313
116.0,-8.13486055629,1.96168312996,1.27299941528
120.0,-8.12539085092,1.9719288456,1.27734373835
124.0,-8.13635666026,1.95629372875,1.27579930034
128.0,-8.13683974988,1.95256980146,1.27460630024
132.0,-8.12392001545,1.96120688692,1.28544110465
136.0,-8.13207669537,1.99277995521,1.27901117676
140.0,-8.10093590444,1.97562343388,1.29582057887
