x_interp,Density,Plus_Unc,Minus_Unc
0.0,1.47125141602,0.367392174009,0.265226092308
4.0,-7.57894856004,1.63880016082,1.64983762389
8.0,-5.4354331109,0.360653053215,0.291448748783
12.0,-4.30061931577,0.166079592835,0.194494784425
16.0,-4.95579291467,0.15792264022,0.1699819485
20.0,-4.85669791939,0.106687539507,0.116798172348
24.0,-4.73911348766,0.104154241001,0.0961312379068
28.0,-4.73107866639,0.099734396405,0.087021242265
32.0,-4.74562695343,0.0986620034244,0.0863370931
36.0,-4.71113284669,0.0997333471628,0.087275566642
40.0,-4.73534524909,0.099965327575,0.087978804995
44.0,-4.73169641694,0.10625670229,0.09181893504
48.0,-4.67609580086,0.103580852975,0.094811753808
52.0,-4.61544375662,0.111077891371,0.097515848965
56.0,-4.62230687295,0.104388172186,0.0947479170496
60.0,-4.59483558196,0.112502771534,0.10922467523
64.0,-4.58140054867,0.101839056948,0.0940343201378
68.0,-4.57577246668,0.103904913649,0.0944873055696
72.0,-4.56682507672,0.111432299325,0.0993336748266
76.0,-4.53085176171,0.101232687537,0.0935632370628
80.0,-4.5095221281,0.102516775917,0.094476152652
84.0,-4.50578712674,0.101876881405,0.093218698415
88.0,-4.51609139881,0.11360580552,0.10082694213
92.0,-4.47846676773,0.106884370066,0.0949555905004
96.0,-4.48999279991,0.105299499833,0.09894156212
100.0,-4.46256614063,0.106680396075,0.104499017124
104.0,-4.44867675415,0.102760546988,0.09885391299
108.0,-4.41241895522,0.10593339021,0.099429300402
112.0,-4.41326480016,0.10821582289,0.103130289882
116.0,-4.36505433682,0.102947400366,0.10103218823
120.0,-4.37425013864,0.109249163345,0.105475849765
124.0,-4.39513969961,0.113991249851,0.119912406245
128.0,-4.38822874721,0.112234743517,0.10945554591
132.0,-4.37937615254,0.11778084481,0.117112628033
136.0,-4.35921811049,0.11939867179,0.11455378692
140.0,-4.38074093205,0.123585162606,0.121902721756
