x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
604,0,0,1.3252993398E-192,-1.3252993398E-192,0,-1,-0.0036802638
608,0,0,3.87833081991E-195,-3.87833081991E-195,0,-1,-0.0036802638
612,0,0,1.09207340919E-197,-1.09207340919E-197,0,-1,-0.0036802638
616,0,0,2.95893159478E-200,-2.95893159478E-200,0,-1,-0.0036802638
620,0,0,7.71425745797E-203,-7.71425745797E-203,0,-1,-0.0036802638
624,0,0,1.9352159922E-205,-1.9352159922E-205,0,-1,-0.0036802638
628,0,0,4.67133346708E-208,-4.67133346708E-208,0,-1,-0.0036802638
632,0,0,1.08499667883E-210,-1.08499667883E-210,0,-1,-0.0036802638
636,0,0,2.42489008693E-213,-2.42489008693E-213,0,-1,-0.0036802638
640,0,0,5.21472989929E-216,-5.21472989929E-216,0,-1,-0.0036802638
644,0,0,1.07906521003E-218,-1.07906521003E-218,0,-1,-0.0036802638
648,0,0,2.14852135217E-221,-2.14852135217E-221,0,-1,-0.0036802638
652,0,0,4.11630710613E-224,-4.11630710613E-224,0,-1,-0.0036802638
656,0,0,7.58843074334E-227,-7.58843074334E-227,0,-1,-0.0036802638
660,0,0,1.34608440335E-229,-1.34608440335E-229,0,-1,-0.0036802638
664,0,0,2.29756983657E-232,-2.29756983657E-232,0,-1,-0.0036802638
668,0,0,3.77347312376E-235,-3.77347312376E-235,0,-1,-0.0036802638
672,0,0,5.96334468519E-238,-5.96334468519E-238,0,-1,-0.0036802638
676,0,0,9.06806606263E-241,-9.06806606263E-241,0,-1,-0.0036802638
680,0,0,1.32683081594E-243,-1.32683081594E-243,0,-1,-0.0036802638
684,0,0,1.8680673721E-246,-1.8680673721E-246,0,-1,-0.0036802638
688,0,0,2.53072894276E-249,-2.53072894276E-249,0,-1,-0.0036802638
692,0,0,3.29894321571E-252,-3.29894321571E-252,0,-1,-0.0036802638
696,0,0,4.13790160829E-255,-4.13790160829E-255,0,-1,-0.0036802638
700,0,0,4.99415009595E-258,-4.99415009595E-258,0,-1,-0.0036802638
704,0,0,5.79988166747E-261,-5.79988166747E-261,0,-1,-0.0036802638
708,0,0,6.48116065019E-264,-6.48116065019E-264,0,-1,-0.0036802638
712,0,0,6.96887302375E-267,-6.96887302375E-267,0,-1,-0.0036802638
716,0,0,7.21021853314E-270,-7.21021853314E-270,0,-1,-0.0036802638
720,0,0,7.17811506119E-273,-7.17811506119E-273,0,-1,-0.0036802638
724,0,0,6.87620023073E-276,-6.87620023073E-276,0,-1,-0.0036802638
728,0,0,6.33815309243E-279,-6.33815309243E-279,0,-1,-0.0036802638
732,0,0,5.62151076573E-282,-5.62151076573E-282,0,-1,-0.0036802638
736,0,0,4.79754967044E-285,-4.79754967044E-285,0,-1,-0.0036802638
740,0,0,3.9396897655E-288,-3.9396897655E-288,0,-1,-0.0036802638
744,0,0,3.11301117748E-291,-3.11301117748E-291,0,-1,-0.0036802638
748,0,0,2.36687567978E-294,-2.36687567978E-294,0,-1,-0.0036802638
