x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
0,7.0922408163,0.0125328593,7.0922408163,0,0.0177241396,0,nan
4,5.2717492046,0.0075360746,5.4849068307,-0.2131576262,0.0122775012,-0.0388625792,-0.0022394689
8,2.3749521433,0.0062239552,2.5635986589,-0.1886465156,0.0076980691,-0.0735866026,-0.0030056514
12,0.7585441171,0.0057560199,0.7739338103,-0.0153896932,0.0059162651,-0.019885025,-0.0076444879
16,0.2554802023,0.0054546758,0.2084729685,0.0470072338,0.005467102,0.2254835922,0.0262275397
20,0.14664323,0.00481472,0.0974705755,0.0491726544,0.0048177999,0.5044871663,0.0494362879
24,0.0669622521,0.0049568937,0.0714694577,-0.0045072056,0.0049585024,-0.0630647793,-0.0693794094
28,0.0232757384,0.004628325,0.0552357169,-0.0319599785,0.0046293541,-0.5786107303,-0.0838171177
32,0.0106966766,0.0044735066,0.0413668759,-0.0306701993,0.0044741038,-0.7414192781,-0.1081646121
36,0.0011127173,0.00449306,0.0298192034,-0.0287064862,0.004493369,-0.9626845403,-0.1506966913
40,-0.006256804,0.0043049288,0.0206832622,-0.0269400662,0.004305084,-1.3025056641,-0.2081560988
44,-0.0071364925,0.0043990946,0.0138044213,-0.0209409138,0.0043991622,-1.5169715051,-0.3186890451
48,-0.0128174158,0.0041833827,0.008865301,-0.0216827168,0.004183412,-2.4457958939,-0.4719058598
52,-0.0173399786,0.0040725282,0.0054782882,-0.0228182669,0.0040725397,-4.1652183812,-0.7434328323
56,-0.0201718069,0.0041448275,0.0032574097,-0.0234292166,0.0041448315,-7.1925913317,-1.2724952223
60,-0.0275514727,0.0040825897,0.0018637,-0.0294151727,0.004082591,-15.7832125764,-2.1907613782
64,-0.0262824841,0.0041157868,0.0010260198,-0.0273085038,0.0041157872,-26.6159630048,-4.0116870038
68,-0.02346547,0.0039599637,0.000543515,-0.024008985,0.0039599638,-44.1735436948,-7.2862585788
72,-0.0266666711,0.0039612611,0.0002770407,-0.0269437117,0.0039612611,-97.2554426363,-14.2995159107
76,-0.0217151,0.0039992953,0.0001358788,-0.0218509788,0.0039992953,-160.812323315,-29.4341942217
80,-0.0187447179,0.0040084723,6.41262346217E-05,-0.0188088441,0.0040084723,-293.309660737,-62.5112342287
84,-0.0148025263,0.003909532,2.9120311907E-05,-0.0148316466,0.003909532,-509.323069456,-134.257486179
88,-0.0107162502,0.0040108773,1.27242565372E-05,-0.0107289744,0.0040108773,-843.190672686,-315.218581495
92,-0.006878212,0.0040252058,5.34989085443E-06,-0.0068835619,0.0040252058,-1286.67333553,-752.393704878
96,-0.0057537378,0.0039961686,2.16438013193E-06,-0.0057559022,0.0039961686,-2659.37676017,-1846.33996046
100,-0.0040816315,0.0039486717,8.42555012768E-07,-0.0040824741,0.0039486717,-4845.35020245,-4686.55254148
104,-0.001678862,0.0039657335,3.15601534572E-07,-0.0016791776,0.0039657335,-5320.56224431,-12565.6377724
108,0.0044371307,0.004089921,1.13751218387E-07,0.0044370169,0.004089921,39006.3245612,35955.0306974
112,0.0046932515,0.0041244019,3.94501918215E-08,0.004693212,0.0041244019,118965.505627,104547.278686
116,0.008334705,0.0040542651,1.31649220745E-08,0.0083346918,0.0040542651,633098.455587,307961.702288
120,0.0073442411,0.0041321158,4.22730494517E-09,0.0073442369,0.0041321158,1737333.11676,977487.141055
124,0.0069200494,0.0040959593,1.30612569688E-09,0.0069200481,0.0040959593,5298148.61937,3135975.02377
128,0.0057026354,0.0041873559,3.88313492955E-10,0.005702635,0.0041873559,14685647.4046,10783472.8661
132,0.0023682687,0.0042131215,1.11085174206E-10,0.0023682686,0.0042131215,21319393.6548,37926965.7502
136,-0.0014087588,0.0041808617,3.05777714833E-11,-0.0014087588,0.0041808617,-46071336.5146,-136728813.767
140,-0.001045692,0.0043278491,8.09900509858E-12,-0.001045692,0.0043278491,-129113637.245,-534368047.001
144,3.60297782131E-05,0.0042771769,2.06411374276E-12,3.6029776149E-05,0.0042771769,17455324.9671,2072161434.21
148,-0.0015288265,0.0043353899,5.06187818661E-13,-0.0015288265,0.0043353899,-3020275182.3,-8564786743.2
152,-0.0011934534,0.004281172,1.19444419857E-13,-0.0011934534,0.004281172,-9991704694.6,-35842382376.1
156,-0.0033616797,0.0043582021,2.71204038588E-14,-0.0033616797,0.0043582021,-123953896024,-160698422372
160,-0.002318135,0.004451401,5.92519367913E-15,-0.002318135,0.004451401,-391233618727,-751267067745
164,-0.003314784,0.0043597877,1.24561853112E-15,-0.003314784,0.0043597877,-2661154985480,-3500101809640
168,-0.0003747822,0.004437612,2.51967009614E-16,-0.0003747822,0.004437612,-1487425769040,-17611877430000
172,-0.0020254353,0.0043980317,4.90431564841E-17,-0.0020254353,0.0043980317,-41299039509500,-89676796196400
176,-0.0014581499,0.0044734684,9.18521355407E-18,-0.0014581499,0.0044734684,-158749699071000,-487029412275000
180,-0.0014039659,0.0045309459,1.65529808708E-18,-0.0014039659,0.0045309459,-848164999767000,-2737239037480000
