x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
707.2,-1.3651428839E-06,9.3113223665E-05,1.42465999983E-08,-1.3793894839E-06,9.31132236653E-05,-96.8223635157,-6535.82092149
708.8,-2.17282020186E-06,0.0001145564,1.47809635972E-08,-2.18760116546E-06,0.0001145564,-148.001255201,-7750.26821018
710.4,5.22955025092E-06,0.0001022614,1.53515601585E-08,5.21419869076E-06,0.0001022614,339.652689168,6661.30315685
712,-2.64460377576E-06,9.92252462362E-05,0.000000014,-2.65859453553E-06,9.92252462364E-05,-190.025029355,-7092.19922081
713.6,1.59771991596E-05,0.0001078974,1.37482413412E-08,1.59634509183E-05,0.0001078974,1161.12675957,7848.11345292
715.2,2.1791358693E-05,0.0001053411,1.36488407418E-08,2.17777098522E-05,0.0001053411,1595.57212691,7717.99777837
716.8,-0.000008138,0.000105589,1.36175024433E-08,-8.15163988588E-06,0.000105589,-598.614901654,-7753.92654052
718.4,-1.36983808546E-05,0.0001066603,1.31185468281E-08,-1.37114994014E-05,0.0001066603,-1045.1995622,-8130.51667315
720,5.53760294109E-07,0.0001231774,1.28424366328E-08,5.40917857476E-07,0.0001231774,42.1195660093,9591.43239217
721.6,9.69793524024E-07,0.0001099212,1.34442894518E-08,9.56349234573E-07,0.0001099212,71.1342342039,8176.04922939
723.2,-0.000003534,0.0001088885,1.31166037212E-08,-3.54716560107E-06,0.0001088885,-270.433236869,-8301.57477437
724.8,-2.64077594705E-05,0.0001124304,1.31679810524E-08,-2.64209274516E-05,0.0001124304,-2006.45242019,-8538.22440139
726.4,-5.32813017363E-06,0.0001027863,1.33192731607E-08,-5.34144944679E-06,0.0001027863,-401.031601525,-7717.11675353
728,2.76646349222E-06,0.0001123418,1.33174187933E-08,2.75314607343E-06,0.0001123418,206.732709706,8435.70482317
729.6,3.63962843299E-06,9.78703177936E-05,1.28421067149E-08,3.62678632627E-06,9.78703177938E-05,282.413657416,7621.04983913
731.2,3.34441960606E-06,0.0001075895,1.26125884545E-08,3.33180701761E-06,0.0001075895,264.165205233,8530.32967886
732.8,-3.08464680424E-05,9.32712021807E-05,0.000000012,-3.08584311989E-05,9.32712021809E-05,-2579.45561082,-7796.649063
734.4,4.53780726831E-06,8.31835848248E-05,0.000000011,4.52676862121E-06,8.3183584825E-05,410.083643165,7535.67136733
736,-7.82306522768E-06,8.03884547077E-05,1.19026027199E-08,-0.000007835,8.03884547079E-05,-658.256686773,-6753.86351571
737.6,-8.76982984328E-06,8.76796457661E-05,1.26664590423E-08,-8.78249630232E-06,8.76796457664E-05,-693.366336481,-6922.19981526
739.2,-1.21937967083E-05,0.0001092871,1.22440898038E-08,-0.000012206,0.0001092871,-996.892459437,-8925.714572
740.8,-0.000013378,0.0001063961,1.17216007856E-08,-1.33896977101E-05,0.0001063961,-1142.30965164,-9076.94150485
742.4,-0.000019126,8.85222913351E-05,1.18721634553E-08,-1.91378512196E-05,8.85222913353E-05,-1611.9935757,-7456.33523458
744,-4.75348515985E-06,8.70125966097E-05,1.24061832365E-08,-4.76589134308E-06,8.701259661E-05,-384.154518132,-7013.65028869
745.6,-4.96617760835E-06,7.39018036428E-05,1.23501299238E-08,-4.97852773827E-06,7.39018036431E-05,-403.115414087,-5983.89230066
747.2,-1.97047155021E-05,7.13199474489E-05,0.000000012,-1.97166720939E-05,7.13199474492E-05,-1649.02109199,-5964.96552573
748.8,-3.20624366441E-06,6.83869289193E-05,0.000000012,-3.21822006674E-06,6.83869289195E-05,-268.713423071,-5710.14122315
750.4,1.23718263846E-07,6.09746284291E-05,1.12814769952E-08,1.12436786851E-07,6.09746284294E-05,9.9664952469,5404.84446161
752,-6.47905762976E-07,9.35738464011E-05,1.0369115999E-08,-6.58274878975E-07,9.35738464013E-05,-63.4841850589,-9024.28394228
753.6,1.68416025137E-05,6.3792692922E-05,1.06946035852E-08,1.68309079101E-05,6.37926929223E-05,1573.77576233,5964.99639094
755.2,7.47863024183E-06,6.19692984187E-05,1.06605206933E-08,0.000007468,6.19692984189E-05,700.525793814,5812.98207842
756.8,5.1707124699E-06,6.31155320875E-05,0.00000001,5.16068060218E-06,6.31155320877E-05,514.42869289,6291.50909981
758.4,-4.542595869E-06,6.17405261742E-05,1.02397512894E-08,-4.55283562028E-06,6.17405261744E-05,-444.623652629,-6029.49897853
760,-8.7778807065E-06,7.58623050972E-05,1.05533876339E-08,-8.78843409414E-06,7.58623050974E-05,-832.759526992,-7188.44417055
761.6,-9.58888337694E-06,7.43010517461E-05,1.04748156456E-08,-9.59935819259E-06,7.43010517463E-05,-916.422638582,-7093.31943669
763.2,2.20076024316E-06,7.01197419495E-05,1.09490042686E-08,2.18981123889E-06,7.01197419497E-05,200.000948503,6404.21257897
764.8,-1.09097564839E-05,6.94994868432E-05,1.05918153483E-08,-1.09203482992E-05,6.94994868434E-05,-1031.01762447,-6561.64295143
766.4,-8.94455210718E-06,6.60905517984E-05,9.93058843348E-09,-8.95448269562E-06,6.60905517986E-05,-901.707160215,-6655.26624068
768,-1.01426534339E-05,5.73083908215E-05,0.00000001,-1.0152655391E-05,5.73083908218E-05,-1015.06687901,-5729.7411533
769.6,-1.47724078751E-05,8.03688062559E-05,9.44721760379E-09,-1.47818550927E-05,8.03688062561E-05,-1564.67816374,-8507.17788414
771.2,-2.36240374661E-06,6.8735695194E-05,9.09068276512E-09,-2.37149442938E-06,6.87356951941E-05,-260.87088183,-7561.11588491
772.8,-1.2875603774E-05,5.77629197539E-05,8.31775443888E-09,-1.28839215284E-05,5.77629197541E-05,-1548.96632535,-6944.57798561
774.4,-4.5908017446E-06,6.79036622449E-05,8.55015141888E-09,-4.59935189602E-06,6.79036622451E-05,-537.926367697,-7941.81290233
776,-1.24713548556E-05,7.07341650969E-05,8.26339965673E-09,-1.24796182553E-05,7.0734165097E-05,-1510.22808695,-8559.96987354
777.6,-0.000020301,0.000061521,8.59910019864E-09,-2.03096269049E-05,0.000061521,-2361.8316377,-7154.45152204
779.2,-2.5431483238E-05,5.6908862078E-05,8.50473134071E-09,-0.00002544,5.69088620781E-05,-2991.27473287,-6691.60991245
780.8,-1.09441978621E-05,6.30133028413E-05,8.44897976864E-09,-1.09526468419E-05,6.30133028414E-05,-1296.32773918,-7458.12544617
782.4,-7.53170762028E-06,6.65033749413E-05,8.58067714968E-09,-7.54028829743E-06,6.65033749415E-05,-878.752127122,-7750.37741524
784,-8.98824115174E-06,8.54129404109E-05,9.23052261044E-09,-8.99747167435E-06,8.5412940411E-05,-974.752140705,-9253.32915249
785.6,-1.64215649082E-05,0.000076183,9.10860070776E-09,-1.64306735089E-05,0.000076183,-1803.86362693,-8363.90750343
787.2,1.0168905849E-05,6.7641640647E-05,0.00000001,1.01589040968E-05,6.76416406472E-05,1015.71244295,6762.99898377
788.8,4.53530106995E-06,7.62243806389E-05,0.000000009,4.52626621958E-06,7.62243806391E-05,500.978547827,8436.71035279
790.4,1.28003401997E-05,5.35716068696E-05,8.93916860449E-09,1.27914010311E-05,5.35716068698E-05,1430.93855783,5992.9516245
792,3.72487738474E-06,6.36803315024E-05,9.71697852104E-09,3.71516040622E-06,6.36803315025E-05,382.336998912,6553.51451267
793.6,4.81148977837E-06,5.63655161946E-05,9.71031803071E-09,4.80177946034E-06,5.63655161948E-05,494.502800542,5804.70890253
795.2,4.47932413221E-06,6.45858779886E-05,9.28800472889E-09,0.00000447,6.45858779887E-05,481.269794532,6953.69136895
796.8,3.00810788654E-06,4.79435253027E-05,8.18413263856E-09,2.9999237539E-06,4.79435253029E-05,366.553657717,5858.11006368
798.4,-3.09272323117E-06,5.8173265513E-05,6.78267543959E-09,-3.09950590661E-06,5.81732655131E-05,-456.973938119,-8576.74638259
800,-8.15012535668E-06,4.05652189337E-05,6.67864273159E-09,-8.15680399941E-06,4.05652189338E-05,-1221.32659692,-6073.90369131
801.6,0.000009225,3.22467506274E-05,0.000000008,0.000009217,3.22467506277E-05,1150.86257647,4026.46076972
803.2,3.95419452008E-06,2.39052612838E-05,8.19786483187E-09,0.000003946,2.39052612841E-05,481.344439824,2916.04541959
804.8,1.97115026185E-06,1.03966033557E-05,8.09257573498E-09,1.96305768611E-06,1.03966033565E-05,242.575139288,1284.71478242
806.4,0,0,7.87493731138E-09,-7.87493731138E-09,1.27154015224E-10,-1,-0.0228348399
808,0,0,7.62484073644E-09,-7.62484073644E-09,1.23115788322E-10,-1,-0.0228348399
809.6,0,0,0.000000008,-0.000000008,1.29106839127E-10,-1,-0.0228348399
811.2,0,0,7.62642448539E-09,-7.62642448539E-09,1.23141360594E-10,-1,-0.0228348399
812.8,0,0,6.30133541041E-09,-6.30133541041E-09,1.0174558438E-10,-1,-0.0228348399
814.4,0,0,7.228169378E-09,-7.228169378E-09,1.16710866739E-10,-1,-0.0228348399
816,0,0,8.55683100415E-09,-8.55683100415E-09,1.38164327759E-10,-1,-0.0228348399
817.6,0,0,7.53705651507E-09,-7.53705651507E-09,1.21698365455E-10,-1,-0.0228348399
819.2,0,0,6.8896907376E-09,-6.8896907376E-09,1.1124556378E-10,-1,-0.0228348399
820.8,0,0,6.93409692155E-09,-6.93409692155E-09,1.11962575785E-10,-1,-0.0228348399
822.4,0,0,0.000000007,-0.000000007,1.13362491264E-10,-1,-0.0228348399
824,0,0,7.07073148748E-09,-7.07073148748E-09,1.14168769052E-10,-1,-0.0228348399
825.6,0,0,7.37998035441E-09,-7.37998035441E-09,1.19162108501E-10,-1,-0.0228348399
827.2,0,0,6.19747202809E-09,-6.19747202809E-09,1.00068536605E-10,-1,-0.0228348399
828.8,0,0,6.30881152961E-09,-6.30881152961E-09,1.01866298811E-10,-1,-0.0228348399
830.4,0,0,7.13253058271E-09,-7.13253058271E-09,1.15166618658E-10,-1,-0.0228348399
832,0,0,0.000000007,-0.000000007,1.12380297471E-10,-1,-0.0228348399
833.6,0,0,6.66562269288E-09,-6.66562269288E-09,1.0762761097E-10,-1,-0.0228348399
835.2,0,0,7.08050938612E-09,-7.08050938612E-09,1.14326649556E-10,-1,-0.0228348399
836.8,0,0,7.13693378247E-09,-7.13693378247E-09,1.15237715672E-10,-1,-0.0228348399
838.4,0,0,6.51784110044E-09,-6.51784110044E-09,1.05241430343E-10,-1,-0.0228348399
840,0,0,6.49685397396E-09,-6.49685397396E-09,1.04902558134E-10,-1,-0.0228348399
841.6,0,0,0.000000007,-0.000000007,1.13424900619E-10,-1,-0.0228348399
843.2,0,0,6.47655526114E-09,-6.47655526114E-09,1.04574801514E-10,-1,-0.0228348399
844.8,0,0,6.37837142071E-09,-6.37837142071E-09,1.02989459428E-10,-1,-0.0228348399
846.4,0,0,7.08203656274E-09,-7.08203656274E-09,1.14351308373E-10,-1,-0.0228348399
