x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
100,-0.0117085054,0.0805582506,2.07048407808E-20,-0.0117085054,0.0805582506,-5.65496038623E+017,-3.89088140707E+018
102,-0.0069326126,0.0817989154,3.44928228829E-21,-0.0069326126,0.0817989154,-2.00987103948E+018,-2.37149471061E+019
104,0.0191372534,0.0830759113,5.5459103614E-22,0.0191372534,0.0830759113,3.45069647877E+019,1.49805252751E+020
106,-0.0076121337,0.0817105151,8.60605698523E-23,-0.0076121337,0.0817105151,-8.84508863022E+019,-9.49462426215E+020
108,0.0081615185,0.0834237359,1.28891077209E-23,0.0081615185,0.0834237359,6.33210513037E+020,6.47248793695E+021
110,-0.0035598923,0.0810648985,1.86306820142E-24,-0.0035598923,0.0810648985,-1.91076865618E+021,-4.35115936871E+022
112,0.0154971155,0.0834859658,2.59909358749E-25,0.0154971155,0.0834859658,5.96250767025E+022,3.21223747586E+023
114,0.011450821,0.0830080359,3.49947057623E-26,0.011450821,0.0830080359,3.27215809785E+023,2.3720654953E+024
116,-0.0441950609,0.0834124221,4.54747205631E-27,-0.0441950609,0.0834124221,-9.71859976682E+024,-1.83481262439E+025
118,-0.0021741052,0.0836055146,5.70328397171E-28,-0.0021741052,0.0836055146,-3.81202341601E+024,-1.46591991124E+026
120,-0.0096091768,0.08306562,6.90346642896E-29,-0.0096091768,0.08306562,-1.39193503247E+026,-1.20326238755E+027
122,0.0135219769,0.0837151467,8.06485758445E-30,0.0135219769,0.0837151467,1.67665413972E+027,1.03805298168E+028
124,0.0168125282,0.0842146146,9.09313109524E-31,0.0168125282,0.0842146146,1.84892619202E+028,9.26174074454E+028
126,-0.0135775193,0.0843061911,9.89503799635E-32,-0.0135775193,0.0843061911,-1.37215433912E+029,-8.5202847939E+029
128,0.0160142723,0.0854954469,1.03922298652E-32,0.0160142723,0.0854954469,1.54098519056E+030,8.22717286167E+030
130,-0.0143492109,0.0838764494,1.0533853804E-33,-0.0143492109,0.0838764494,-1.36219954873E+031,-7.96281112947E+031
132,0.0399005909,0.0859092468,1.03051209443E-34,0.0399005909,0.0859092468,3.87191873626E+032,8.33849181808E+032
134,-0.0046454138,0.0853696733,9.72985042348E-36,-0.0046454138,0.0853696733,-4.77439389262E+032,-8.77402440504E+033
136,0.021006003,0.0844418466,8.86638323245E-37,0.021006003,0.0844418466,2.36917382075E+034,9.52445453669E+034
138,-0.0022759202,0.0867335061,7.79783601849E-38,-0.0022759202,0.0867335061,-2.91865618854E+034,-1.11227743338E+036
140,-0.0033310539,0.0858383965,6.61894788372E-39,-0.0033310539,0.0858383965,-5.03260337143E+035,-1.29686072363E+037
142,-0.0043433594,0.0871040109,5.42239422808E-40,-0.0043433594,0.0871040109,-8.0100399622E+036,-1.60637976674E+038
144,-0.0238840831,0.0853654848,4.28726650619E-41,-0.0238840831,0.0853654848,-5.5709350105E+038,-1.99130770473E+039
146,-0.013135918,0.0864777148,3.27157693101E-42,-0.013135918,0.0864777148,-4.01516403446E+039,-2.64336928737E+040
148,-0.0022249924,0.0870964068,2.40946741554E-43,-0.0022249924,0.0870964068,-9.23437420791E+039,-3.61476014569E+041
150,0.0046764178,0.0870039386,1.71266428799E-44,0.0046764178,0.0870039386,2.73049296115E+041,5.0800503878E+042
152,0.0124679083,0.0872702492,1.17492647711E-45,0.0124679083,0.0872702492,1.06116497967E+043,7.42788300171E+043
154,-0.0002120256,0.0873405004,7.77922627038E-47,-0.0002120256,0.0873405004,-2.72553544066E+042,-1.12274020444E+045
156,0.0226492525,0.088374614,4.97106430307E-48,0.0226492525,0.088374614,4.55621796672E+045,1.77790607079E+046
158,-0.0177055921,0.0883454824,3.06584096183E-49,-0.0177055921,0.0883454824,-5.7751175954E+046,-2.8817312455E+047
160,0.030182826,0.087685764,1.82489183503E-50,0.030182826,0.087685764,1.65395150456E+048,4.80559617063E+048
162,0.004235132,0.0888977425,1.04836351415E-51,0.004235132,0.0888977425,4.03975522204E+048,8.47968840674E+049
164,-0.0010548144,0.0880453619,5.81264676999E-53,-0.0010548144,0.0880453619,-1.81468869688E+049,-1.51472090065E+051
166,0.000499691,0.0896091132,3.11045004167E-54,0.000499691,0.0896091132,1.60649097143E+050,2.88090517584E+052
168,0.0122826679,0.0890960829,1.6064225537E-55,0.0122826679,0.0890960829,7.64597572629E+052,5.54635534372E+053
170,-0.0099187471,0.0888700593,8.00725426825E-57,-0.0099187471,0.0888700593,-1.23872013915E+054,-1.10988419189E+055
172,0.0319680791,0.0893684475,3.85207479027E-58,0.0319680791,0.0893684475,8.29892482135E+055,2.32032721992E+056
174,0.0142175963,0.0897629859,1.78851697244E-59,0.0142175963,0.0897629859,7.94937734573E+056,5.01898545987E+057
176,0.0013418949,0.0908240086,8.01454155876E-61,0.0013418949,0.0908240086,1.6743251706E+057,1.13324048906E+059
178,0.0213210993,0.0888033455,3.46618364624E-62,0.0213210993,0.0888033455,6.15117415573E+059,2.56215069638E+060
180,-0.0133055824,0.0907045425,1.44681071599E-63,-0.0133055824,0.0907045425,-9.19649146668E+060,-6.26942002179E+061
182,-0.0304798455,0.0901088956,5.82853124388E-65,-0.0304798455,0.0901088956,-5.2294213089E+062,-1.54618676E+063
184,-0.0141079274,0.0904456749,2.26617688361E-66,-0.0141079274,0.0904456749,-6.22543080944E+063,-3.99121715594E+064
186,0.0113447461,0.0903768872,8.50385302853E-68,0.0113447461,0.0903768872,1.33407128614E+065,1.06279374519E+066
188,0.0060548234,0.0903183313,3.07981727362E-69,0.0060548234,0.0903183313,1.9659683802E+066,2.93260150428E+067
190,0.0057688203,0.0914485531,1.07651830629E-70,0.0057688203,0.0914485531,5.35877583384E+067,8.494880557E+068
192,0.0104166743,0.0910474949,3.63165974924E-72,0.0104166743,0.0910474949,2.86829578223E+069,2.50708442874E+070
194,0.0050740261,0.0902829341,1.18243193356E-73,0.0050740261,0.0902829341,4.29117816618E+070,7.63538585666E+071
196,0.0224157155,0.0909652576,3.71564669186E-75,0.0224157155,0.0909652576,6.03278981011E+072,2.44832738657E+073
198,-0.0174658123,0.0906513629,1.12688588106E-76,-0.0174658123,0.0906513629,-1.5499184587E+074,-8.04473478333E+074
200,0.011408472,0.0916294151,3.29847143692E-78,0.011408472,0.0916294151,3.45871480541E+075,2.77798197794E+076
202,-0.0040799457,0.0903870718,9.31821618507E-80,-0.0040799457,0.0903870718,-4.37846217085E+076,-9.7000614687E+077
204,-0.021794865,0.0912432341,2.54062226942E-81,-0.021794865,0.0912432341,-8.57855388449E+078,-3.59159374706E+079
206,0.0034654405,0.0920987731,6.6855121631E-83,0.0034654405,0.0920987731,5.18350788807E+079,1.37758949596E+081
208,-0.0411840817,0.0910012402,1.69791728781E-84,-0.0411840817,0.0910012402,-2.42556466075E+082,-5.36076023939E+082
210,-0.0454447827,0.0915899733,4.16184250589E-86,-0.0454447827,0.0915899733,-1.09193903124E+084,-2.20128970195E+084
212,0.0216691728,0.0907528177,9.84559612957E-88,0.0216691728,0.0907528177,2.20090003048E+085,9.21817008683E+085
214,0.0047456281,0.0913032553,2.247944872E-89,0.0047456281,0.0913032553,2.11109631425E+086,4.0616441095E+087
216,0.0191670837,0.0919084015,4.95355010666E-91,0.0191670837,0.0919084015,3.86936303349E+088,1.85549144588E+089
218,0.001106173,0.0915489433,1.05350045729E-92,0.001106173,0.0915489433,1.04999762084E+089,8.68997797327E+090
220,-0.0176662261,0.0913867237,2.16242055425E-94,-0.0176662261,0.0913867237,-8.16965324527E+091,-4.22630069666E+092
222,0.0045109641,0.0906460135,4.28383620823E-96,0.0045109641,0.0906460135,1.05301974747E+093,2.1160065506E+094
