x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
0,13.8808792535,0.3304233102,13.8808792535,0,0.4672891265,0,nan
2,11.2082830519,0.1971763432,11.7419109021,-0.5336278502,0.3420564265,-0.045446423,-0.0291513204
4,6.9523524651,0.1657878826,7.1856038243,-0.2332513592,0.2382076856,-0.0324609267,-0.0331596888
6,3.6426564915,0.157042098,3.3460810541,0.2965754374,0.1760865439,0.0886336681,0.0526669873
8,1.9138253746,0.1490821466,1.3868832469,0.5269421277,0.1526937714,0.379946999,0.1104693655
10,1.2545098956,0.1316024946,0.687975792,0.5665341035,0.1326175458,0.8234797068,0.1937589591
12,0.8868642274,0.1349229653,0.4614219049,0.4254423225,0.1353693098,0.9220245463,0.2941941089
14,0.6411218083,0.1263181958,0.3512627461,0.2898590622,0.1265946357,0.8251915848,0.3609336071
16,0.4973524134,0.1215888462,0.2676728183,0.2296795952,0.1217556839,0.8580609591,0.4553259317
18,0.4176579893,0.1221943615,0.1978647771,0.2197932122,0.1222851022,1.1108253599,0.6185890142
20,0.3372165607,0.116455531,0.1412317066,0.1959848542,0.1165040477,1.3876831127,0.8255753653
22,0.2165977591,0.1186516296,0.0972966167,0.1193011423,0.1186742322,1.2261592059,1.2200650989
24,0.1546504357,0.112262116,0.0646921003,0.0899583354,0.1122726775,1.3905613651,1.7358084908
26,0.075178333,0.1085090273,0.0415137584,0.0336645746,0.1085135271,0.8109257243,2.6139884743
28,0.0267348406,0.1099667601,0.0257110682,0.0010237724,0.1099684632,0.0398183539,4.2770866236
30,0.044796949,0.1078542263,0.0153686405,0.0294283085,0.1078548467,1.9148283477,7.0180001696
32,-0.0456203575,0.1081796275,0.0088662107,-0.0544865682,0.1081798334,-6.1454177165,-12.2022374718
34,0.0167308101,0.1033095139,0.0049365996,0.0117942105,0.1033095808,2.3891365255,20.9273528059
36,0.0058790042,0.1027683027,0.0026528032,0.003226201,0.1027683221,1.2161478911,38.7395307846
38,-0.0489647729,0.1031231559,0.0013758447,-0.0503406176,0.1031231611,-36.5888803881,-74.9576768431
40,0.0040398376,0.1023346201,0.0006886857,0.0033511519,0.1023346214,4.8660105026,148.594128048
42,-0.1016405934,0.0988037334,0.0003327055,-0.1019732989,0.0988037338,-306.497178976,-297.060149158
44,-0.0224489265,0.1008456826,0.0001551266,-0.0226040531,0.1008456826,-145.713620755,-650.095744783
46,-0.0415982256,0.1005067848,6.98071027409E-05,-0.0416680327,0.1005067848,-596.902479706,-1439.84888409
48,-0.0384153591,0.0987677371,0.000030318,-0.038445677,0.0987677371,-1268.08157007,-3257.86754827
50,-0.0481395619,0.0966861125,1.27083245119E-05,-0.0481522702,0.0966861125,-3789.03372752,-7608.62743973
52,-0.0057251209,0.0958680203,5.14118857585E-06,-0.0057302621,0.0958680203,-1114.57925458,-18647.0727296
54,-0.0207771728,0.0979038057,2.00736355838E-06,-0.0207791802,0.0979038057,-10351.4782187,-48772.956334
56,-0.0179505296,0.0977666086,7.56442291929E-07,-0.0179512861,0.0977666086,-23731.2036549,-129246.531399
58,-0.0566442202,0.0947597727,2.75114089206E-07,-0.0566444953,0.0947597727,-205894.563554,-344472.963378
60,-0.0277027403,0.095543766,9.65688649204E-08,-0.0277028369,0.095543766,-286871.310807,-989408.35428
62,-0.0121230393,0.0935444457,3.27151326422E-08,-0.012123072,0.0935444457,-370564.659056,-2859376.78467
64,-0.0585281275,0.0948984954,1.06966431718E-08,-0.0585281382,0.0948984954,-5471636.03189,-8872757.58158
66,-0.03112096,0.0942735403,3.37546489509E-09,-0.0311209634,0.0942735403,-9219756.1967,-27929915.9968
68,-0.0130759615,0.092653103,0.000000001,-0.0130759625,0.092653103,-12719402.8024,-90127115.5536
70,-0.0247805691,0.0949605577,3.02181284378E-10,-0.0247805695,0.0949605577,-82005639.4364,-314256357.872
72,-0.0204456137,0.0929780532,8.5726569034E-11,-0.0204456138,0.0929780532,-238497983.143,-1084603384.79
74,-0.0462565413,0.093738029,2.34720264966E-11,-0.0462565413,0.093738029,-1970709317.45,-3993881649.25
76,-0.0481915929,0.091594594,6.20258886386E-12,-0.0481915929,0.091594594,-7769593296.44,-14768313597.5
78,-0.0619942524,0.0926844475,1.58191326435E-12,-0.0619942524,0.0926844475,-39189413085.9,-58597520563.2
80,-0.0139184288,0.0943871472,3.89385346899E-13,-0.0139184288,0.0943871472,-35744613639.7,-242401850509
82,-0.0212347048,0.0914295064,9.25047013538E-14,-0.0212347048,0.0914295064,-229552709145,-988391966374
84,-0.0297209232,0.0927042554,2.12097363792E-14,-0.0297209232,0.0927042554,-1401286781790,-4370962151550
86,0.0299235173,0.0911356915,4.69346950045E-15,0.0299235173,0.0911356915,6375564460550,19418145808900
88,-0.0319391188,0.0927009135,1.0023975435E-15,-0.0319391188,0.0927009135,-31862726547800,-92482300874600
90,-0.0142053153,0.0935274134,2.06620425504E-16,-0.0142053153,0.0935274134,-68750779219600,-452656238856000
92,-0.0041170099,0.092086366,4.11049168174E-17,-0.0041170099,0.092086366,-100158575028000,-2240277448230000
94,0.0279076007,0.0930314591,7.89226319709E-18,0.0279076007,0.0930314591,3536070707870000,1.17879787649E+016
96,0.0120975596,0.0920355826,1.4625024778E-18,0.0120975596,0.0920355826,8271821595570000,6.29305142977E+016
98,0.0069656866,0.0932648259,2.61564575212E-19,0.0069656866,0.0932648259,2.6630848609E+016,3.56565766664E+017
100,-0.0064821514,0.0916927207,4.5149038328E-20,-0.0064821514,0.0916927207,-1.43572303518E+017,-2.0308926594E+018
102,-0.0684386455,0.092944363,7.52151537347E-21,-0.0684386455,0.092944363,-9.09905014271E+018,-1.23590307142E+019
104,-0.004312193,0.0946296001,1.20934288808E-21,-0.004312193,0.0946296001,-3.56573228689E+018,-7.8248821459E+019
106,0.0157784706,0.092725809,1.87663938493E-22,0.0157784706,0.092725809,8.4078330084E+019,4.94109685572E+020
108,0.0310030061,0.0950018232,2.81060272167E-23,0.0310030061,0.0950018232,1.10307322592E+021,3.38022478031E+021
110,0.0047735431,0.0920129093,4.06261214583E-24,0.0047735431,0.0920129093,1.17499355473E+021,2.26487235688E+022
112,-0.0007164733,0.0949737108,5.66759132523E-25,-0.0007164733,0.0949737108,-1.26415839996E+021,-1.67573324978E+023
114,0.0041578935,0.094711684,7.6309561057E-26,0.0041578935,0.094711684,5.44871897905E+022,1.24115162502E+024
116,-0.0104875146,0.0949461506,9.91623129776E-27,-0.0104875146,0.0949461506,-1.05761093177E+024,-9.57485519952E+024
118,0.013828818,0.0953184243,1.24365982506E-27,0.013828818,0.0953184243,1.11194538553E+025,7.66439430008E+025
120,0.0533194618,0.0942929059,1.50537197411E-28,0.0533194618,0.0942929059,3.54194595677E+026,6.26432863713E+026
122,-0.0302771358,0.0955522419,1.75862528017E-29,-0.0302771358,0.0955522419,-1.72163656412E+027,-5.43350314614E+027
124,-0.0048578251,0.095845432,1.98285091243E-30,-0.0048578251,0.095845432,-2.4499194911E+027,-4.83372205131E+028
126,-0.0177196781,0.0958939827,2.15771497344E-31,-0.0177196781,0.0958939827,-8.21224224299E+028,-4.44428070927E+029
128,-0.0271882449,0.0976416707,2.26613278249E-32,-0.0271882449,0.0976416707,-1.199763982E+030,-4.30883028165E+030
130,-0.0105151658,0.0952942021,2.29701534135E-33,-0.0105151658,0.0952942021,-4.57775164526E+030,-4.14862404804E+031
132,-0.0574055492,0.0980637442,2.2471377849E-34,-0.0574055492,0.0980637442,-2.55460744856E+032,-4.36436364856E+032
134,0.0109399207,0.0969908325,2.12169412142E-35,0.0109399207,0.0969908325,5.15621956399E+032,4.57140268715E+033
136,-0.0114337158,0.0960801719,1.93340620501E-36,-0.0114337158,0.0960801719,-5.91376803836E+033,-4.96949669084E+034
138,0.0177373945,0.0989488876,1.70039847687E-37,0.0177373945,0.0989488876,1.04313163968E+035,5.81921177818E+035
140,0.020605499,0.0973533998,1.44332977422E-38,0.020605499,0.0973533998,1.42763624279E+036,6.74514148897E+036
142,0.0102807697,0.099550374,1.18240892275E-39,0.0102807697,0.099550374,8.69476670842E+036,8.41931018171E+037
144,-0.0087557849,0.0969604978,9.34882628945E-41,-0.0087557849,0.0969604978,-9.36565149841E+037,-1.03714326062E+039
146,-0.0106626856,0.0986195917,7.13401053478E-42,-0.0106626856,0.0986195917,-1.49462711682E+039,-1.38239098311E+040
148,-0.0355882166,0.099203907,5.25409192208E-43,-0.0355882166,0.099203907,-6.77342862184E+040,-1.88819543939E+041
150,-0.023448672,0.0991527414,3.73464091803E-44,-0.023448672,0.0991527414,-6.27869518573E+041,-2.65498918694E+042
152,-0.0229253627,0.0997099886,2.56204822385E-45,-0.0229253627,0.0997099886,-8.94806056346E+042,-3.89186592968E+043
154,0.0141956748,0.0990016658,1.69634042957E-46,0.0141956748,0.0990016658,8.36841151634E+043,5.8362248989E+044
