x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
560,-2.69282571362E-05,0.0001730679,1.6385384812E-07,-2.70921109843E-05,0.0001730679,-165.343147538,-1056.24579924
563.2,1.95366126371E-05,0.0001640547,1.6158824721E-07,0.000019375,0.0001640547,119.903673222,1015.27057866
566.4,1.87481899462E-05,0.0001641693,1.56531125064E-07,1.85916588211E-05,0.0001641693,118.772920169,1048.80289159
569.6,-0.000010079,0.0001653855,1.51300709138E-07,-1.02303220199E-05,0.0001653855,-67.6158233379,-1093.09302773
572.8,1.01967581142E-05,0.0001566792,1.49724794283E-07,0.000010047,0.0001566792,67.103336946,1046.45000125
576,-1.43444298403E-05,0.000192778,1.43929623807E-07,-1.44883594641E-05,0.000192778,-100.662803673,-1339.39459704
579.2,-1.62174226923E-06,0.0001764063,1.34499283321E-07,-1.75624155255E-06,0.0001764063,-13.0576275887,-1311.57815562
582.4,-9.57322715634E-06,0.0001672598,1.30251289036E-07,-9.70347844537E-06,0.0001672598,-74.4981375399,-1284.133677
585.6,1.13824784433E-05,0.000172917,1.32429348679E-07,0.00001125,0.000172917,84.9513284392,1305.73315702
588.8,2.15444254501E-05,0.0002545484,1.32125283971E-07,2.14123001661E-05,0.0002545484,162.0605801,1926.57455161
592,1.81750277857E-06,0.000166241,1.26900674045E-07,1.69060210452E-06,0.000166241,13.3222468458,1310.00881273
595.2,-7.76636656144E-06,0.0002475757,1.25500102146E-07,-7.89186666359E-06,0.0002475757,-62.8833485286,-1972.71386958
598.4,1.28245430486E-06,0.0001615452,1.23847899422E-07,1.15860640544E-06,0.0001615452,9.3550751434,1304.38353186
601.6,3.62317655844E-06,0.001512545,0.000000121,3.50220779978E-06,0.001512545,28.9513411451,12503.6005052
604.8,-2.06937615611E-05,0.0002082353,0.000000115,-2.08087922302E-05,0.0002082353,-180.897776153,-1810.26758126
608,-9.2732246229E-06,0.0001479045,1.16289594865E-07,-9.38951421776E-06,0.0001479045,-80.7425137966,-1271.86614622
611.2,-0.000011992,0.0002647919,1.1714625483E-07,-1.21091391926E-05,0.0002647919,-103.367702281,-2260.35504901
614.4,-1.20563633323E-05,0.0002142966,1.18798049986E-07,-1.21751613822E-05,0.0002142966,-102.486205654,-1803.8758024
617.6,-0.000002431,0.000174657,1.18319105E-07,-2.54934107552E-06,0.000174657,-21.546318116,-1476.152697
620.8,-1.97761983074E-05,0.0001572341,1.13273039922E-07,-1.98894713473E-05,0.0001572341,-175.588748753,-1388.10870922
624,-3.96378837798E-05,0.0001804119,1.12632463165E-07,-3.9750516243E-05,0.0001804119,-352.922373586,-1601.8119936
627.2,-0.000022108,0.0001473276,1.08551631579E-07,-2.22165099479E-05,0.0001473276,-204.663067931,-1357.22709378
630.4,-1.61672653503E-05,0.0001345236,1.07731232631E-07,-0.000016275,0.0001345236,-151.070364512,-1248.70518116
633.6,-1.38126192875E-05,0.0001454007,0.000000115,-1.39276201606E-05,0.0001454007,-121.108821098,-1264.34998782
636.8,-6.33906483625E-07,0.0001279992,1.13492997548E-07,-7.47399481173E-07,0.0001279992,-6.585423747,-1127.81615954
640,-3.7431695971E-05,0.0001621331,1.06183284894E-07,-3.75378792559E-05,0.0001621331,-353.519664543,-1526.95643638
643.2,-2.93891728399E-05,0.0001150209,1.02157275426E-07,-2.94913301153E-05,0.0001150209,-288.685558541,-1125.95474519
646.4,-2.13534167676E-05,0.0001138723,9.86300894143E-08,-0.000021452,0.0001138723,-217.500024429,-1154.5584819
649.6,-1.3224765144E-05,0.0001029987,0.000000099,-1.33237878624E-05,0.0001029987,-134.552838689,-1040.16030646
652.8,2.98686732312E-06,0.0001168762,9.38398427121E-08,0.000002893,0.0001168762,30.8294152761,1245.4862088
656,3.23229198041E-07,0.0001256746,9.13137309249E-08,2.31915467117E-07,0.0001256746,2.5397655398,1376.29480995
659.2,-0.000014846,0.0001040982,9.57550191528E-08,-1.49417872787E-05,0.0001040982,-156.041818078,-1087.14058104
662.4,-6.61507481126E-06,0.0001387915,9.31364137384E-08,-6.70821122499E-06,0.0001387915,-72.0256552269,-1490.19736269
665.6,-1.18743310308E-05,0.0001091377,9.24443880113E-08,-1.19667754188E-05,0.0001091377,-129.448370813,-1180.58353047
668.8,-0.000012818,0.0001777457,0.000000091,-0.000012909,0.0001777457,-141.879627955,-1953.56024243
672,-0.000023806,0.0001041935,8.9930220216E-08,-0.000023896,0.0001041935,-265.716822551,-1158.63284849
675.2,-2.50108171398E-05,0.0002200546,8.67782679518E-08,-2.50975954077E-05,0.0002200546,-289.215214824,-2535.84200021
