x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
476.8,1.79815273089E-05,2.94689143251E-05,3.84433997166E-06,1.41371873372E-05,2.94689470057E-05,3.677402998,7.6656563074
480,2.1941259439E-05,2.95799422946E-05,3.75760066078E-06,1.81836587782E-05,0.00002958,4.8391674421,7.8722313707
483.2,1.65214617994E-05,2.95863521973E-05,3.69766515613E-06,1.28237966432E-05,2.95863823117E-05,3.4680794777,8.0014666724
486.4,2.15899275664E-05,2.93631977728E-05,3.53355760294E-06,1.80563699635E-05,2.93632254825E-05,5.1099690432,8.3100241519
489.6,1.85401077127E-05,2.94772386078E-05,3.43812141726E-06,0.000015102,2.94772647394E-05,4.3925110439,8.5738010223
492.8,2.12281083615E-05,2.9180612956E-05,3.45032276584E-06,1.77777855957E-05,2.91806395409E-05,5.1524992884,8.4575697104
496,1.75991606538E-05,2.93092232876E-05,0.00000334,1.42591698779E-05,2.93092480902E-05,4.2692243286,8.7753835598
499.2,1.7643446292E-05,2.94258975531E-05,0.00000317,1.44734737383E-05,2.94259198062E-05,4.5658041177,9.2828512572
502.4,1.71597014385E-05,2.90221183715E-05,3.13268845956E-06,0.000014027,2.90221404066E-05,4.4776278139,9.2644329507
505.6,1.52404632288E-05,2.94602909666E-05,3.1285239326E-06,1.21119392962E-05,2.94603126163E-05,3.871454896,9.4167849564
508.8,1.67971215496E-05,2.89559190177E-05,3.13042461871E-06,1.36666969309E-05,2.89559410713E-05,4.3657645833,9.2499788159
512,1.61633515295E-05,2.89027614776E-05,3.1247502878E-06,1.30386012417E-05,2.89027834917E-05,4.1726858279,9.2497524993
515.2,1.32126959226E-05,2.8506242762E-05,3.01262504341E-06,1.02000708792E-05,2.85062635092E-05,3.3857751072,9.4623462705
