x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
0,1.8414180705,0.0262103752,1.8414180705,0,0.037067068,0,nan
1.6,1.3885047294,0.020853927,1.3663808417,0.0221238877,0.0285156401,0.0161915968,0.0208707397
3.2,0.6832658463,0.0138563355,0.6678847095,0.0153811367,0.0168039363,0.0230296285,0.025162071
4.8,0.3281381637,0.0059351166,0.2470016521,0.0811365116,0.0068982796,0.3284857041,0.0283167507
6.4,0.1996773706,0.0024571202,0.1108491096,0.088828261,0.0029200865,0.8013439286,0.0287062502
8,0.1256803623,0.0013307358,0.0654636061,0.0602167562,0.0016245311,0.9198508888,0.0280579644
9.6,0.080731133,0.000893692,0.0349104577,0.0458206753,0.0010225475,1.3125200374,0.0347413387
11.2,0.0539888601,0.0004468327,0.0178447571,0.036144103,0.0005139794,2.0254746422,0.0407527065
12.8,0.0397356994,0.0002609045,0.011173003,0.0285626964,0.0003055537,2.556402812,0.0455183816
14.4,0.0317882405,0.0001918115,0.0092627323,0.0225255081,0.0002327541,2.4318427139,0.0427734848
16,0.0256619715,0.0001618173,0.008051234,0.0176107376,0.0001982875,2.1873339749,0.0396973436
17.6,0.0205185443,0.0001453039,0.0059981797,0.0145203646,0.0001685302,2.4207951797,0.0444604101
19.2,0.0161768599,0.0001219726,0.0041238111,0.0120530488,0.0001353614,2.9227936007,0.0529924788
20.8,0.0131892978,0.0001036114,0.0027970566,0.0103922412,0.0001109972,3.7154203628,0.0661177794
22.4,0.0109073858,0.0001003033,0.0022359818,0.008671404,0.0001052316,3.8781192435,0.0725395595
24,0.009265338,8.94769337285E-05,0.0019129252,0.0073524128,9.3528050054E-05,3.8435444344,0.0733722448
25.6,0.0078718125,8.7287699377E-05,0.0016257898,0.0062460227,9.03031339143E-05,3.8418390952,0.0779454318
27.2,0.0067794687,8.02776028834E-05,0.0014289475,0.0053505211,8.28141460564E-05,3.7443789378,0.0787355258
28.8,0.0058608699,7.74046249775E-05,0.001217838,0.0046430319,7.93218728446E-05,3.8125202426,0.0847774912
30.4,0.0051120591,7.50951418327E-05,0.0010740247,0.0040380344,7.66354128054E-05,3.7597222752,0.0891918752
32,0.0045535451,7.23961835708E-05,0.0009737862,0.0035797589,7.37110967652E-05,3.6761239268,0.092020186
33.6,0.0040379389,6.84826941686E-05,0.000887225,0.0031507139,6.96373498466E-05,3.5512006163,0.0933569538
35.2,0.003546409,6.67298935396E-05,0.0008257151,0.0027206939,0.000067757,3.2949549497,0.0945155915
36.8,0.0031429885,6.57021716925E-05,0.000759248,0.0023837405,0.000066585,3.1396071117,0.0984282448
38.4,0.0028674026,6.27242013686E-05,0.0006965042,0.0021708984,6.35028413194E-05,3.1168492078,0.1013945601
40,0.0025623567,0.000060711,0.0006529243,0.0019094324,6.14182397917E-05,2.9244312815,0.1028649181
41.6,0.002288549,5.84899461405E-05,0.0006014301,0.001687119,5.9113097249E-05,2.8051790037,0.1060882621
