x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
0,0.0518883042,0.000781809,0.0518883042,0,0.0011056449,0,nan
3.2,0.0371487944,0.0011504091,0.039561921,-0.0024131266,0.0012956693,-0.0609961933,-0.0327633067
6.4,0.015969606,0.0007442044,0.0187543335,-0.0027847275,0.0007960455,-0.1484844837,-0.0425048694
9.6,0.0061591392,0.0002788447,0.0059749163,0.0001842229,0.0002930168,0.0308327102,0.049043353
12.8,0.0036298593,0.0001343431,0.0023706314,0.0012592279,0.0001390104,0.5311782829,0.0591821874
16,0.0024792777,0.0001053375,0.0016301606,0.0008491171,0.0001081632,0.5208794229,0.0668137868
19.2,0.0016389006,9.33535974419E-05,0.0009405126,0.000698388,0.000094423,0.7425610119,0.1010167726
22.4,0.0010580847,8.32868239164E-05,0.0004702807,0.0005878039,8.35876993617E-05,1.2499000962,0.178734911
25.6,0.0008061661,7.4166343957E-05,0.000255057,0.0005511091,7.42658406914E-05,2.160729135,0.2929878872
28.8,0.0006897718,7.21250737287E-05,0.0001861156,0.0005036562,7.2179567604E-05,2.7061468752,0.3899586495
32,0.0005762787,6.89515208045E-05,0.0001625517,0.000413727,0.000068995,2.5452034786,0.4261786207
35.2,0.0004756896,6.79944877477E-05,0.0001305257,0.0003451639,6.80229231853E-05,2.6444134185,0.5226667358
38.4,0.0004108401,6.44973634459E-05,9.62765586652E-05,0.0003145636,6.45136742977E-05,3.2672914986,0.6718929343
41.6,0.0003448394,6.21767237301E-05,7.51021714152E-05,0.0002697372,0.000062187,3.5916034796,0.8297986884
44.8,0.0003007493,0.000064587,0.000060348,0.0002404014,6.45934186126E-05,3.9835877476,1.0720313249
48,0.0002706986,6.12024260746E-05,4.81599115783E-05,0.0002225387,6.12067275739E-05,4.6208285801,1.2728117514
51.2,0.000245434,6.25488164886E-05,3.90931798706E-05,0.0002063408,6.25515898449E-05,5.2781798029,1.6020391311
54.4,0.0002463311,5.90245632343E-05,3.23160946133E-05,0.000214015,5.90265715406E-05,6.6225508419,1.8292614189
57.6,0.0002253066,5.96032777933E-05,0.000027376,0.0001979306,5.96047050325E-05,7.2300799216,2.179985573
60.8,0.0002144764,5.96914015311E-05,0.000023731,0.0001907454,5.9692472434E-05,8.0378038968,2.518289515
64,0.000203484,5.88552123398E-05,2.12156834917E-05,0.0001822683,5.8856080417E-05,8.5912051332,2.7771962599
67.2,0.0001976686,5.67907278696E-05,1.88626973496E-05,0.0001788059,5.67914390174E-05,9.4793407366,3.0141662084
70.4,0.0002012396,5.79339286067E-05,1.70647229632E-05,0.0001841749,5.79344991594E-05,10.7927247209,3.3988785238
73.6,0.000224794,5.7242142896E-05,1.53745259252E-05,0.0002094194,5.72426116211E-05,13.6211961608,3.7288636686
76.8,0.0002154748,5.53286529172E-05,1.37379400667E-05,0.0002017369,0.000055329,14.6846542604,4.0335355893
80,0.0002065621,5.35562951667E-05,0.000012739,0.0001938231,5.3556639115E-05,15.214902819,4.2103835643
83.2,0.0001980752,5.21028241174E-05,1.20023130598E-05,0.0001860729,5.21031379512E-05,15.5030839052,4.3473713378
86.4,0.0002046231,5.39567773012E-05,1.11128622064E-05,0.0001935103,0.000053957,17.4131786777,4.8624516687
89.6,0.0001905952,5.39369497847E-05,1.03373704565E-05,0.0001802578,5.39371746721E-05,17.4374944922,5.2242987856
92.8,0.0001917459,5.30054113097E-05,0.000009618,0.0001821279,5.30056094069E-05,18.9362141973,5.5184820651
96,0.0001908645,5.13142579389E-05,8.85857648137E-06,0.000182006,5.13144315276E-05,20.5457344874,5.8008931555
99.2,0.0001650415,5.18324754914E-05,8.13220885101E-06,0.0001569093,5.18326203175E-05,19.2947969567,6.3803709886
102.4,0.0001618751,5.22489287447E-05,7.40331285167E-06,0.0001544718,0.000052249,20.8652228392,7.0645212023
105.6,0.0001580549,5.12002635276E-05,6.55088244641E-06,0.000151504,5.12003586668E-05,23.1272731456,7.8235597941
108.8,0.0001581416,5.02714406264E-05,5.90247081008E-06,0.0001522392,5.02715192908E-05,25.7924475801,8.5258911398
112,0.0001600586,5.18439022026E-05,5.42089501497E-06,0.0001546377,0.000051844,28.5262351607,9.5733814847
115.2,0.0001613408,4.91538758171E-05,5.00520260971E-06,0.0001563356,4.9153933669E-05,31.2346105834,9.8318380857
118.4,0.0001606243,4.97133330189E-05,4.61267180343E-06,0.0001560116,4.97133815996E-05,33.8223909835,10.7896088949
121.6,0.0001550029,4.87937942662E-05,0.000004356,0.0001506469,4.87938384081E-05,34.5834743691,11.2135417308
124.8,0.0001444452,4.9193531118E-05,4.04036629845E-06,0.0001404049,4.91935687854E-05,34.7505256593,12.1867749713
128,0.0001374791,4.94695422197E-05,3.81972990315E-06,0.0001336594,4.94695756977E-05,34.9918381186,12.9617934804
131.2,0.0001367281,0.00004767,0.000003622,0.0001331061,4.76700607018E-05,36.7492699619,13.1728715023
134.4,0.0001349211,4.7392773093E-05,3.37627468404E-06,0.0001315448,4.73928003951E-05,38.9615219215,14.049279539
137.6,0.0001325686,4.69584693852E-05,3.20214643214E-06,0.0001293665,4.69584941709E-05,40.3999294899,14.6773209127
140.8,0.0001418839,4.79120920325E-05,3.05133060684E-06,0.0001388326,4.79121140904E-05,45.4990327578,15.7169976337
144,0.0001302653,4.80665855931E-05,0.000002932,0.0001273332,4.80666058945E-05,43.4283725747,16.4066859223
147.2,0.0001197886,4.70741795172E-05,0.000002743,0.0001170456,4.70741976604E-05,42.6700268809,17.1733637097
150.4,0.0001218504,4.67822252808E-05,2.61276421789E-06,0.0001192376,4.67822418443E-05,45.636574761,17.9184656393
153.6,0.0001265954,4.61870953706E-05,2.45308126423E-06,0.0001241423,4.61871101595E-05,50.6066686044,18.8436356234
156.8,0.0001261125,4.59693420751E-05,2.33911521031E-06,0.0001237734,4.59693555855E-05,52.9146198799,19.6686201188
160,0.0001189676,4.50141383426E-05,0.000002235,0.0001167327,4.50141509382E-05,52.2304913889,20.1563559327
163.2,0.0001256072,4.58167975731E-05,0.000002127,0.0001234803,4.5816808781E-05,58.0548977403,21.5587677256
166.4,0.0001383125,4.60176403588E-05,0.00000203,0.0001362825,4.60176505232E-05,67.1357858843,22.6918724749
169.6,0.0001224292,4.48002474637E-05,1.94954623978E-06,0.0001204797,4.48002570935E-05,61.7988246509,22.998694957
172.8,0.0001167066,4.59262482654E-05,0.000001857,0.0001148496,4.59262567888E-05,61.8457302453,24.748523847
176,0.0001130184,4.43051886476E-05,0.000001787,0.0001112314,4.43051968287E-05,62.2461150862,24.8113279345
179.2,0.0001145676,4.57331334174E-05,1.7329064784E-06,0.0001128347,4.57331408707E-05,65.1129855016,26.4092324159
182.4,0.0001077926,4.52289446732E-05,0.000001671,0.0001061216,0.000045229,63.5065637383,27.0833628478
185.6,9.92484205141E-05,4.45364896061E-05,1.60494552574E-06,9.76434749883E-05,4.45364961711E-05,60.8391209683,27.7646740258
188.8,8.99861339442E-05,4.40385637492E-05,1.54340216048E-06,8.84427317838E-05,4.4038569889E-05,57.303750149,28.5464980769
192,8.38576593576E-05,0.000043814,1.49150420887E-06,8.23661551487E-05,0.000043814,55.2235485887,29.3875132955
195.2,8.27198677877E-05,4.40435991814E-05,1.43166891394E-06,8.12881988738E-05,4.40436044639E-05,56.7786295296,30.7757124204
198.4,8.24395878241E-05,4.4133117565E-05,0.000001389,8.10505810775E-05,4.41331225273E-05,58.3514668113,31.7853136779
201.6,8.25388073012E-05,4.39332827697E-05,1.3490696997E-06,8.11897376015E-05,4.3933287472E-05,60.1820184823,32.578239074
204.8,7.87108504695E-05,4.43386301102E-05,1.29661063733E-06,7.74142398321E-05,4.43386344142E-05,59.7050784585,34.2076278185
208,7.08401851011E-05,4.28866053445E-05,1.27138479843E-06,6.95688003026E-05,4.28866096227E-05,54.71891782,33.7422765205
211.2,7.23577151887E-05,4.41335712782E-05,1.2262123638E-06,7.11315028249E-05,4.41335751454E-05,58.0091221758,36.0023987894
214.4,6.81804026121E-05,4.3183818002E-05,1.20089768039E-06,6.69795049317E-05,4.31838217928E-05,55.7745310243,35.9694361129
217.6,6.83752650749E-05,4.29667640287E-05,1.1628402174E-06,6.72124248575E-05,4.29667676009E-05,57.8002238413,36.9601082357
220.8,6.78502568315E-05,4.39319001682E-05,1.13850218159E-06,6.671175465E-05,4.39319035173E-05,58.5960709861,38.5975553186
224,7.26092274274E-05,4.25633018783E-05,1.10154656827E-06,7.15076808591E-05,4.25633051142E-05,64.9157129792,38.6519650116
227.2,7.82115161578E-05,4.34387101111E-05,1.07055978378E-06,0.000077141,4.34387131059E-05,72.0566544182,40.5902228033
230.4,7.49043088734E-05,4.19884828091E-05,1.04188767447E-06,7.38624211989E-05,4.19884857437E-05,70.892883186,40.3145489976
233.6,6.79255246449E-05,4.2510416587E-05,9.99347364915E-07,6.692617728E-05,4.25104192537E-05,66.969884176,42.550147232
236.8,6.25831041124E-05,4.23148459925E-05,9.70722361515E-07,6.16123817509E-05,4.23148485202E-05,63.4706525713,43.6015816364
240,7.26085435931E-05,4.21922521298E-05,9.50352230613E-07,7.16581913625E-05,4.21922545596E-05,75.4017184936,44.4109723929
243.2,7.56013512452E-05,4.20316947986E-05,9.15811426284E-07,7.46855398189E-05,4.20316970636E-05,81.5512207812,45.9120259364
246.4,7.53552095915E-05,4.17426057744E-05,8.87213315827E-07,0.000074468,4.17426079149E-05,83.9347143998,47.0661160379
249.6,8.28901519493E-05,0.00004292,8.72585361948E-07,8.20175665874E-05,0.00004292,93.9937456713,49.2075759509
252.8,6.49103865639E-05,4.21921911277E-05,8.35718760555E-07,6.40746678033E-05,4.21921930067E-05,76.6701321396,50.4993291273
256,6.14612624087E-05,0.000041905,8.11471173816E-07,6.06497912349E-05,0.000041905,74.7405369308,51.6530079752
259.2,6.14728069522E-05,4.23258470029E-05,7.88626521444E-07,6.06841804307E-05,4.23258486708E-05,76.9492006427,53.6828553073
262.4,6.93916940091E-05,4.14027636308E-05,7.71596383959E-07,6.86200976251E-05,4.1402765263E-05,88.9326324639,53.6753068079
265.6,6.60398600018E-05,4.18768752504E-05,7.47532076345E-07,6.52923279254E-05,4.1876876765E-05,87.3438478315,56.0356295449
268.8,6.03875719178E-05,4.12925977202E-05,7.23892352239E-07,5.96636795655E-05,4.12925991607E-05,82.4206518841,57.0559742912
272,5.47811140907E-05,4.15098361046E-05,7.02543005934E-07,5.40785710847E-05,4.15098374542E-05,76.9754600472,59.096501452
275.2,5.82013277174E-05,4.14502669759E-05,6.80588172275E-07,5.75207395451E-05,4.14502682443E-05,84.5162197763,60.9169090515
278.4,5.00622194838E-05,4.15306386963E-05,6.63766376843E-07,4.93984531069E-05,4.15306399004E-05,74.4214453011,62.5782056324
281.6,4.71091168398E-05,4.17701714412E-05,0.000000649,4.64600828408E-05,4.17701725859E-05,71.5834346407,64.3664862369
284.8,5.03228049191E-05,4.05193543758E-05,0.000000626,4.96968308639E-05,4.05193554735E-05,79.3911991312,64.7411394977
288,4.65008691937E-05,4.15745208182E-05,6.10784366209E-07,4.58900848275E-05,4.15745218367E-05,75.1330377237,68.0768425138
291.2,4.61040664017E-05,4.10882184104E-05,5.91314746041E-07,4.55127516557E-05,4.10882193763E-05,76.9687411999,69.4958847099
294.4,4.19822535445E-05,4.11195980858E-05,5.73054828123E-07,4.14091987164E-05,4.11195989923E-05,72.2604481879,71.763346446
297.6,4.64316301634E-05,4.10153191847E-05,5.55443914714E-07,4.58761862487E-05,4.10153200385E-05,82.5937327486,73.8529004795
300.8,3.86941179099E-05,4.04802019283E-05,5.43259695612E-07,3.81508582143E-05,4.04802027559E-05,70.2258211357,74.5210516729
304,3.63535415751E-05,4.1218671216E-05,5.25487097997E-07,3.58280544771E-05,4.12186719765E-05,68.1806548888,78.445706745
307.2,4.39038959526E-05,4.07903887571E-05,5.10652427129E-07,4.33932435255E-05,4.07903894827E-05,84.9760839666,79.8892295972
310.4,3.86585702186E-05,4.02955853054E-05,4.91486410984E-07,3.81670838076E-05,4.02955859859E-05,77.6564376036,81.9955310291
313.6,3.68991767077E-05,4.08346579626E-05,4.77394142407E-07,3.64217825653E-05,4.08346585961E-05,76.2928979011,85.5442961058
316.8,3.65025576374E-05,0.000040319,4.69062806691E-07,3.60334948307E-05,0.000040319,76.820191916,85.9642428698
320,0.00003812,4.14605591406E-05,0.000000458,0.000037662,4.14605597148E-05,82.2358504491,90.5386160649
323.2,2.83697808911E-05,4.05747129575E-05,4.39350358105E-07,2.7930430533E-05,4.05747134975E-05,63.5721128201,92.3565784788
326.4,2.18879397409E-05,4.09079241749E-05,4.30747357067E-07,2.14571923838E-05,4.09079246897E-05,49.8138689229,94.9726133604
329.6,2.21198870927E-05,4.14292552475E-05,4.22569892019E-07,2.16973172007E-05,4.14292557367E-05,51.3461030009,98.0442439076
