x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
312,1.40534289269E-05,4.07886204545E-05,4.91807229077E-07,1.35616216978E-05,4.07886208172E-05,27.5750759566,82.936756874
313.6,1.16359157805E-05,4.13916797163E-05,4.78225645339E-07,1.11576901352E-05,4.13916800542E-05,23.3314341126,86.5529994198
315.2,2.61355303832E-05,4.13539370936E-05,4.75388537742E-07,2.56601418455E-05,4.13539374279E-05,53.9771992975,86.9918139004
316.8,2.02644261442E-05,4.13918857825E-05,4.64829990814E-07,1.97995961534E-05,4.13918861017E-05,42.5953500089,89.0486116628
318.4,2.49582892873E-05,0.000041142,4.55050139796E-07,2.45032391475E-05,0.000041142,53.8473390174,90.4139541295
320,0.000011974,0.000040938,4.54917456141E-07,1.15190567621E-05,0.000040938,25.3212019162,89.9904631
321.6,0.000019587,4.10656701825E-05,4.40595436228E-07,1.91464059903E-05,4.10656704716E-05,43.4557519575,93.2061774805
323.2,0.000025514,0.000041438,4.32916349141E-07,2.50810596262E-05,0.000041438,57.9351176641,95.7203458922
324.8,2.3895649448E-05,4.02332465082E-05,4.25876104995E-07,2.3469773343E-05,4.02332467839E-05,55.1093923037,94.4736829161
326.4,1.90735166758E-05,0.000041084,4.16494961087E-07,0.000018657,0.000041084,44.7953119673,98.6434554837
328,1.07907347917E-05,4.03355431715E-05,0.000000407,1.03837282655E-05,4.03355434227E-05,25.5124367721,99.1033418698
329.6,0.000014054,4.11191475602E-05,4.02603913736E-07,1.36514283002E-05,4.11191478013E-05,33.9078380374,102.13369415
331.2,1.23223742218E-05,4.0512830422E-05,3.97854098519E-07,1.19245201233E-05,4.05128306609E-05,29.9720932062,101.828900273
332.8,2.97018384819E-05,4.04485566388E-05,3.89916341466E-07,2.93119221404E-05,4.04485568687E-05,75.1749004163,103.739832539
334.4,2.44161141228E-05,4.08462005489E-05,3.90546540145E-07,2.40255675827E-05,4.08462007773E-05,61.5178093084,104.589494104
336,2.75587417344E-05,4.07773812934E-05,3.78321774315E-07,2.71804199601E-05,4.07773815081E-05,71.8447147519,107.787847026
337.6,3.75857257441E-05,4.07108735784E-05,3.80774939563E-07,0.000037205,4.07108737962E-05,97.7085068866,106.921304406
339.2,3.92323376068E-05,4.0539884219E-05,3.74551059217E-07,3.88577865475E-05,4.05398844306E-05,103.744965049,108.242017432
340.8,3.51519192204E-05,4.08256260433E-05,0.000000367,3.47848769099E-05,4.08256262451E-05,94.7707550678,111.233603527
342.4,0.000029649,4.02032138744E-05,0.000000362,0.000029287,4.02032140737E-05,80.9031151616,111.061829327
344,0.000032242,4.07617913595E-05,3.51728600832E-07,3.18902456754E-05,4.07617915451E-05,90.6671951043,115.894235842
345.6,2.97487723375E-05,3.98686894931E-05,3.39563857595E-07,2.94092084799E-05,3.986868967E-05,86.6087712874,117.415371321
347.2,2.89352512478E-05,4.01341448343E-05,3.35245115485E-07,0.0000286,4.01341450056E-05,85.310731794,119.719541323
348.8,2.55526535654E-05,3.98229012614E-05,3.3151698298E-07,2.52211365824E-05,3.98229014302E-05,76.0779624492,120.126208868
350.4,2.43428505048E-05,3.98131431238E-05,3.23201036505E-07,2.40196494683E-05,3.98131432843E-05,74.3179840263,123.186577569
352,2.46276467369E-05,3.96008420892E-05,3.20393252193E-07,2.43072534847E-05,3.96008422477E-05,75.8669332715,123.603585477
353.6,1.90320743862E-05,4.00145078831E-05,3.17597043476E-07,1.87144773427E-05,4.00145080373E-05,58.925225304,125.993122925
355.2,2.3905673939E-05,3.97036646582E-05,3.20591382829E-07,2.35850825561E-05,3.97036648165E-05,73.5674251379,123.84775072
356.8,2.61326253111E-05,4.05233944714E-05,3.08797922636E-07,2.58238273884E-05,4.05233946154E-05,83.6269466062,131.232751577
358.4,1.99993270868E-05,4.00636759217E-05,3.06233351924E-07,1.96930937348E-05,4.00636760649E-05,64.3074753652,130.82921189
360,2.69172234201E-05,4.03963788649E-05,3.02329837241E-07,2.66148935829E-05,4.03963790033E-05,88.0326395362,133.620458345
361.6,2.3075921928E-05,4.01719489173E-05,2.99178926992E-07,2.2776743001E-05,4.01719490535E-05,76.1308399292,134.27663259
363.2,2.06776306337E-05,4.01125631989E-05,2.96273544107E-07,2.03813570896E-05,4.01125633327E-05,68.7923626493,135.392435417
364.8,1.57853544202E-05,3.99911264901E-05,2.92707191015E-07,1.54926472292E-05,3.99911266211E-05,52.9288234274,136.626276768
