x_axis(arcsec),Stellar_Profile(Jy/arcsec^2),Stellar_Unc(Jy/arcsec^2),PSF_Profile(Jy/arcsec^2),Residual_Profile(Jy/arcsec^2),Residual_Unc(Jy/arcsec^2),FractionalResidual_Profile(Jy/arcsec^2),FractionalResidual_Unc(Jy/arcsec^2)
732.8,-1.51388680356E-05,0.0001247584,7.23920954164E-08,-1.5211260131E-05,0.0001247584,-210.123219166,-1723.38277782
736,-2.34628927447E-05,0.0001186316,7.6547326947E-08,-2.35394400717E-05,0.0001186316,-307.514854019,-1549.81156936
739.2,-2.40144182418E-05,0.0001780667,7.56095850492E-08,-0.00002409,0.0001780667,-318.61076623,-2355.10270496
742.4,-2.90765938272E-05,0.0001587372,6.93564584062E-08,-0.000029146,0.0001587372,-420.234120302,-2288.754635
745.6,-3.79798675646E-05,0.0001153224,6.92656379048E-08,-3.80491332026E-05,0.0001153224,-549.321919981,-1665.02071691
748.8,-2.52608575213E-05,0.000130513,6.92829485767E-08,-2.53301404699E-05,0.000130513,-365.604250256,-1883.8036129
752,-2.44861701264E-05,0.0001283971,0.000000065,-2.45511211913E-05,0.0001283971,-377.994128394,-1976.86415234
755.2,-3.51019259483E-05,0.0001413999,6.23553500898E-08,-3.51642812984E-05,0.0001413999,-563.933668045,-2267.71700145
758.4,-8.52589280032E-06,0.0001253039,6.37349083963E-08,-8.58962770872E-06,0.0001253039,-134.771162693,-1966.02172544
761.6,-1.53896334701E-05,0.0001180256,6.50548438472E-08,-1.5454688314E-05,0.0001180256,-237.563990627,-1814.26352616
764.8,-0.000026218,0.0001162804,6.1196850653E-08,-2.62792292767E-05,0.0001162804,-429.421269172,-1900.15349118
768,-1.64222105218E-05,0.0001179437,5.93273181112E-08,-1.64815378399E-05,0.0001179437,-277.806891744,-1988.03637743
771.2,-0.000016142,0.0001332958,5.97199797382E-08,-1.62016962102E-05,0.0001332958,-271.29440233,-2232.02934679
774.4,-2.75933191571E-05,0.0001257321,5.53019043131E-08,-2.76486210615E-05,0.0001257321,-499.957847833,-2273.61323031
777.6,-1.7992409728E-05,0.0001115962,5.52797227154E-08,-1.80476894507E-05,0.0001115962,-326.479377324,-2018.78142749
780.8,-2.82313952019E-05,0.0001132308,0.000000056,-2.82873706289E-05,0.0001132308,-505.353368396,-2022.93033156
784,-2.03108051788E-05,0.0001253337,0.000000054,-2.03648363261E-05,0.0001253337,-376.909196891,-2319.68671221
787.2,-2.05961652953E-05,0.0001270714,5.20662820011E-08,-2.06482315773E-05,0.0001270714,-396.575879508,-2440.60152579
790.4,-3.29526018457E-05,0.0001251225,5.06695959418E-08,-3.30032714417E-05,0.0001251225,-651.342700258,-2469.46658576
793.6,-3.14984370497E-05,0.0001413456,4.85763452958E-08,-0.000031547,0.0001413456,-649.431594799,-2909.83426732
796.8,-1.70035835723E-05,0.0004446089,5.05786038546E-08,-1.70541621762E-05,0.0004446089,-337.181354891,-8790.46063545
800,-0.000015618,0.000119968,5.28301688579E-08,-1.56708709448E-05,0.000119968,-296.627311318,-2270.84324711
803.2,-5.90118560392E-06,0.0001197486,4.76676769786E-08,-5.94885328089E-06,0.0001197486,-124.798472633,-2512.15751043
806.4,-1.91974412824E-05,0.0001230219,4.71514306186E-08,-1.9244592713E-05,0.0001230219,-408.144407509,-2609.11227931
809.6,-1.04471865375E-05,0.0001319643,4.71476732702E-08,-1.04943342107E-05,0.0001319643,-222.58435004,-2798.96584279
812.8,-1.43054761928E-05,0.0001302436,0.000000048,-1.43535147979E-05,0.0001302436,-298.791249144,-2711.24535973
816,-1.18771202139E-05,0.0001303693,4.76956031197E-08,-1.19248158171E-05,0.0001303693,-250.019184937,-2733.37338595
819.2,-1.41202321617E-05,0.0001134177,4.53910040069E-08,-1.41656231657E-05,0.0001134177,-312.079969933,-2498.70199631
822.4,-1.73277462601E-05,0.0001267786,4.63996353706E-08,-1.73741458955E-05,0.0001267786,-374.445742013,-2732.34391495
825.6,-1.23048078206E-05,0.0001786656,0.000000047,-1.23517829308E-05,0.0001786656,-262.943139106,-3803.41992108
828.8,-4.50569551798E-06,0.0001484239,4.68992345242E-08,-4.55259475251E-06,0.0001484239,-97.0718349392,-3164.74250319
832,-2.11467607519E-06,0.0001147335,4.51801831314E-08,-2.15985625833E-06,0.0001147335,-47.8053896339,-2539.46590118
835.2,-5.33342993753E-06,0.0001517415,4.37973264745E-08,-5.377227264E-06,0.0001517415,-122.77523988,-3464.63037917
838.4,5.89549283905E-06,0.0001286956,4.1708349913E-08,5.85378448914E-06,0.0001286956,140.350421471,3085.61135998
841.6,5.49905245131E-07,0.0001157446,4.53412888646E-08,5.04563956266E-07,0.0001157446,11.1281343981,2552.74165138
844.8,-4.99168315112E-06,0.0001127239,4.47205189522E-08,-5.03640367007E-06,0.0001127239,-112.619526519,-2520.63217551
848,-1.60285403594E-06,9.11185532479E-05,0.000000046,-1.64886570957E-06,9.11185532596E-05,-35.8358125094,-1980.33588152
851.2,4.02537711743E-06,9.90721575445E-05,4.63812254145E-08,0.000003979,9.90721575554E-05,85.7889341314,2136.04183671
854.4,-7.73778300985E-06,0.0001088624,4.4460659985E-08,-7.78224366984E-06,0.0001088624,-175.036620519,-2448.51758773
857.6,8.02873078207E-06,9.61208592396E-05,4.64456836198E-08,7.98228509845E-06,9.61208592509E-05,171.862797064,2069.53983939
860.8,3.53015295125E-06,9.0885309125E-05,4.2712416382E-08,3.48744053487E-06,9.08853091351E-05,81.649338302,2127.84440995
864,-1.61914581828E-06,9.36266214875E-05,4.02455961948E-08,-1.65939141447E-06,9.36266214962E-05,-41.2316270938,-2326.38214213
867.2,5.38818877507E-06,0.0001328313,3.98197351709E-08,5.3483690399E-06,0.0001328313,134.314530646,3335.81864797
870.4,-5.09741142208E-06,9.65122260714E-05,4.06360340058E-08,-0.000005138,9.651222608E-05,-126.440672221,-2375.04387434
873.6,-2.62079575791E-06,8.9038905838E-05,3.82042437822E-08,-0.000002659,8.90389058462E-05,-69.5995978053,-2330.60353944
876.8,-1.30052858387E-05,7.41533281237E-05,0.000000035,-1.3040252169E-05,7.4153328132E-05,-372.9373961,-2120.73960227
880,-0.000004083,6.35144395058E-05,3.83104487839E-08,-4.1213408845E-06,6.35144395174E-05,-107.577462946,-1657.89167249
883.2,7.57054556962E-06,0.0001196772,3.35581487088E-08,0.000007537,0.0001196772,224.594851352,3566.27013696
886.4,3.97524054512E-06,7.35081013766E-05,3.07574319651E-08,3.94448311315E-06,7.35081013831E-05,128.244878104,2389.93320097
889.6,3.67183452662E-06,0.0001036419,3.16251088834E-08,3.64020941773E-06,0.0001036419,115.105039833,3277.20442613
892.8,3.36381473089E-06,9.27223220622E-05,3.12036530244E-08,3.33261107786E-06,9.27223220675E-05,106.801952812,2971.52330958
896,3.22446668515E-06,0.0001052414,3.18889102628E-08,3.19257777488E-06,0.0001052414,100.115612248,3300.25363682
899.2,-1.50604378528E-05,0.0001130686,3.24898337864E-08,-1.50929276866E-05,0.0001130686,-464.543087102,-3480.15365826
902.4,-1.35688543797E-05,0.0001234259,3.39334192139E-08,-1.36027877989E-05,0.0001234259,-400.866995253,-3637.31814686
905.6,-7.6761114223E-06,0.0001069459,0.000000033,-7.70911028577E-06,0.0001069459,-233.617448442,-3240.90490047
908.8,2.72409453929E-06,5.17397015891E-05,3.64816047408E-08,2.68761293454E-06,5.17397016021E-05,73.6703594493,1418.24276041
912,-2.47277040735E-06,2.36441701795E-05,3.38725701751E-08,-2.50664297753E-06,2.36441702039E-05,-74.0021487761,-698.036899035
915.2,1.86742960309E-07,1.27520584384E-05,3.17460170088E-08,0.000000155,1.27520584782E-05,4.8824059805,401.69005838
918.4,0,0,2.88898826016E-08,-2.88898826016E-08,9.16230715664E-10,-1,-0.0448512001
921.6,0,0,2.96241847132E-08,-2.96241847132E-08,9.39518804386E-10,-1,-0.0448512001
924.8,0,0,3.22299712078E-08,-3.22299712078E-08,0.000000001,-1,-0.0448512001
928,0,0,2.67199691481E-08,-2.67199691481E-08,8.47412805121E-10,-1,-0.0448512001
931.2,0,0,3.0268497555E-08,-3.0268497555E-08,0.000000001,-1,-0.0448512001
934.4,0,0,2.55792500215E-08,-2.55792500215E-08,8.11235368329E-10,-1,-0.0448512001
937.6,0,0,3.07646970133E-08,-3.07646970133E-08,0.000000001,-1,-0.0448512001
940.8,0,0,3.02840969045E-08,-3.02840969045E-08,0.000000001,-1,-0.0448512001
944,0,0,3.23856721756E-08,-3.23856721756E-08,0.000000001,-1,-0.0448512001
947.2,0,0,3.5890010953E-08,-3.5890010953E-08,1.13823690023E-09,-1,-0.0448512001
950.4,0,0,3.46619754032E-08,-3.46619754032E-08,1.09929025908E-09,-1,-0.0448512001
953.6,0,0,3.3791601415E-08,-3.3791601415E-08,1.07168670689E-09,-1,-0.0448512001
956.8,0,0,3.24361396713E-08,-3.24361396713E-08,0.000000001,-1,-0.0448512001
960,0,0,3.05077526055E-08,-3.05077526055E-08,0.000000001,-1,-0.0448512001
963.2,0,0,2.85928270357E-08,-2.85928270357E-08,9.06809720865E-10,-1,-0.0448512001
966.4,0,0,2.47996646621E-08,-2.47996646621E-08,7.86511140073E-10,-1,-0.0448512001
969.6,0,0,2.63156216385E-08,-2.63156216385E-08,8.34589090563E-10,-1,-0.0448512001
972.8,0,0,2.44090044576E-08,-2.44090044576E-08,7.74121512753E-10,-1,-0.0448512001
976,0,0,0.000000022,-0.000000022,6.96527335766E-10,-1,-0.0448512001
979.2,0,0,2.4244807471E-08,-2.4244807471E-08,7.6891407302E-10,-1,-0.0448512001
982.4,0,0,2.60971629228E-08,-2.60971629228E-08,8.27660762465E-10,-1,-0.0448512001
985.6,0,0,2.47060001602E-08,-2.47060001602E-08,7.83540609011E-10,-1,-0.0448512001
988.8,0,0,2.06886569886E-08,-2.06886569886E-08,6.5613222664E-10,-1,-0.0448512001
992,0,0,1.90554447748E-08,-1.90554447748E-08,6.0433557464E-10,-1,-0.0448512001
995.2,0,0,1.70801649566E-08,-1.70801649566E-08,5.41690389595E-10,-1,-0.0448512001
998.4,0,0,2.12437429785E-08,-2.12437429785E-08,6.73736549954E-10,-1,-0.0448512001
1001.6,0,0,2.27129006997E-08,-2.27129006997E-08,7.20330281358E-10,-1,-0.0448512001
1004.8,0,0,1.64462451646E-08,-1.64462451646E-08,5.21585884751E-10,-1,-0.0448512001
1008,0,0,1.86679398808E-08,-1.86679398808E-08,5.9204601669E-10,-1,-0.0448512001
1011.2,0,0,2.62297809157E-08,-2.62297809157E-08,8.31866687432E-10,-1,-0.0448512001
1014.4,0,0,2.63500111954E-08,-2.63500111954E-08,8.35679741182E-10,-1,-0.0448512001
1017.6,0,0,2.45884374161E-08,-2.45884374161E-08,7.79812155053E-10,-1,-0.0448512001
1020.8,0,0,2.31869542382E-08,-2.31869542382E-08,7.35364693886E-10,-1,-0.0448512001
1024,0,0,2.53804543711E-08,-2.53804543711E-08,8.04930646239E-10,-1,-0.0448512001
1027.2,0,0,2.63770551932E-08,-2.63770551932E-08,8.36537430421E-10,-1,-0.0448512001
1030.4,0,0,2.1178914488E-08,-2.1178914488E-08,6.71680541104E-10,-1,-0.0448512001
1033.6,0,0,2.58748328046E-08,-2.58748328046E-08,8.20609654431E-10,-1,-0.0448512001
1036.8,0,0,2.88972343361E-08,-2.88972343361E-08,9.16463872893E-10,-1,-0.0448512001
1040,0,0,2.33623434952E-08,-2.33623434952E-08,7.40927091858E-10,-1,-0.0448512001
1043.2,0,0,2.06267210646E-08,-2.06267210646E-08,6.54167954345E-10,-1,-0.0448512001
1046.4,0,0,1.71538758879E-08,-1.71538758879E-08,5.44028101391E-10,-1,-0.0448512001
1049.6,0,0,1.66543500232E-08,-1.66543500232E-08,5.28185844543E-10,-1,-0.0448512001
1052.8,0,0,1.92942335865E-08,-1.92942335865E-08,6.11908663351E-10,-1,-0.0448512001
1056,0,0,2.24852056346E-08,-2.24852056346E-08,7.13109026248E-10,-1,-0.0448512001
1059.2,0,0,1.9082608042E-08,-1.9082608042E-08,6.05197046458E-10,-1,-0.0448512001
1062.4,0,0,1.72669668139E-08,-1.72669668139E-08,5.47614733483E-10,-1,-0.0448512001
1065.6,0,0,1.93172815554E-08,-1.93172815554E-08,6.12639620184E-10,-1,-0.0448512001
1068.8,0,0,1.92318791355E-08,-1.92318791355E-08,6.09931117646E-10,-1,-0.0448512001
1072,0,0,2.21685411182E-08,-2.21685411182E-08,7.03066141668E-10,-1,-0.0448512001
1075.2,0,0,2.12811798717E-08,-2.12811798717E-08,6.74923845585E-10,-1,-0.0448512001
1078.4,0,0,1.76103832155E-08,-1.76103832155E-08,5.58506043072E-10,-1,-0.0448512001
1081.6,0,0,2.12602216898E-08,-2.12602216898E-08,6.74259165489E-10,-1,-0.0448512001
1084.8,0,0,2.33641386806E-08,-2.33641386806E-08,7.40984025425E-10,-1,-0.0448512001
1088,0,0,2.38902955905E-08,-2.38902955905E-08,7.57670874893E-10,-1,-0.0448512001
1091.2,0,0,2.70730963362E-08,-2.70730963362E-08,8.586120883E-10,-1,-0.0448512001
1094.4,0,0,2.15588743394E-08,-2.15588743394E-08,6.83730811139E-10,-1,-0.0448512001
1097.6,0,0,2.49002843415E-08,-2.49002843415E-08,7.89702251722E-10,-1,-0.0448512001
1100.8,0,0,2.76360211726E-08,-2.76360211726E-08,8.76465017399E-10,-1,-0.0448512001
1104,0,0,2.43017259154E-08,-2.43017259154E-08,7.70719218016E-10,-1,-0.0448512001
1107.2,0,0,0.000000021,-0.000000021,6.66584033022E-10,-1,-0.0448512001
1110.4,0,0,0.000000023,-0.000000023,7.30049193768E-10,-1,-0.0448512001
1113.6,0,0,2.65184245683E-08,-2.65184245683E-08,8.41020901868E-10,-1,-0.0448512001
1116.8,0,0,2.39201132759E-08,-2.39201132759E-08,7.58616530492E-10,-1,-0.0448512001
1120,0,0,2.25793860997E-08,-2.25793860997E-08,7.16095920869E-10,-1,-0.0448512001
1123.2,0,0,2.07705399961E-08,-2.07705399961E-08,6.58729112464E-10,-1,-0.0448512001
1126.4,0,0,2.4939358991E-08,-2.4939358991E-08,7.90941488118E-10,-1,-0.0448512001
1129.6,0,0,2.77381830747E-08,-2.77381830747E-08,8.79705040004E-10,-1,-0.0448512001
1132.8,0,0,2.34395595272E-08,-2.34395595272E-08,7.4337596648E-10,-1,-0.0448512001
1136,0,0,2.0724168551E-08,-2.0724168551E-08,6.57258461202E-10,-1,-0.0448512001
1139.2,0,0,2.21280103917E-08,-2.21280103917E-08,7.01780726387E-10,-1,-0.0448512001
1142.4,0,0,2.64933478019E-08,-2.64933478019E-08,8.4022560256E-10,-1,-0.0448512001
1145.6,0,0,2.45334723373E-08,-2.45334723373E-08,7.78068960242E-10,-1,-0.0448512001
1148.8,0,0,3.05615482962E-08,-3.05615482962E-08,0.000000001,-1,-0.0448512001
1152,0,0,3.14017390137E-08,-3.14017390137E-08,0.000000001,-1,-0.0448512001
1155.2,0,0,0.000000034,-0.000000034,1.07764347666E-09,-1,-0.0448512001
1158.4,0,0,3.08025612243E-08,-3.08025612243E-08,0.000000001,-1,-0.0448512001
1161.6,0,0,0.000000025,-0.000000025,7.94147900281E-10,-1,-0.0448512001
1164.8,0,0,1.99065846103E-08,-1.99065846103E-08,6.31329123603E-10,-1,-0.0448512001
1168,0,0,2.24511950961E-08,-2.24511950961E-08,7.12030396041E-10,-1,-0.0448512001
1171.2,0,0,1.55735675107E-08,-1.55735675107E-08,4.93909272755E-10,-1,-0.0448512001
1174.4,0,0,1.46147083934E-08,-1.46147083934E-08,4.63499451179E-10,-1,-0.0448512001
1177.6,0,0,2.43103846412E-08,-2.43103846412E-08,7.70993825935E-10,-1,-0.0448512001
1180.8,0,0,2.4919719148E-08,-2.4919719148E-08,7.90318618597E-10,-1,-0.0448512001
1184,0,0,1.84531503598E-08,-1.84531503598E-08,5.85234055587E-10,-1,-0.0448512001
1187.2,0,0,0.000000016,-0.000000016,5.08507747329E-10,-1,-0.0448512001
1190.4,0,0,1.18082171978E-08,-1.18082171978E-08,3.74492740004E-10,-1,-0.0448512001
1193.6,0,0,7.30962722839E-09,-7.30962722839E-09,2.31821813853E-10,-1,-0.0448512001
1196.8,0,0,1.18044840698E-08,-1.18044840698E-08,3.74374345389E-10,-1,-0.0448512001
1200,0,0,1.1696538648E-08,-1.1696538648E-08,3.7095090084E-10,-1,-0.0448512001
1203.2,0,0,1.11231416114E-08,-1.11231416114E-08,3.5276585023E-10,-1,-0.0448512001
1206.4,0,0,2.29092486767E-08,-2.29092486767E-08,7.26557376499E-10,-1,-0.0448512001
1209.6,0,0,2.0866115974E-08,-2.0866115974E-08,6.61760265197E-10,-1,-0.0448512001
1212.8,0,0,0.000000021,-0.000000021,6.66561283833E-10,-1,-0.0448512001
1216,0,0,2.21982856867E-08,-2.21982856867E-08,7.04009478392E-10,-1,-0.0448512001
1219.2,0,0,0.000000017,-0.000000017,5.38211539472E-10,-1,-0.0448512001
1222.4,0,0,1.12968548303E-08,-1.12968548303E-08,3.58275093348E-10,-1,-0.0448512001
1225.6,0,0,2.07448395564E-08,-2.07448395564E-08,6.57914033613E-10,-1,-0.0448512001
1228.8,0,0,1.94762742198E-08,-1.94762742198E-08,6.17682006983E-10,-1,-0.0448512001
1232,0,0,1.57807399656E-08,-1.57807399656E-08,5.00479661747E-10,-1,-0.0448512001
1235.2,0,0,1.34081913485E-08,-1.34081913485E-08,4.25235260536E-10,-1,-0.0448512001
1238.4,0,0,8.90577886379E-09,-8.90577886379E-09,2.8244310489E-10,-1,-0.0448512001
1241.6,0,0,0.000000011,-0.000000011,3.49586857943E-10,-1,-0.0448512001
1244.8,0,0,1.08957595284E-08,-1.08957595284E-08,3.45554521216E-10,-1,-0.0448512001
1248,0,0,-2.45410252291E-09,2.45410252291E-09,7.7830849709E-11,-1,-0.0448512001
1251.2,0,0,-0.000000001,0.000000001,3.06841399239E-11,-1,-0.0448512001
1254.4,0,0,6.05207517738E-09,-6.05207517738E-09,1.91939069033E-10,-1,-0.0448512001
1257.6,0,0,-5.99068606621E-10,5.99068606621E-10,1.89992138682E-11,-1,-0.0448512001
