x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
416,-0.0086486518,0.0169688229,8.49162946784E-93,-0.0086486518,0.0169688229,-1.01849142724E+090,-1.9983179913E+090
420,-0.0201028378,0.0205461159,1.51825483121E-94,-0.0201028378,0.0205461159,-1.32407533709E+092,-1.35331686977E+092
424,-0.0172414279,0.0244692564,2.61200749864E-96,-0.0172414279,0.0244692564,-6.60083399614E+093,-9.36815002385E+093
428,-0.0162353137,0.0316097993,4.32394616719E-98,-0.0162353137,0.0316097993,-3.75474463782E+095,-7.31047233263E+095
432,-0.0109406185,0.0318799543,6.88751010002E-100,-0.0109406185,0.0318799543,-1.58847222462E+097,-4.62868063844E+097
436,-0.0077079331,0.0329473098,1.05565091972E-101,-0.0077079331,0.0329473098,-7.30159275047E+098,-3.12104804966E+099
440,0.0063670457,0.0390391988,1.55687779107E-103,0.0063670457,0.0390391988,4.08962461544E+100,2.50753367133E+101
444,0.0122209764,0.0437375277,2.20935155988E-105,0.0122209764,0.0437375277,5.53147658427E+102,1.97965987297E+103
448,-0.0089648828,0.0524008604,3.01683281657E-107,-0.0089648828,0.0524008604,-2.97162069471E+104,-1.73695119357E+105
452,0.0038827197,0.055304656,3.96381859512E-109,0.0038827197,0.055304656,9.79540210341E+105,1.39523704579E+107
456,0.0240216081,0.0602271237,5.0113231555E-111,0.0240216081,0.0602271237,4.79346618843E+108,1.20182743029E+109
460,0.0063913554,0.0588812691,6.09631162836E-113,0.0063913554,0.0588812691,1.04839710019E+110,9.65851103574E+110
464,0.0095230556,0.0587686725,7.13605223095E-115,0.0095230556,0.0587686725,1.33449914905E+112,8.23546747811E+112
468,0.0155543611,0.0657664069,8.03757415226E-117,0.0155543611,0.0657664069,1.93520591624E+114,8.18238605112E+114
472,-0.0099099781,0.065044313,8.71100125848E-119,-0.0099099781,0.065044313,-1.13763938388E+116,-7.46692181963E+116
476,-0.0241902305,0.0679052735,9.08421222621E-121,-0.0241902305,0.0679052735,-2.6628869871E+118,-7.47511957911E+118
480,-0.0057028778,0.067667711,9.1155437176E-123,-0.0057028778,0.067667711,-6.25621245201E+119,-7.42333422441E+120
484,-0.0014023931,0.0680433394,8.80144533947E-125,-0.0014023931,0.0680433394,-1.59336682961E+121,-7.73092802021E+122
488,-0.020340903,0.0758948678,8.17714173438E-127,-0.020340903,0.0758948678,-2.48753214941E+124,-9.28136743647E+124
492,-0.0255379632,0.0740949291,7.31013110659E-129,-0.0255379632,0.0740949291,-3.49350275513E+126,-1.0135965223E+127
496,-0.014586424,0.0631220344,6.28817932075E-131,-0.014586424,0.0631220344,-2.31965777279E+128,-1.00382238166E+129
500,0.0030912619,0.0478207164,5.20476087582E-133,0.0030912619,0.0478207164,5.93929661881E+129,9.1878809557E+130
504,-0.0026206115,0.0280092833,4.14526935747E-135,-0.0026206115,0.0280092833,-6.32193305351E+131,-6.75692925842E+132
508,-0.003435856,0.0161834464,3.17673393299E-137,-0.003435856,0.0161834464,-1.08156871563E+134,-5.09437429717E+134
512,0.0017674117,0.0154903196,2.34252934186E-139,0.0017674117,0.0154903196,7.54488608186E+135,6.61264998133E+136
516,-0.0003911642,0.0064830393,1.66213137768E-141,-0.0003911642,0.0064830393,-2.35338917156E+137,-3.90043785825E+138
520,-0.000471486,0.0083139808,1.13480637864E-143,-0.000471486,0.0083139808,-4.15477015147E+139,-7.32634380666E+140
524,-0.0006994363,0.005065263,7.45511418599E-146,-0.0006994363,0.005065263,-9.38196682086E+141,-6.79435109708E+142
528,0,0,4.71262564755E-148,-4.71262564755E-148,3.92682425163E-150,-1,-0.0117840213
532,0,0,2.86647195199E-150,-2.86647195199E-150,2.38850535127E-152,-1,-0.0117840213
536,0,0,1.67767781693E-152,-1.67767781693E-152,1.39793534022E-154,-1,-0.0117840213
540,0,0,9.4481230103E-155,-9.4481230103E-155,7.87270650034E-157,-1,-0.0117840213
544,0,0,5.11986638468E-157,-5.11986638468E-157,4.26616027196E-159,-1,-0.0117840216
548,0,0,2.66961003839E-159,-2.66961003839E-159,2.22275874949E-161,-1,-0.0117794923
552,0,0,1.33940876809E-161,-1.33940876809E-161,0,-1,-0.0083325614
556,0,0,6.46628079726E-164,-6.46628079726E-164,0,-1,-0.0083325614
560,0,0,3.00380747332E-166,-3.00380747332E-166,0,-1,-0.0083325614
564,0,0,1.34265903431E-168,-1.34265903431E-168,0,-1,-0.0083325614
568,0,0,5.77478067851E-171,-5.77478067851E-171,0,-1,-0.0083325614
572,0,0,2.38990898707E-173,-2.38990898707E-173,0,-1,-0.0083325614
576,0,0,9.51707170379E-176,-9.51707170379E-176,0,-1,-0.0083325614
580,0,0,3.64671171123E-178,-3.64671171123E-178,0,-1,-0.0083325614
584,0,0,1.34454590234E-180,-1.34454590234E-180,0,-1,-0.0083325614
588,0,0,4.77008311715E-183,-4.77008311715E-183,0,-1,-0.0083325614
592,0,0,1.62836729415E-185,-1.62836729415E-185,0,-1,-0.0083325614
596,0,0,5.34878211082E-188,-5.34878211082E-188,0,-1,-0.0083325614
600,0,0,1.69057154121E-190,-1.69057154121E-190,0,-1,-0.0083325614
604,0,0,5.14148191278E-193,-5.14148191278E-193,0,-1,-0.0083325614
608,0,0,1.50459350304E-195,-1.50459350304E-195,0,-1,-0.0083325614
