x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
164,0.002537343,0.119407888,1.49847526469E-53,0.002537343,0.119407888,1.69328321532E+050,7.96872809634E+051
166,-0.0116836388,0.1219894005,8.01860603945E-55,-0.0116836388,0.1219894005,-1.45706607388E+052,-1.52172560773E+053
168,-0.0274772244,0.12086379,4.14128805106E-56,-0.0274772244,0.12086379,-6.63494642643E+053,-2.92278859306E+054
170,-0.0787863526,0.1208692722,2.0642356114E-57,-0.0787863526,0.1208692722,-3.81673255744E+055,-5.92564654511E+055
172,-0.0291309344,0.1216931349,9.93048265168E-59,-0.0291309344,0.1216931349,-2.93348625987E+056,-1.22744336141E+057
174,-0.0787557285,0.1220219241,4.61071960802E-60,-0.0787557285,0.1220219241,-1.7081005821E+058,-2.67761480284E+058
176,0.0296821042,0.1239723487,2.06611424345E-61,0.0296821042,0.1239723487,1.43661485811E+059,6.01002808606E+059
178,-0.0205305615,0.1206616283,8.93567192762E-63,-0.0205305615,0.1206616283,-2.29759571012E+060,-1.35144635618E+061
180,-0.0341079167,0.1236164802,3.72981561825E-64,-0.0341079167,0.1236164802,-9.14466563294E+061,-3.32143782562E+062
182,0.0303306015,0.1229046825,1.50257021354E-65,0.0303306015,0.1229046825,2.01858131263E+063,8.19376741827E+063
184,0.0159953596,0.1232867621,5.84210625535E-67,0.0159953596,0.1232867621,2.73794397259E+064,2.11132234779E+065
186,-0.0093205433,0.1236787736,2.19225662974E-68,-0.0093205433,0.1236787736,-4.25157490549E+065,-5.64252933995E+066
188,-0.0228261533,0.1228730844,7.93963608476E-70,-0.0228261533,0.1228730844,-2.87496215883E+067,-1.54910718412E+068
190,-0.0076288844,0.1248792738,2.77521775843E-71,-0.0076288844,0.1248792738,-2.74893180926E+068,-4.50027788721E+069
192,-0.0013399663,0.1243754781,9.36226218341E-73,-0.0013399663,0.1243754781,-1.43124197842E+069,-1.32848114774E+071
194,0.0182732695,0.1233636492,3.04825852101E-74,0.0182732695,0.1233636492,5.99465869879E+071,4.04954199818E+072
196,0.0088027534,0.1249911829,9.57877689873E-76,0.0088027534,0.1249911829,9.18985111957E+072,1.3050600562E+074
