x_axis(arcsec),Stellar_Profile(mJy/arcsec^2),Stellar_Unc(mJy/arcsec^2),PSF_Profile(mJy/arcsec^2),Residual_Profile(mJy/arcsec^2),Residual_Unc(mJy/arcsec^2),FractionalResidual_Profile(mJy/arcsec^2),FractionalResidual_Unc(mJy/arcsec^2)
668,0,0,7.89035903574E-236,-7.89035903574E-236,0,-1,-0.0185621174
672,0,0,1.24693959853E-238,-1.24693959853E-238,0,-1,-0.0185621174
676,0,0,1.89613903815E-241,-1.89613903815E-241,0,-1,-0.0185621174
680,0,0,2.77441263634E-244,-2.77441263634E-244,0,-1,-0.0185621174
684,0,0,3.90614210978E-247,-3.90614210978E-247,0,-1,-0.0185621174
688,0,0,5.29177214877E-250,-5.29177214877E-250,0,-1,-0.0185621174
692,0,0,6.89811363611E-253,-6.89811363611E-253,0,-1,-0.0185621174
696,0,0,8.65238157876E-256,-8.65238157876E-256,0,-1,-0.0185621174
700,0,0,1.04428032327E-258,-1.04428032327E-258,0,-1,-0.0185621174
704,0,0,1.21275936572E-261,-1.21275936572E-261,0,-1,-0.0185621174
708,0,0,1.35521528367E-264,-1.35521528367E-264,0,-1,-0.0185621174
712,0,0,1.45719628651E-267,-1.45719628651E-267,0,-1,-0.0185621174
716,0,0,1.50766180351E-270,-1.50766180351E-270,0,-1,-0.0185621174
720,0,0,1.50094894478E-273,-1.50094894478E-273,0,-1,-0.0185621174
724,0,0,1.43781833983E-276,-1.43781833983E-276,0,-1,-0.0185621174
728,0,0,1.32531230202E-279,-1.32531230202E-279,0,-1,-0.0185621174
732,0,0,1.17546188379E-282,-1.17546188379E-282,0,-1,-0.0185621174
736,0,0,1.00317103501E-285,-1.00317103501E-285,0,-1,-0.0185621174
740,0,0,8.23791921121E-289,-8.23791921121E-289,0,-1,-0.0185621174
744,0,0,6.50932842688E-292,-6.50932842688E-292,0,-1,-0.0185621174
748,0,0,4.94915381505E-295,-4.94915381505E-295,0,-1,-0.0185621174
752,0,0,3.62077743439E-298,-3.62077743439E-298,0,-1,-0.0185621174
756,0,0,2.54887665616E-301,-2.54887665616E-301,0,-1,-0.0185621174
760,0,0,1.7265212223E-304,-1.7265212223E-304,0,-1,-0.0185621174
764,0,0,1.12530729326E-307,-1.12530729326E-307,0,-1,-0.0185621174
768,0,0,7.05742802184e-311,-7.05742802184e-311,0,-1,-0.0185621174
772,0,0,4.25890441195e-314,-4.25890441195e-314,0,-1,-0.0185621173
776,0,0,2.4730075472e-317,-2.4730075472e-317,0,-1,-0.0185620676
780,0,0,1.38190161142e-320,-1.38190161142e-320,0,-1,-0.0185913479
