	0.012030637727	0.000943924263185	0.000370809181391	1.44697154972e-05	
	0.00546083733336	0.00115681506423	0.000189389215204	9.95502102835e-06	
	0.000813738315637	0.000510979061864	0.000122276257876	6.30554597526e-06	
	0.000187219960441	0.000170643686067	0.000108118359074	4.96385414034e-06	
	0.000116058294899	0.000115088433015	9.66341496767e-05	4.65033958977e-06	
	9.44451551327e-05	0.000106003435332	9.21974547251e-05	4.10048355465e-06	
	8.3985426745e-05	9.19829653054e-05	8.8515095752e-05	4.21182084782e-06	
	7.81715771406e-05	8.75554600146e-05	8.68209089024e-05	3.9362056054e-06	
	7.68716939435e-05	8.07076419374e-05	8.52253168765e-05	3.79754389825e-06	
	7.23845991702e-05	7.99845755479e-05	8.10283598646e-05	3.81156083558e-06	
	6.72504345113e-05	7.41079724463e-05	8.08684722342e-05	3.64771777574e-06	
	6.73960038755e-05	7.41084989716e-05	7.94420405035e-05	3.72470441776e-06	
	6.53482255162e-05	7.20506113932e-05	7.76483098195e-05	3.54694305255e-06	
	6.4289775712e-05	7.13905516782e-05	7.54157485533e-05	3.44642359178e-06	
	6.39397755659e-05	6.89356455737e-05	7.68942788497e-05	3.50983866607e-06	
	6.15050178542e-05	6.89815200807e-05	7.54052747116e-05	3.46019876372e-06	
	6.11605992511e-05	6.75804521978e-05	7.48949415932e-05	3.48845727571e-06	
	5.96553120369e-05	6.63671451515e-05	7.31487693927e-05	3.35518324816e-06	
	5.96887670695e-05	6.60669132805e-05	7.34944548976e-05	3.3562752838e-06	
	5.83532161174e-05	6.37628916583e-05	7.22921586549e-05	3.38754345623e-06	
	5.72013367031e-05	6.1849487256e-05	7.44267890321e-05	3.39255454431e-06	
	5.66091689049e-05	6.12512043562e-05	7.31253978599e-05	3.30706226862e-06	
	5.47063203726e-05	6.31377817723e-05	7.31187349051e-05	3.39553283343e-06	
	5.60019449401e-05	6.07406164817e-05	7.26204320182e-05	3.4096478427e-06	
	5.45390743246e-05	6.16876233832e-05	7.25444454265e-05	3.38202545706e-06	
	5.46192312572e-05	5.8608570447e-05	7.2113085515e-05	3.34076811712e-06	
	5.31196731948e-05	5.96565665186e-05	7.45146946301e-05	3.34792073236e-06	
	5.2527659897e-05	5.87085608779e-05	7.48330599423e-05	3.45441986465e-06	
	5.14128281708e-05	5.94753281987e-05	7.48570983817e-05	3.48180698593e-06	
	5.19025842619e-05	5.80459500725e-05	7.48368542782e-05	3.417420009e-06	
	5.20521643862e-05	5.66045123371e-05	7.4495186235e-05	3.48316433596e-06	
	5.11348151487e-05	5.58475007714e-05	7.55422005108e-05	3.44873032206e-06	
	5.01398161431e-05	5.71930461124e-05	7.68300332354e-05	3.52951731646e-06	
	5.02893617872e-05	5.48755563946e-05	7.72526487648e-05	3.54439643881e-06	
	4.99271151094e-05	5.46522677838e-05	7.5969923886e-05	3.50988782254e-06	
	5.08883410321e-05	5.54895721407e-05	7.69955962005e-05	3.63219044469e-06	
