x_interp,Density,Plus_Unc,Minus_Unc
0.0,1.46144882842,0.382087848412,0.331348395572
4.0,-7.97579505872,1.36711169333,1.36436801799
8.0,-3.61930406924,0.394376696154,0.43869231869
12.0,-6.50547872338,0.459416083253,0.387868367092
16.0,-6.74216544336,0.412923770878,0.339745605135
20.0,-6.81384690971,0.39167572532,0.350320883826
24.0,-6.53185870531,0.34973052831,0.376192081462
28.0,-6.45137170184,0.3422245568,0.39197905427
32.0,-6.94043594464,0.478565391305,0.396982868065
36.0,-6.41359427996,0.368221808325,0.482893923205
40.0,-6.93819707211,0.648519589214,0.478954390992
44.0,-7.01101167731,0.57439093614,0.47070031029
48.0,-7.01167870426,0.61242478099,0.500172029487
52.0,-7.06117911776,0.61343774724,0.4998107035
56.0,-7.04820993638,0.65757840955,0.52661298467
60.0,-7.08847197256,0.621474439811,0.512255321985
64.0,-7.07028084836,0.666953163867,0.540523013713
68.0,-7.05453520301,0.712406564795,0.542908967825
72.0,-7.08532267884,0.659797086005,0.528114962725
76.0,-7.07546351778,0.660336620605,0.529614667875
80.0,-7.07594958614,0.62047786221,0.50725208949
84.0,-7.04912440065,0.594793891727,0.50230841427
88.0,-7.02289034601,0.640495537896,0.5153463644
92.0,-7.0314991125,0.624598076233,0.51306174332
96.0,-7.07225937132,0.61663865425,0.513229312923
100.0,-7.06632198481,0.681752411505,0.559762418965
104.0,-7.14787323974,0.687035744925,0.571568972737
108.0,-7.21268011868,0.772309942965,0.614572940105
112.0,-7.26488819941,0.837756202006,0.655656577348
116.0,-7.32121367621,0.87540068779,0.68741630602
120.0,-8.14520309376,1.912468949,1.2608020943
124.0,-8.12740146956,1.91927098253,1.27647011586
128.0,-8.11164299799,1.93636875513,1.28525089695
132.0,-8.10818449957,1.93800395062,1.29484132645
136.0,-8.0942229877,1.93703182782,1.29532708121
140.0,-8.08313506806,1.93283421796,1.30148997129
