x_interp,Beta,Plus_Unc,Minus_Unc
0.0,1.51425282882,0.367427334339,0.381526587996
4.0,1.94200767547,0.348165663664,0.276735567292
8.0,1.99902298932,0.33972561756,0.28556285803
12.0,1.98661024244,0.354253680216,0.281264833929
16.0,1.97175330095,0.35184484166,0.271256708258
20.0,1.92197269002,0.36213718015,0.30704032184
24.0,1.98410626656,0.367833609131,0.286997947646
28.0,1.97335140175,0.365030934768,0.279608181557
32.0,1.96773056839,0.355876387578,0.28491531904
36.0,1.97049140541,0.361729715658,0.28269342767
40.0,1.91746736312,0.339639484587,0.280244594345
44.0,1.98051400446,0.36270261055,0.28683205915
48.0,1.98051544253,0.35277060474,0.28442762139
52.0,1.92200838711,0.34441138968,0.276569885267
56.0,1.91477793565,0.345182040183,0.280591316415
60.0,1.91299464869,0.336078677014,0.28010047578
64.0,1.91536686208,0.354631459336,0.281052870484
68.0,1.91764576832,0.34873514288,0.27734645711
72.0,1.90899532201,0.338009002966,0.27867836015
76.0,1.92143999313,0.358518426805,0.28356685893
80.0,1.91238384211,0.345301051812,0.27830357774
84.0,1.92108864412,0.34477399876,0.282130322778
88.0,1.9166414291,0.36751467493,0.290686957144
92.0,1.91818895957,0.3626402043,0.282998517027
96.0,1.92637298262,0.35823783659,0.280434674358
100.0,1.90737124322,0.33755670568,0.280330725572
104.0,1.92003592423,0.355351760326,0.27788880617
108.0,1.91589769939,0.351589161395,0.289965666665
112.0,1.91439114806,0.33492801963,0.27591307801
116.0,1.91223466278,0.3360213259,0.27677001951
120.0,1.92285140922,0.362086452266,0.281015973894
124.0,1.92126901029,0.352033756515,0.2801046265
128.0,1.98008232424,0.350471180066,0.285699331203
132.0,1.95724555257,0.348745218506,0.281579149309
136.0,1.94977135582,0.351870143354,0.280320023285
140.0,1.95560781947,0.347021408,0.280152366506
