x_interp,Beta,Plus_Unc,Minus_Unc
0.0,1.56298491373,0.298156149338,0.414591894665
4.0,1.94967898382,0.348398510316,0.277902344165
8.0,1.43557922797,0.44180853096,0.37463887714
12.0,1.11067411287,0.180394038826,0.164659033572
16.0,1.29152905405,0.30725025049,0.235605102685
20.0,1.60096863684,0.289964966396,0.319543222043
24.0,1.91268736446,0.333675028655,0.267790292085
28.0,1.9171917067,0.33188434424,0.27084704322
32.0,1.92210256484,0.355225040168,0.28321653731
36.0,1.92168993122,0.347533616966,0.275372216821
40.0,1.93054676837,0.372349357806,0.28384326219
44.0,1.93039437597,0.34953329395,0.28610832428
48.0,1.92096604897,0.33677961399,0.277532436935
52.0,1.96168964828,0.348837262105,0.281259174835
56.0,1.95108998026,0.347984846458,0.27601222406
60.0,1.95218606477,0.34997117608,0.279926443283
64.0,1.95532439247,0.34847224471,0.281766355961
68.0,1.94605185613,0.341930479575,0.275799110835
72.0,1.95779747719,0.3536687398,0.281845333204
76.0,1.95412472405,0.349633467098,0.282083614595
80.0,1.94927849494,0.350287746908,0.27577935691
84.0,1.95566586794,0.3494298412,0.280593716975
88.0,1.95718484635,0.347776005877,0.283342459095
92.0,1.95347055375,0.349624745267,0.279551837205
96.0,1.95650930882,0.347569124092,0.282160939165
100.0,1.95209213176,0.351650327886,0.280634937705
104.0,1.95506951001,0.348419757055,0.280829505961
108.0,1.95040083583,0.352317140753,0.279384298515
112.0,1.95934242693,0.34736586216,0.28051442875
116.0,1.95435558733,0.350532523983,0.279180800326
120.0,1.95500187154,0.347144809795,0.279590759395
124.0,1.95742833916,0.34900374812,0.283541372353
128.0,1.95237582022,0.35061220884,0.27877707805
132.0,1.95816392536,0.346624929746,0.28171161267
136.0,1.9580240215,0.349639251519,0.28202890871
140.0,1.95313191047,0.34994873903,0.281831278659
