x_interp,Beta,Plus_Unc,Minus_Unc
0.0,1.56583890451,0.325799362141,0.392904317905
4.0,1.95363361249,0.349598500425,0.281891132165
8.0,2.45631168074,0.363185797976,0.390495870014
12.0,1.95669295969,0.38026625079,0.29079044595
16.0,2.0325780989,0.35119117638,0.287401427627
20.0,2.0242229044,0.360600589215,0.286373482975
24.0,1.93817033957,0.351672501408,0.268392996244
28.0,1.92720708281,0.362088275255,0.275275230145
32.0,2.00880641426,0.36063013463,0.28718438124
36.0,1.91131828679,0.332385300687,0.272848927216
40.0,2.01743720753,0.36786653092,0.29829515351
44.0,1.98917025661,0.345009849545,0.286164791225
48.0,1.99185445219,0.374957245091,0.28773486693
52.0,1.98474890579,0.351168070675,0.285580221405
56.0,1.99222193507,0.3725140875,0.28303702098
60.0,1.97991620205,0.353089983242,0.28368080784
64.0,1.9781098607,0.355195464299,0.275742153544
68.0,1.98795080163,0.370043247544,0.27988816212
72.0,1.97857965043,0.35936223025,0.281453890226
76.0,1.98856399576,0.347876164975,0.285811518577
80.0,1.99058419355,0.361604914904,0.285718571965
84.0,1.99440761876,0.368417161384,0.287431787338
88.0,2.0011655553,0.400625489244,0.2875328724
92.0,1.99727813953,0.35484832089,0.2840352893
96.0,1.99136553295,0.368291177298,0.290515427536
100.0,1.98024635558,0.366241253124,0.281735773544
104.0,1.97657287882,0.350732381641,0.28289083903
108.0,1.97763230726,0.355511027504,0.2825780193
112.0,1.96917866396,0.35369037604,0.279719550766
116.0,1.96915236543,0.357221247703,0.28080008642
120.0,1.95782715091,0.348831187296,0.28420814968
124.0,1.95402114344,0.35093210815,0.28033110975
128.0,1.95459683046,0.35155802347,0.28084065783
132.0,1.95267533064,0.352411881804,0.281441902119
136.0,1.95870456999,0.35266971285,0.284436535418
140.0,1.95202889024,0.350045493539,0.281437872904
