x_interp,Beta,Plus_Unc,Minus_Unc
0.0,1.50461966296,0.319737501301,0.345314268734
4.0,1.95036726017,0.349888281772,0.28029408448
8.0,1.87152955062,0.336985354805,0.282846718279
12.0,0.579414744117,0.042161843543,0.021893665763
16.0,0.584161774525,0.0468107699641,0.0246474211066
20.0,0.588864710384,0.056410140061,0.0276345373146
24.0,0.680790974033,0.29821997107,0.0842523160292
28.0,0.692249045594,0.214283513302,0.089235485535
32.0,0.726521631235,0.573307986055,0.109921611743
36.0,0.775421296275,0.670118315809,0.142524825208
40.0,1.0776430908,0.703502445063,0.396638899899
44.0,1.18078768136,0.65207829194,0.494256863063
48.0,1.4830766885,0.421456025173,0.696548573269
52.0,1.6497019926,0.361881018074,0.59669900984
56.0,1.71512144746,0.346796493286,0.462465270769
60.0,1.90962778001,0.362129212415,0.280757830375
64.0,1.9125445796,0.35007863233,0.27636895696
68.0,1.91268927393,0.35756182871,0.27708479663
72.0,1.90785977649,0.340288960266,0.273207497134
76.0,1.90080742514,0.333618802545,0.266342408447
80.0,1.92076592861,0.364653798326,0.280135116834
84.0,1.91776628319,0.33910224693,0.27291947034
88.0,1.93114307055,0.345464034343,0.274047278015
92.0,1.99469300547,0.351182968825,0.284976673285
96.0,1.98883638616,0.34585737597,0.283618997094
100.0,1.99847895277,0.356076990045,0.292619135152
104.0,1.978960698,0.36291392322,0.284887026338
108.0,1.97949086413,0.35295513373,0.283743933284
112.0,1.98477684641,0.349098473506,0.284667685914
116.0,1.98621054475,0.37049937932,0.29070214258
120.0,1.97741716853,0.362613634935,0.281765103492
124.0,1.98529390796,0.36306839336,0.286350503624
128.0,1.9731740681,0.35884592275,0.282676112573
132.0,1.97895671617,0.354845645615,0.287882668676
136.0,1.97466598286,0.3513568599,0.28126309849
140.0,1.97456047931,0.3554586066,0.28356692282
