Target Name,RA (J2000.0),Dec. (J2000.0),Proposal ID,Start Date,Sequence Number,Instrument,Filter,Int. Time,Field of View,Obs. Type,Intent,Product ID,Obs. ID,DOWNLOADABLE
IRC+10216,146.9788916,13.28936081,JCMTCAL,56388.32671,31,SCUBA-2,SCUBA-2-850um,289,0.089998031,pointing,science,raw-850um,scuba2_00031_20130406T074845,caom:JCMT/scuba2_00031_20130406T074845/raw-850um
IRC+10216,146.9990137,13.29213859,JCMTCAL,56314.59856,36,SCUBA-2,SCUBA-2-850um,134,0.082895206,pointing,science,raw-850um,scuba2_00036_20130122T142121,caom:JCMT/scuba2_00036_20130122T142121/raw-850um
IRC+10216,146.9988711,13.29422191,JCMTCAL,56416.32405,24,SCUBA-2,SCUBA-2-850um,213,0.080671162,pointing,science,raw-850um,scuba2_00024_20130504T074333,caom:JCMT/scuba2_00024_20130504T074333/raw-850um
IRC+10216,146.9992991,13.29199969,JCMTCAL,56317.56963,51,SCUBA-2,SCUBA-2-850um,178,0.082336187,pointing,science,raw-850um,scuba2_00051_20130125T134007,caom:JCMT/scuba2_00051_20130125T134007/raw-850um
IRC+10216,147.0038939,13.29199967,JCMTCAL,56428.26392,6,SCUBA-2,SCUBA-2-850um,167,0.082416046,pointing,science,raw-850um,scuba2_00006_20130516T061949,caom:JCMT/scuba2_00006_20130516T061949/raw-850um
IRC+10216,146.9974439,13.29227753,JCMTCAL,56333.58885,61,SCUBA-2,SCUBA-2-850um,174,0.080355892,pointing,science,raw-850um,scuba2_00061_20130210T140731,caom:JCMT/scuba2_00061_20130210T140731/raw-850um
IRC+10216,146.9983002,13.29213861,JCMTCAL,56327.58588,51,SCUBA-2,SCUBA-2-850um,128,0.082336418,pointing,science,raw-850um,scuba2_00051_20130204T140315,caom:JCMT/scuba2_00051_20130204T140315/raw-850um
IRC+10216,146.9847427,13.28852767,JCMTCAL,56614.61615,36,SCUBA-2,SCUBA-2-850um,250,0.060492735,pointing,science,raw-850um,scuba2_00036_20131118T144301,caom:JCMT/scuba2_00036_20131118T144301/raw-850um
IRC+10216,146.9995846,13.29186079,JCMTCAL,56315.55126,56,SCUBA-2,SCUBA-2-850um,171,0.081620533,pointing,science,raw-850um,scuba2_00056_20130123T131306,caom:JCMT/scuba2_00056_20130123T131306/raw-850um
IRC+10216,146.9850281,13.28686102,JCMTCAL,56625.56718,63,SCUBA-2,SCUBA-2-850um,105,0.059959871,pointing,science,raw-850um,scuba2_00063_20131129T133615,caom:JCMT/scuba2_00063_20131129T133615/raw-850um
IRC+10216,147.0013252,13.29436087,JCMTCAL,56469.22218,5,SCUBA-2,SCUBA-2-850um,205,0.073350124,pointing,science,raw-850um,scuba2_00005_20130626T051946,caom:JCMT/scuba2_00005_20130626T051946/raw-850um
IRC+10216,146.9935905,13.28338882,JCMTCAL,56306.41473,39,SCUBA-2,SCUBA-2-850um,177,0.071406563,pointing,science,raw-850um,scuba2_00039_20130114T095703,caom:JCMT/scuba2_00039_20130114T095703/raw-850um
IRC+10216,146.9995846,13.29297189,JCMTCAL,56300.60473,58,SCUBA-2,SCUBA-2-850um,132,0.082573452,pointing,science,raw-850um,scuba2_00058_20130108T143008,caom:JCMT/scuba2_00058_20130108T143008/raw-850um
IRC+10216,147.0091464,13.29463798,JCMTCAL,56328.45655,39,SCUBA-2,SCUBA-2-850um,170,0.077159628,pointing,science,raw-850um,scuba2_00039_20130205T105505,caom:JCMT/scuba2_00039_20130205T105505/raw-850um
IRC+10216,146.9850281,13.2871388,JCMTCAL,56615.60175,57,SCUBA-2,SCUBA-2-850um,187,0.05901667,pointing,science,raw-850um,scuba2_00057_20131119T142626,caom:JCMT/scuba2_00057_20131119T142626/raw-850um
IRC+10216,146.9983002,13.2922775,JCMTCAL,56383.43005,31,SCUBA-2,SCUBA-2-850um,260,0.082416047,pointing,science,raw-850um,scuba2_00031_20130401T101848,caom:JCMT/scuba2_00031_20130401T101848/raw-850um
IRC+10216,146.9917354,13.28977767,JCMTCAL,56327.5142,43,SCUBA-2,SCUBA-2-850um,134,0.08723788,pointing,science,raw-850um,scuba2_00043_20130204T121839,caom:JCMT/scuba2_00043_20130204T121839/raw-850um
IRC+10216,146.9933051,13.28380549,JCMTCAL,56311.41664,28,SCUBA-2,SCUBA-2-850um,177,0.066519664,pointing,science,raw-850um,scuba2_00028_20130119T095930,caom:JCMT/scuba2_00028_20130119T095930/raw-850um
IRC+10216,146.9930197,13.28408327,JCMTCAL,56314.43412,19,SCUBA-2,SCUBA-2-850um,127,0.061738082,pointing,science,raw-850um,scuba2_00019_20130122T102437,caom:JCMT/scuba2_00019_20130122T102437/raw-850um
IRC+10216,146.9858844,13.28533326,JCMTCAL,56371.37617,25,SCUBA-2,SCUBA-2-850um,170,0.076195993,pointing,science,raw-850um,scuba2_00025_20130320T090034,caom:JCMT/scuba2_00025_20130320T090034/raw-850um
IRC+10216,146.9997273,13.29186078,JCMTCAL,56349.44553,43,SCUBA-2,SCUBA-2-850um,263,0.081858647,pointing,science,raw-850um,scuba2_00043_20130226T104052,caom:JCMT/scuba2_00043_20130226T104052/raw-850um
IRC+10216,146.9997273,13.29186078,JCMTCAL,56364.42924,21,SCUBA-2,SCUBA-2-850um,175,0.081858647,pointing,science,raw-850um,scuba2_00021_20130313T101501,caom:JCMT/scuba2_00021_20130313T101501/raw-850um
IRC+10216,146.9917354,13.28324996,JCMTCAL,56296.47667,45,SCUBA-2,SCUBA-2-850um,172,0.06875976,pointing,science,raw-850um,scuba2_00045_20130104T112559,caom:JCMT/scuba2_00045_20130104T112559/raw-850um
IRC+10216,146.9971586,13.29422198,JCMTCAL,56320.62678,54,SCUBA-2,SCUBA-2-850um,215,0.07387774,pointing,science,raw-850um,scuba2_00054_20130128T150224,caom:JCMT/scuba2_00054_20130128T150224/raw-850um
IRC+10216,146.9913073,13.28366663,JCMTCAL,56340.3665,30,SCUBA-2,SCUBA-2-850um,260,0.06460001,pointing,science,raw-850um,scuba2_00030_20130217T084715,caom:JCMT/scuba2_00030_20130217T084715/raw-850um
IRC+10216,146.9930197,13.2838055,JCMTCAL,56339.35772,31,SCUBA-2,SCUBA-2-850um,258,0.061187162,pointing,science,raw-850um,scuba2_00031_20130216T083441,caom:JCMT/scuba2_00031_20130216T083441/raw-850um
IRC+10216,146.9943041,13.28311103,JCMTCAL,56340.30144,25,SCUBA-2,SCUBA-2-850um,255,0.076620305,pointing,science,raw-850um,scuba2_00025_20130217T071035,caom:JCMT/scuba2_00025_20130217T071035/raw-850um
