Target Name,RA (J2000.0),Dec. (J2000.0),Proposal ID,Start Date,Sequence Number,Instrument,Filter,Int. Time,Obs. Type,Intent,Product ID,Obs. ID,DOWNLOADABLE
IRC+10216,146.9994418394,13.2918607953,JCMTCAL,56992.6819213,60,SCUBA-2,SCUBA-2-850um,106,pointing,science,raw-850um,scuba2_00060_20141201T162110,caom:JCMT/scuba2_00060_20141201T162110/raw-850um
IRC+10216,146.9974439005,13.2921386466,JCMTCAL,56755.4404745,44,SCUBA-2,SCUBA-2-850um,188,pointing,science,raw-850um,scuba2_00044_20140408T103305,caom:JCMT/scuba2_00044_20140408T103305/raw-850um
IRC+10216,146.99958455,13.2918607896,JCMTCAL,56997.6995718,24,SCUBA-2,SCUBA-2-850um,106,pointing,science,raw-850um,scuba2_00024_20141206T164713,caom:JCMT/scuba2_00024_20141206T164713/raw-850um
IRC+10216,147.0000127683,13.2938051992,JCMTCAL,56961.7825116,72,SCUBA-2,SCUBA-2-850um,191,pointing,science,raw-850um,scuba2_00072_20141031T184458,caom:JCMT/scuba2_00072_20141031T184458/raw-850um
IRC+10216,146.9915927173,13.2878332763,JCMTCAL,56970.8575231,82,SCUBA-2,SCUBA-2-850um,142,pointing,science,raw-850um,scuba2_00082_20141109T203204,caom:JCMT/scuba2_00082_20141109T203204/raw-850um
IRC+10216,146.9998699656,13.2917218908,JCMTCAL,56762.3256134,23,SCUBA-2,SCUBA-2-850um,105,pointing,science,raw-850um,scuba2_00023_20140415T074813,caom:JCMT/scuba2_00023_20140415T074813/raw-850um
IRC+10216,146.9930197385,13.2839443834,JCMTCAL,56990.5775231,48,SCUBA-2,SCUBA-2-850um,106,pointing,science,raw-850um,scuba2_00048_20141129T135108,caom:JCMT/scuba2_00048_20141129T135108/raw-850um
IRC+10216,146.9913072596,13.283666627,JCMTCAL,57005.5549769,47,SCUBA-2,SCUBA-2-850um,105,pointing,science,raw-850um,scuba2_00047_20141214T131902,caom:JCMT/scuba2_00047_20141214T131902/raw-850um
IRC+10216,146.9938760927,13.2896387881,JCMTCAL,56993.7264005,67,SCUBA-2,SCUBA-2-850um,83,pointing,science,raw-850um,scuba2_00067_20141202T172526,caom:JCMT/scuba2_00067_20141202T172526/raw-850um
IRC+10216,146.9987283745,13.2940830289,JCMTCAL,56690.5746296,30,SCUBA-2,SCUBA-2-850um,185,pointing,science,raw-850um,scuba2_00030_20140202T134347,caom:JCMT/scuba2_00030_20140202T134347/raw-850um
IRC+10216,146.9947321333,13.2808888108,JCMTCAL,56998.4812963,48,SCUBA-2,SCUBA-2-850um,191,pointing,science,raw-850um,scuba2_00048_20141207T113215,caom:JCMT/scuba2_00048_20141207T113215/raw-850um
IRC+10216,146.9945894321,13.2810277016,JCMTCAL,56893.7635995,78,SCUBA-2,SCUBA-2-850um,190,pointing,science,raw-850um,scuba2_00078_20140824T181552,caom:JCMT/scuba2_00078_20140824T181552/raw-850um
IRC+10216,146.9931624408,13.2838054902,JCMTCAL,57011.499456,34,SCUBA-2,SCUBA-2-850um,107,pointing,science,raw-850um,scuba2_00034_20141220T115846,caom:JCMT/scuba2_00034_20141220T115846/raw-850um
IRC+10216,146.9928770367,13.2842221611,JCMTCAL,56761.198206,9,SCUBA-2,SCUBA-2-850um,106,pointing,science,raw-850um,scuba2_00009_20140414T044209,caom:JCMT/scuba2_00009_20140414T044209/raw-850um
IRC+10216,146.995017583,13.2825554577,JCMTCAL,56711.2595023,13,SCUBA-2,SCUBA-2-850um,109,pointing,science,raw-850um,scuba2_00013_20140223T061126,caom:JCMT/scuba2_00013_20140223T061126/raw-850um
IRC+10216,146.9918780762,13.2831110657,JCMTCAL,56961.6514699,59,SCUBA-2,SCUBA-2-850um,107,pointing,science,raw-850um,scuba2_00059_20141031T153737,caom:JCMT/scuba2_00059_20141031T153737/raw-850um
IRC+10216,146.9998700566,13.2938052053,JCMTCAL,56828.1641088,9,SCUBA-2,SCUBA-2-850um,107,pointing,science,raw-850um,scuba2_00009_20140620T035416,caom:JCMT/scuba2_00009_20140620T035416/raw-850um
IRC+10216,146.9930197435,13.2842221587,JCMTCAL,56754.2161343,8,SCUBA-2,SCUBA-2-850um,187,pointing,science,raw-850um,scuba2_00008_20140407T050757,caom:JCMT/scuba2_00008_20140407T050757/raw-850um
IRC+10216,146.993162445,13.2839443812,JCMTCAL,57018.5008565,42,SCUBA-2,SCUBA-2-850um,193,pointing,science,raw-850um,scuba2_00042_20141227T120046,caom:JCMT/scuba2_00042_20141227T120046/raw-850um
IRC+10216,146.9951602882,13.2825554542,JCMTCAL,57012.4290741,30,SCUBA-2,SCUBA-2-850um,251,pointing,science,raw-850um,scuba2_00030_20141221T101406,caom:JCMT/scuba2_00030_20141221T101406/raw-850um
IRC+10216,146.9983001634,13.2921386136,JCMTCAL,56676.6276042,57,SCUBA-2,SCUBA-2-850um,104,pointing,science,raw-850um,scuba2_00057_20140119T150317,caom:JCMT/scuba2_00057_20140119T150317/raw-850um
IRC+10216,146.99958455,13.2918607896,JCMTCAL,57009.6325463,53,SCUBA-2,SCUBA-2-850um,103,pointing,science,raw-850um,scuba2_00053_20141218T151044,caom:JCMT/scuba2_00053_20141218T151044/raw-850um
IRC+10216,146.994446728,13.2810277045,JCMTCAL,56991.5006366,37,SCUBA-2,SCUBA-2-850um,193,pointing,science,raw-850um,scuba2_00037_20141130T120028,caom:JCMT/scuba2_00037_20141130T120028/raw-850um
IRC+10216,146.9930197351,13.2838054931,JCMTCAL,56709.3309375,25,SCUBA-2,SCUBA-2-850um,105,pointing,science,raw-850um,scuba2_00025_20140221T075606,caom:JCMT/scuba2_00025_20140221T075606/raw-850um
IRC+10216,146.9951602953,13.28283323,JCMTCAL,56897.7493171,86,SCUBA-2,SCUBA-2-850um,189,pointing,science,raw-850um,scuba2_00086_20140828T175519,caom:JCMT/scuba2_00086_20140828T175519/raw-850um
IRC+10216,146.9923062625,13.2879721546,JCMTCAL,56985.7946181,73,SCUBA-2,SCUBA-2-850um,83,pointing,science,raw-850um,scuba2_00073_20141124T190404,caom:JCMT/scuba2_00073_20141124T190404/raw-850um
IRC+10216,146.9944467702,13.2828332472,JCMTCAL,56668.4002662,32,SCUBA-2,SCUBA-2-850um,1129,pointing,science,raw-850um,scuba2_00032_20140111T093618,caom:JCMT/scuba2_00032_20140111T093618/raw-850um
IRC+10216,146.9984428738,13.2921386081,JCMTCAL,56814.2475,12,SCUBA-2,SCUBA-2-850um,104,pointing,science,raw-850um,scuba2_00012_20140606T055447,caom:JCMT/scuba2_00012_20140606T055447/raw-850um
IRC+10216,146.9930197367,13.2838054954,JCMTCAL,56683.4193403,27,SCUBA-2,SCUBA-2-850um,105,pointing,science,raw-850um,scuba2_00027_20140126T100323,caom:JCMT/scuba2_00027_20140126T100323/raw-850um
IRC+10216,146.9930197402,13.2840832696,JCMTCAL,56676.4238194,30,SCUBA-2,SCUBA-2-850um,104,pointing,science,raw-850um,scuba2_00030_20140119T100951,caom:JCMT/scuba2_00030_20140119T100951/raw-850um
IRC+10216,146.9968730587,13.2921386682,JCMTCAL,56684.650162,46,SCUBA-2,SCUBA-2-850um,188,pointing,science,raw-850um,scuba2_00046_20140127T153549,caom:JCMT/scuba2_00046_20140127T153549/raw-850um
IRC+10216,146.9930197404,13.2840832703,JCMTCAL,56998.5446759,54,SCUBA-2,SCUBA-2-850um,106,pointing,science,raw-850um,scuba2_00054_20141207T130352,caom:JCMT/scuba2_00054_20141207T130352/raw-850um
IRC+10216,146.9985856625,13.2940830346,JCMTCAL,57000.7279398,65,SCUBA-2,SCUBA-2-850um,189,pointing,science,raw-850um,scuba2_00065_20141209T172800,caom:JCMT/scuba2_00065_20141209T172800/raw-850um
IRC+10216,146.9988710006,13.2919997042,JCMTCAL,56998.7221875,75,SCUBA-2,SCUBA-2-850um,192,pointing,science,raw-850um,scuba2_00075_20141207T171951,caom:JCMT/scuba2_00075_20141207T171951/raw-850um
IRC+10216,146.9978720362,13.2922775169,JCMTCAL,56809.2737616,16,SCUBA-2,SCUBA-2-850um,190,pointing,science,raw-850um,scuba2_00016_20140601T063345,caom:JCMT/scuba2_00016_20140601T063345/raw-850um
IRC+10216,146.9930197409,13.284083271,JCMTCAL,56988.5911574,46,SCUBA-2,SCUBA-2-850um,106,pointing,science,raw-850um,scuba2_00046_20141127T141044,caom:JCMT/scuba2_00046_20141127T141044/raw-850um
IRC+10216,146.9901656146,13.2847777376,JCMTCAL,56717.3572106,21,SCUBA-2,SCUBA-2-850um,187,pointing,science,raw-850um,scuba2_00021_20140301T083352,caom:JCMT/scuba2_00021_20140301T083352/raw-850um
IRC+10216,146.9915927403,13.2900554918,JCMTCAL,56998.7708333,81,SCUBA-2,SCUBA-2-850um,85,pointing,science,raw-850um,scuba2_00081_20141207T182651,caom:JCMT/scuba2_00081_20141207T182651/raw-850um
IRC+10216,146.9934478472,13.2835277083,JCMTCAL,57012.4880093,34,SCUBA-2,SCUBA-2-850um,105,pointing,science,raw-850um,scuba2_00034_20141221T114218,caom:JCMT/scuba2_00034_20141221T114218/raw-850um
IRC+10216,146.9943041811,13.2876943458,JCMTCAL,56986.7027662,62,SCUBA-2,SCUBA-2-850um,82,pointing,science,raw-850um,scuba2_00062_20141125T165154,caom:JCMT/scuba2_00062_20141125T165154/raw-850um
IRC+10216,146.9914499668,13.2838055123,JCMTCAL,56756.2277083,11,SCUBA-2,SCUBA-2-850um,105,pointing,science,raw-850um,scuba2_00011_20140409T052442,caom:JCMT/scuba2_00011_20140409T052442/raw-850um
IRC+10216,147.000012762,13.2936663114,JCMTCAL,57018.6291319,54,SCUBA-2,SCUBA-2-850um,108,pointing,science,raw-850um,scuba2_00054_20141227T150545,caom:JCMT/scuba2_00054_20141227T150545/raw-850um
IRC+10216,146.9930197406,13.28408327,JCMTCAL,56700.3598727,24,SCUBA-2,SCUBA-2-850um,187,pointing,science,raw-850um,scuba2_00024_20140212T083746,caom:JCMT/scuba2_00024_20140212T083746/raw-850um
IRC+10216,146.9983001634,13.2921386136,JCMTCAL,56711.5298032,34,SCUBA-2,SCUBA-2-850um,104,pointing,science,raw-850um,scuba2_00034_20140223T124226,caom:JCMT/scuba2_00034_20140223T124226/raw-850um
IRC+10216,146.9928770345,13.2840832731,JCMTCAL,56735.2687731,14,SCUBA-2,SCUBA-2-850um,105,pointing,science,raw-850um,scuba2_00014_20140319T062654,caom:JCMT/scuba2_00014_20140319T062654/raw-850um
IRC+10216,146.9930197345,13.2836666076,JCMTCAL,56992.5685185,45,SCUBA-2,SCUBA-2-850um,105,pointing,science,raw-850um,scuba2_00045_20141201T133808,caom:JCMT/scuba2_00045_20141201T133808/raw-850um
IRC+10216,146.9927343395,13.2850554873,JCMTCAL,56984.6180556,51,SCUBA-2,SCUBA-2-850um,191,pointing,science,raw-850um,scuba2_00051_20141123T144651,caom:JCMT/scuba2_00051_20141123T144651/raw-850um
IRC+10216,146.9980147468,13.2922775115,JCMTCAL,56699.5705556,47,SCUBA-2,SCUBA-2-850um,188,pointing,science,raw-850um,scuba2_00047_20140211T133938,caom:JCMT/scuba2_00047_20140211T133938/raw-850um
IRC+10216,146.9943040708,13.2831110259,JCMTCAL,56970.5770949,49,SCUBA-2,SCUBA-2-850um,191,pointing,science,raw-850um,scuba2_00049_20141109T135051,caom:JCMT/scuba2_00049_20141109T135051/raw-850um
IRC+10216,146.9948748852,13.2828332367,JCMTCAL,56999.4763079,36,SCUBA-2,SCUBA-2-850um,193,pointing,science,raw-850um,scuba2_00036_20141208T112213,caom:JCMT/scuba2_00036_20141208T112213/raw-850um
IRC+10216,146.993019738,13.2839443817,JCMTCAL,56711.3289931,19,SCUBA-2,SCUBA-2-850um,105,pointing,science,raw-850um,scuba2_00019_20140223T075316,caom:JCMT/scuba2_00019_20140223T075316/raw-850um
IRC+10216,146.9901656161,13.2851944001,JCMTCAL,56990.6127431,53,SCUBA-2,SCUBA-2-850um,104,pointing,science,raw-850um,scuba2_00053_20141129T144148,caom:JCMT/scuba2_00053_20141129T144148/raw-850um
IRC+10216,146.9987282959,13.2921385976,JCMTCAL,56683.5920023,41,SCUBA-2,SCUBA-2-850um,105,pointing,science,raw-850um,scuba2_00041_20140126T141158,caom:JCMT/scuba2_00041_20140126T141158/raw-850um
IRC+10216,146.9878823308,13.2793611056,JCMTCAL,56893.8150347,85,SCUBA-2,SCUBA-2-850um,145,pointing,science,raw-850um,scuba2_00085_20140824T193016,caom:JCMT/scuba2_00085_20140824T193016/raw-850um
IRC+10216,146.9930197426,13.2842221583,JCMTCAL,56999.5417245,40,SCUBA-2,SCUBA-2-850um,108,pointing,science,raw-850um,scuba2_00040_20141208T125936,caom:JCMT/scuba2_00040_20141208T125936/raw-850um
IRC+10216,146.9998699598,13.2915830024,JCMTCAL,56991.6940509,57,SCUBA-2,SCUBA-2-850um,106,pointing,science,raw-850um,scuba2_00057_20141130T163739,caom:JCMT/scuba2_00057_20141130T163739/raw-850um
IRC+10216,146.9927343318,13.284361051,JCMTCAL,56987.5976042,41,SCUBA-2,SCUBA-2-850um,107,pointing,science,raw-850um,scuba2_00041_20141126T141720,caom:JCMT/scuba2_00041_20141126T141720/raw-850um
IRC+10216,146.9975866143,13.2922775273,JCMTCAL,56680.6339931,28,SCUBA-2,SCUBA-2-850um,189,pointing,science,raw-850um,scuba2_00028_20140123T151230,caom:JCMT/scuba2_00028_20140123T151230/raw-850um
IRC+10216,146.9995845444,13.2917219025,JCMTCAL,57010.6465741,58,SCUBA-2,SCUBA-2-850um,105,pointing,science,raw-850um,scuba2_00058_20141219T153023,caom:JCMT/scuba2_00058_20141219T153023/raw-850um
IRC+10216,146.9935905529,13.2835277058,JCMTCAL,57013.4850231,41,SCUBA-2,SCUBA-2-850um,105,pointing,science,raw-850um,scuba2_00041_20141222T113800,caom:JCMT/scuba2_00041_20141222T113800/raw-850um
IRC+10216,146.994018661,13.2831110327,JCMTCAL,56973.5805093,58,SCUBA-2,SCUBA-2-850um,148,pointing,science,raw-850um,scuba2_00058_20141112T135550,caom:JCMT/scuba2_00058_20141112T135550/raw-850um
IRC+10216,146.994874882,13.2826943492,JCMTCAL,56986.5153935,39,SCUBA-2,SCUBA-2-850um,191,pointing,science,raw-850um,scuba2_00039_20141125T122007,caom:JCMT/scuba2_00039_20141125T122007/raw-850um
IRC+10216,146.9997272609,13.2918607842,JCMTCAL,57013.6316782,54,SCUBA-2,SCUBA-2-850um,104,pointing,science,raw-850um,scuba2_00054_20141222T150854,caom:JCMT/scuba2_00054_20141222T150854/raw-850um
IRC+10216,146.9991564228,13.2919996938,JCMTCAL,56794.2761343,29,SCUBA-2,SCUBA-2-850um,105,pointing,science,raw-850um,scuba2_00029_20140517T063608,caom:JCMT/scuba2_00029_20140517T063608/raw-850um
IRC+10216,146.9980147471,13.2922775125,JCMTCAL,56672.6490856,45,SCUBA-2,SCUBA-2-850um,104,pointing,science,raw-850um,scuba2_00045_20140115T153037,caom:JCMT/scuba2_00045_20140115T153037/raw-850um
IRC+10216,146.9948748888,13.282972125,JCMTCAL,56679.3599769,30,SCUBA-2,SCUBA-2-850um,188,pointing,science,raw-850um,scuba2_00030_20140122T083447,caom:JCMT/scuba2_00030_20140122T083447/raw-850um
IRC+10216,147.0000126825,13.2918607722,JCMTCAL,57012.6340741,46,SCUBA-2,SCUBA-2-850um,105,pointing,science,raw-850um,scuba2_00046_20141221T151222,caom:JCMT/scuba2_00046_20141221T151222/raw-850um
IRC+10216,146.9925917086,13.289916588,JCMTCAL,56983.7875,69,SCUBA-2,SCUBA-2-850um,84,pointing,science,raw-850um,scuba2_00069_20141122T185350,caom:JCMT/scuba2_00069_20141122T185350/raw-850um
IRC+10216,146.9998699715,13.2918607782,JCMTCAL,57007.6453472,50,SCUBA-2,SCUBA-2-850um,189,pointing,science,raw-850um,scuba2_00050_20141216T152728,caom:JCMT/scuba2_00050_20141216T152728/raw-850um
IRC+10216,146.9924488883,13.2824166181,JCMTCAL,56672.4296991,30,SCUBA-2,SCUBA-2-850um,106,pointing,science,raw-850um,scuba2_00030_20140115T101722,caom:JCMT/scuba2_00030_20140115T101722/raw-850um
IRC+10216,146.9997272614,13.2918607842,JCMTCAL,56668.5883565,49,SCUBA-2,SCUBA-2-850um,64,pointing,science,raw-850um,scuba2_00049_20140111T140506,caom:JCMT/scuba2_00049_20140111T140506/raw-850um
IRC+10216,146.9941613626,13.282972141,JCMTCAL,56992.5174421,40,SCUBA-2,SCUBA-2-850um,104,pointing,science,raw-850um,scuba2_00040_20141201T122136,caom:JCMT/scuba2_00040_20141201T122136/raw-850um
IRC+10216,146.9948748856,13.2828332372,JCMTCAL,56730.2217245,9,SCUBA-2,SCUBA-2-850um,145,pointing,science,raw-850um,scuba2_00009_20140314T051542,caom:JCMT/scuba2_00009_20140314T051542/raw-850um
IRC+10216,146.9921635263,13.2864443656,JCMTCAL,56668.5007292,39,SCUBA-2,SCUBA-2-850um,65,pointing,science,raw-850um,scuba2_00039_20140111T120056,caom:JCMT/scuba2_00039_20140111T120056/raw-850um
IRC+10216,146.9997272609,13.2918607842,JCMTCAL,56982.7294097,60,SCUBA-2,SCUBA-2-850um,188,pointing,science,raw-850um,scuba2_00060_20141121T173007,caom:JCMT/scuba2_00060_20141121T173007/raw-850um
IRC+10216,146.9920207816,13.283111064,JCMTCAL,56981.5954745,62,SCUBA-2,SCUBA-2-850um,105,pointing,science,raw-850um,scuba2_00062_20141120T141659,caom:JCMT/scuba2_00062_20141120T141659/raw-850um
IRC+10216,146.9901656289,13.2876944043,JCMTCAL,56999.8162731,68,SCUBA-2,SCUBA-2-850um,142,pointing,science,raw-850um,scuba2_00068_20141208T193519,caom:JCMT/scuba2_00068_20141208T193519/raw-850um
IRC+10216,146.9935905557,13.2836665936,JCMTCAL,56679.3992824,34,SCUBA-2,SCUBA-2-850um,188,pointing,science,raw-850um,scuba2_00034_20140122T093432,caom:JCMT/scuba2_00034_20140122T093432/raw-850um
IRC+10216,146.9973011941,13.2922775391,JCMTCAL,56827.2447222,14,SCUBA-2,SCUBA-2-850um,190,pointing,science,raw-850um,scuba2_00014_20140619T055219,caom:JCMT/scuba2_00014_20140619T055219/raw-850um
IRC+10216,146.9941614696,13.2875554605,JCMTCAL,56959.7862153,66,SCUBA-2,SCUBA-2-850um,82,pointing,science,raw-850um,scuba2_00066_20141029T185203,caom:JCMT/scuba2_00066_20141029T185203/raw-850um
IRC+10216,146.9984428744,13.2921386089,JCMTCAL,56826.2212847,9,SCUBA-2,SCUBA-2-850um,191,pointing,science,raw-850um,scuba2_00009_20140618T051700,caom:JCMT/scuba2_00009_20140618T051700/raw-850um
IRC+10216,146.9947321801,13.2828332403,JCMTCAL,56734.2090972,9,SCUBA-2,SCUBA-2-850um,107,pointing,science,raw-850um,scuba2_00009_20140318T045731,caom:JCMT/scuba2_00009_20140318T045731/raw-850um
IRC+10216,146.9997273386,13.2936663233,JCMTCAL,56680.5607523,21,SCUBA-2,SCUBA-2-850um,189,pointing,science,raw-850um,scuba2_00021_20140123T132356,caom:JCMT/scuba2_00021_20140123T132356/raw-850um
IRC+10216,146.9948748814,13.2826943488,JCMTCAL,56676.3576389,25,SCUBA-2,SCUBA-2-850um,104,pointing,science,raw-850um,scuba2_00025_20140119T083249,caom:JCMT/scuba2_00025_20140119T083249/raw-850um
IRC+10216,146.9930198387,13.2899165807,JCMTCAL,56984.7755324,67,SCUBA-2,SCUBA-2-850um,146,pointing,science,raw-850um,scuba2_00067_20141123T183357,caom:JCMT/scuba2_00067_20141123T183357/raw-850um
IRC+10216,146.9927343869,13.2878332601,JCMTCAL,56992.7595949,71,SCUBA-2,SCUBA-2-850um,148,pointing,science,raw-850um,scuba2_00071_20141201T181103,caom:JCMT/scuba2_00071_20141201T181103/raw-850um
IRC+10216,146.9913072994,13.2878332794,JCMTCAL,57002.7745255,56,SCUBA-2,SCUBA-2-850um,82,pointing,science,raw-850um,scuba2_00056_20141211T183513,caom:JCMT/scuba2_00056_20141211T183513/raw-850um
IRC+10216,146.9990137116,13.2919996988,JCMTCAL,56684.5834144,40,SCUBA-2,SCUBA-2-850um,105,pointing,science,raw-850um,scuba2_00040_20140127T135936,caom:JCMT/scuba2_00040_20140127T135936/raw-850um
IRC+10216,146.9990137173,13.2921385868,JCMTCAL,57012.6850926,55,SCUBA-2,SCUBA-2-850um,105,pointing,science,raw-850um,scuba2_00055_20141221T162329,caom:JCMT/scuba2_00055_20141221T162329/raw-850um
IRC+10216,146.9937332146,13.2814443819,JCMTCAL,56988.5278009,41,SCUBA-2,SCUBA-2-850um,104,pointing,science,raw-850um,scuba2_00041_20141127T123630,caom:JCMT/scuba2_00041_20141127T123630/raw-850um
IRC+10216,146.9935906375,13.2876943585,JCMTCAL,56986.7481134,69,SCUBA-2,SCUBA-2-850um,83,pointing,science,raw-850um,scuba2_00069_20141125T175712,caom:JCMT/scuba2_00069_20141125T175712/raw-850um
IRC+10216,146.9923062351,13.2865832499,JCMTCAL,57013.5583449,48,SCUBA-2,SCUBA-2-850um,107,pointing,science,raw-850um,scuba2_00048_20141222T132331,caom:JCMT/scuba2_00048_20141222T132331/raw-850um
IRC+10216,146.9947321831,13.2829721281,JCMTCAL,56981.5327315,58,SCUBA-2,SCUBA-2-850um,105,pointing,science,raw-850um,scuba2_00058_20141120T124330,caom:JCMT/scuba2_00058_20141120T124330/raw-850um
IRC+10216,146.9921635277,13.2865832515,JCMTCAL,57012.5610069,40,SCUBA-2,SCUBA-2-850um,106,pointing,science,raw-850um,scuba2_00040_20141221T132720,caom:JCMT/scuba2_00040_20141221T132720/raw-850um
IRC+10216,146.9997272609,13.2918607842,JCMTCAL,56753.3426389,12,SCUBA-2,SCUBA-2-850um,188,pointing,science,raw-850um,scuba2_00012_20140406T081129,caom:JCMT/scuba2_00012_20140406T081129/raw-850um
IRC+10216,146.9925915912,13.2822777279,JCMTCAL,56737.2470949,15,SCUBA-2,SCUBA-2-850um,63,pointing,science,raw-850um,scuba2_00015_20140321T055229,caom:JCMT/scuba2_00015_20140321T055229/raw-850um
IRC+10216,146.9948748896,13.2829721257,JCMTCAL,56735.218287,9,SCUBA-2,SCUBA-2-850um,63,pointing,science,raw-850um,scuba2_00009_20140319T051048,caom:JCMT/scuba2_00009_20140319T051048/raw-850um
