Target Name,RA (J2000.0),Dec. (J2000.0),Proposal ID,Start Date,Sequence Number,Instrument,Filter,Int. Time,Obs. Type,Intent,Product ID,Obs. ID,DOWNLOADABLE
IRC+10216,146.9914500352,13.2913054417,JCMTCAL,56004.3866551,26,SCUBA-2,SCUBA-2-450um,162,pointing,science,raw-450um,scuba2_00026_20120318T091647,caom:JCMT/scuba2_00026_20120318T091647/raw-450um
IRC+10216,146.9933051445,13.2836665997,JCMTCAL,56003.2573264,17,SCUBA-2,SCUBA-2-450um,272,pointing,science,raw-450um,scuba2_00017_20120317T061033,caom:JCMT/scuba2_00017_20120317T061033/raw-450um
IRC+10216,146.9864552336,13.2854721587,JCMTCAL,55981.4451968,37,SCUBA-2,SCUBA-2-450um,173,pointing,science,raw-450um,scuba2_00037_20120224T104105,caom:JCMT/scuba2_00037_20120224T104105/raw-450um
IRC+10216,146.994874882,13.2826943493,JCMTCAL,55976.2810069,15,SCUBA-2,SCUBA-2-450um,262,pointing,science,raw-450um,scuba2_00015_20120219T064439,caom:JCMT/scuba2_00015_20120219T064439/raw-450um
IRC+10216,146.99287704,13.2844999362,JCMTCAL,55976.3691435,22,SCUBA-2,SCUBA-2-450um,261,pointing,science,raw-450um,scuba2_00022_20120219T085134,caom:JCMT/scuba2_00022_20120219T085134/raw-450um
IRC+10216,146.9948748781,13.2825554613,JCMTCAL,55975.2779051,17,SCUBA-2,SCUBA-2-450um,103,pointing,science,raw-450um,scuba2_00017_20120218T064011,caom:JCMT/scuba2_00017_20120218T064011/raw-450um
IRC+10216,146.9938759584,13.2832499239,JCMTCAL,55975.3179977,21,SCUBA-2,SCUBA-2-450um,99,pointing,science,raw-450um,scuba2_00021_20120218T073755,caom:JCMT/scuba2_00021_20120218T073755/raw-450um
IRC+10216,146.9925916284,13.2846388277,JCMTCAL,55962.4094329,36,SCUBA-2,SCUBA-2-450um,263,pointing,science,raw-450um,scuba2_00036_20120205T094935,caom:JCMT/scuba2_00036_20120205T094935/raw-450um
IRC+10216,146.9988710124,13.2922774801,JCMTCAL,55964.566713,48,SCUBA-2,SCUBA-2-450um,103,pointing,science,raw-450um,scuba2_00048_20120207T133604,caom:JCMT/scuba2_00048_20120207T133604/raw-450um
IRC+10216,146.9937332523,13.2832499262,JCMTCAL,55964.3461111,25,SCUBA-2,SCUBA-2-450um,162,pointing,science,raw-450um,scuba2_00025_20120207T081824,caom:JCMT/scuba2_00025_20120207T081824/raw-450um
IRC+10216,146.9981574577,13.2922775067,JCMTCAL,55962.583912,54,SCUBA-2,SCUBA-2-450um,156,pointing,science,raw-450um,scuba2_00054_20120205T140050,caom:JCMT/scuba2_00054_20120205T140050/raw-450um
IRC+10216,146.9944467732,13.2829721347,JCMTCAL,55962.331331,29,SCUBA-2,SCUBA-2-450um,267,pointing,science,raw-450um,scuba2_00029_20120205T075707,caom:JCMT/scuba2_00029_20120205T075707/raw-450um
IRC+10216,146.9930197409,13.2840832711,JCMTCAL,55961.399375,38,SCUBA-2,SCUBA-2-450um,265,pointing,science,raw-450um,scuba2_00038_20120204T093506,caom:JCMT/scuba2_00038_20120204T093506/raw-450um
IRC+10216,146.9980147474,13.2922775129,JCMTCAL,55959.6035764,60,SCUBA-2,SCUBA-2-450um,161,pointing,science,raw-450um,scuba2_00060_20120202T142909,caom:JCMT/scuba2_00060_20120202T142909/raw-450um
IRC+10216,146.9990137173,13.2921385868,JCMTCAL,55954.5818634,55,SCUBA-2,SCUBA-2-450um,157,pointing,science,raw-450um,scuba2_00055_20120128T135753,caom:JCMT/scuba2_00055_20120128T135753/raw-450um
IRC+10216,146.994589475,13.2828332435,JCMTCAL,55952.3537847,32,SCUBA-2,SCUBA-2-450um,158,pointing,science,raw-450um,scuba2_00032_20120126T082927,caom:JCMT/scuba2_00032_20120126T082927/raw-450um
IRC+10216,146.9934478472,13.2835277085,JCMTCAL,55952.3903704,35,SCUBA-2,SCUBA-2-450um,171,pointing,science,raw-450um,scuba2_00035_20120126T092208,caom:JCMT/scuba2_00035_20120126T092208/raw-450um
IRC+10216,146.9992991338,13.2919996882,JCMTCAL,55951.5754514,48,SCUBA-2,SCUBA-2-450um,158,pointing,science,raw-450um,scuba2_00048_20120125T134839,caom:JCMT/scuba2_00048_20120125T134839/raw-450um
IRC+10216,147.0030093462,13.287138446,JCMTCAL,55951.5225,44,SCUBA-2,SCUBA-2-450um,158,pointing,science,raw-450um,scuba2_00044_20120125T123224,caom:JCMT/scuba2_00044_20120125T123224/raw-450um
IRC+10216,146.9990137173,13.2921385868,JCMTCAL,55950.5850926,59,SCUBA-2,SCUBA-2-450um,163,pointing,science,raw-450um,scuba2_00059_20120124T140232,caom:JCMT/scuba2_00059_20120124T140232/raw-450um
IRC+10216,146.9756103039,13.2710274795,JCMTCAL,55950.4614583,45,SCUBA-2,SCUBA-2-450um,156,pointing,science,raw-450um,scuba2_00045_20120124T110430,caom:JCMT/scuba2_00045_20120124T110430/raw-450um
IRC+10216,146.9997272662,13.2919996713,JCMTCAL,55950.5721412,55,SCUBA-2,SCUBA-2-450um,159,pointing,science,raw-450um,scuba2_00055_20120124T134353,caom:JCMT/scuba2_00055_20120124T134353/raw-450um
IRC+10216,146.9865979406,13.2854721602,JCMTCAL,55949.5322569,44,SCUBA-2,SCUBA-2-450um,156,pointing,science,raw-450um,scuba2_00044_20120123T124627,caom:JCMT/scuba2_00044_20120123T124627/raw-450um
IRC+10216,146.9843152019,13.256583514,JCMTCAL,55949.4722801,38,SCUBA-2,SCUBA-2-450um,157,pointing,science,raw-450um,scuba2_00038_20120123T112005,caom:JCMT/scuba2_00038_20120123T112005/raw-450um
IRC+10216,146.9997272614,13.2918607842,JCMTCAL,56014.3641551,35,SCUBA-2,SCUBA-2-450um,168,pointing,science,raw-450um,scuba2_00035_20120328T084423,caom:JCMT/scuba2_00035_20120328T084423/raw-450um
IRC+10216,146.9944467726,13.2829721348,JCMTCAL,56284.4483796,35,SCUBA-2,SCUBA-2-450um,169,pointing,science,raw-450um,scuba2_00035_20121223T104212,caom:JCMT/scuba2_00035_20121223T104212/raw-450um
IRC+10216,146.9994418502,13.2921385704,JCMTCAL,56034.3508102,26,SCUBA-2,SCUBA-2-450um,169,pointing,science,raw-450um,scuba2_00026_20120417T082510,caom:JCMT/scuba2_00026_20120417T082510/raw-450um
IRC+10216,146.9997272609,13.2918607842,JCMTCAL,56042.3116319,17,SCUBA-2,SCUBA-2-450um,157,pointing,science,raw-450um,scuba2_00017_20120425T072845,caom:JCMT/scuba2_00017_20120425T072845/raw-450um
IRC+10216,146.9864552336,13.2854721587,JCMTCAL,56052.2512616,22,SCUBA-2,SCUBA-2-450um,156,pointing,science,raw-450um,scuba2_00022_20120505T060149,caom:JCMT/scuba2_00022_20120505T060149/raw-450um
IRC+10216,146.992734294,13.2821388378,JCMTCAL,56283.4839005,53,SCUBA-2,SCUBA-2-450um,169,pointing,science,raw-450um,scuba2_00053_20121222T113624,caom:JCMT/scuba2_00053_20121222T113624/raw-450um
IRC+10216,146.9934478501,13.2836665967,JCMTCAL,56284.4843519,38,SCUBA-2,SCUBA-2-450um,172,pointing,science,raw-450um,scuba2_00038_20121223T113710,caom:JCMT/scuba2_00038_20121223T113710/raw-450um
IRC+10216,146.9934478468,13.2835277079,JCMTCAL,55976.3211921,18,SCUBA-2,SCUBA-2-450um,153,pointing,science,raw-450um,scuba2_00018_20120219T074231,caom:JCMT/scuba2_00018_20120219T074231/raw-450um
