Target Name,RA (J2000.0),Dec. (J2000.0),Proposal ID,Start Date,Sequence Number,Instrument,Filter,Int. Time,Obs. Type,Intent,Product ID,Obs. ID,DOWNLOADABLE
oCeti,34.83638852,-2.968888925,JCMTCAL,55851.62581,39,SCUBA-2,SCUBA-2-850um,362,pointing,science,raw-850um,scuba2_00039_20111017T150110,caom:JCMT/scuba2_00039_20111017T150110/raw-850um
oCeti,34.81858684,-2.975277643,JCMTCAL,55850.44726,21,SCUBA-2,SCUBA-2-850um,361,pointing,science,raw-850um,scuba2_00021_20111016T104403,caom:JCMT/scuba2_00021_20111016T104403/raw-850um
oCeti,34.82595799,-2.959722265,JCMTCAL,55845.4786,40,SCUBA-2,SCUBA-2-850um,367,pointing,science,raw-850um,scuba2_00040_20111011T112911,caom:JCMT/scuba2_00040_20111011T112911/raw-850um
oCeti,34.83805742,-2.96888893,JCMTCAL,55843.58369,64,SCUBA-2,SCUBA-2-850um,133,pointing,science,raw-850um,scuba2_00064_20111009T140031,caom:JCMT/scuba2_00064_20111009T140031/raw-850um
oCeti,34.83458053,-2.975138901,JCMTCAL,55843.41233,42,SCUBA-2,SCUBA-2-850um,364,pointing,science,raw-850um,scuba2_00042_20111009T095345,caom:JCMT/scuba2_00042_20111009T095345/raw-850um
oCeti,34.82540153,-2.976527728,JCMTCAL,55843.46128,46,SCUBA-2,SCUBA-2-850um,81,pointing,science,raw-850um,scuba2_00046_20111009T110415,caom:JCMT/scuba2_00046_20111009T110415/raw-850um
oCeti,34.83485867,-2.981527762,JCMTCAL,55763.60155,17,SCUBA-2,SCUBA-2-850um,309,pointing,science,raw-850um,scuba2_00017_20110721T142614,caom:JCMT/scuba2_00017_20110721T142614/raw-850um
oCeti,34.84320315,-2.964777855,JCMTCAL,55921.32486,28,SCUBA-2,SCUBA-2-850um,267,pointing,science,raw-850um,scuba2_00028_20111226T074748,caom:JCMT/scuba2_00028_20111226T074748/raw-850um
oCeti,34.83764019,-2.967083385,JCMTCAL,55810.6753,60,SCUBA-2,SCUBA-2-850um,375,pointing,science,raw-850um,scuba2_00060_20110906T161226,caom:JCMT/scuba2_00060_20110906T161226/raw-850um
oCeti,34.83764019,-2.967222274,JCMTCAL,55831.58249,59,SCUBA-2,SCUBA-2-850um,364,pointing,science,raw-850um,scuba2_00059_20110927T135847,caom:JCMT/scuba2_00059_20110927T135847/raw-850um
oCeti,34.82554076,-2.959583363,JCMTCAL,55844.48757,33,SCUBA-2,SCUBA-2-850um,389,pointing,science,raw-850um,scuba2_00033_20111010T114206,caom:JCMT/scuba2_00033_20111010T114206/raw-850um
oCeti,34.84362037,-2.964638967,JCMTCAL,55923.34063,36,SCUBA-2,SCUBA-2-850um,260,pointing,science,raw-850um,scuba2_00036_20111228T081030,caom:JCMT/scuba2_00036_20111228T081030/raw-850um
oCeti,34.84362037,-2.964638967,JCMTCAL,55911.39588,58,SCUBA-2,SCUBA-2-850um,301,pointing,science,raw-850um,scuba2_00058_20111216T093004,caom:JCMT/scuba2_00058_20111216T093004/raw-850um
oCeti,34.82637508,-2.974444416,JCMTCAL,55850.4098,18,SCUBA-2,SCUBA-2-850um,208,pointing,science,raw-850um,scuba2_00018_20111016T095007,caom:JCMT/scuba2_00018_20111016T095007/raw-850um
oCeti,34.83527591,-2.977361113,JCMTCAL,55844.36134,28,SCUBA-2,SCUBA-2-850um,383,pointing,science,raw-850um,scuba2_00028_20111010T084020,caom:JCMT/scuba2_00028_20111010T084020/raw-850um
oCeti,34.83597128,-2.98513885,JCMTCAL,55763.55227,12,SCUBA-2,SCUBA-2-850um,157,pointing,science,raw-850um,scuba2_00012_20110721T131516,caom:JCMT/scuba2_00012_20110721T131516/raw-850um
oCeti,34.83527594,-2.951583561,JCMTCAL,55911.3403,46,SCUBA-2,SCUBA-2-850um,289,pointing,science,raw-850um,scuba2_00046_20111216T081002,caom:JCMT/scuba2_00046_20111216T081002/raw-850um
oCeti,34.82554057,-2.979999934,JCMTCAL,55843.45113,45,SCUBA-2,SCUBA-2-850um,361,pointing,science,raw-850um,scuba2_00045_20111009T104938,caom:JCMT/scuba2_00045_20111009T104938/raw-850um
