Target Name,RA (J2000.0),Dec. (J2000.0),Proposal ID,Start Date,Sequence Number,Instrument,Filter,Int. Time,Obs. Type,Intent,Product ID,Obs. ID,DOWNLOADABLE
IRC+10216,147.0015824416,13.2907496296,JCMTCAL,57488.2902199,25,SCUBA-2,SCUBA-2-450um,107,pointing,science,raw-450um,scuba2_00025_20160410T065726,caom:JCMT/scuba2_00025_20160410T065726/raw-450um
IRC+10216,146.9990137173,13.2921385868,JCMTCAL,57452.4822454,43,SCUBA-2,SCUBA-2-450um,106,pointing,science,raw-450um,scuba2_00043_20160305T113354,caom:JCMT/scuba2_00043_20160305T113354/raw-450um
IRC+10216,146.9925915932,13.2824166161,JCMTCAL,57466.2542824,23,SCUBA-2,SCUBA-2-450um,107,pointing,science,raw-450um,scuba2_00023_20160319T060518,caom:JCMT/scuba2_00023_20160319T060518/raw-450um
IRC+10216,146.9951602917,13.282694342,JCMTCAL,57469.181169,8,SCUBA-2,SCUBA-2-450um,190,pointing,science,raw-450um,scuba2_00008_20160322T041708,caom:JCMT/scuba2_00008_20160322T041708/raw-450um
IRC+10216,146.9934478481,13.283527709,JCMTCAL,57494.1743056,7,SCUBA-2,SCUBA-2-450um,108,pointing,science,raw-450um,scuba2_00007_20160416T041051,caom:JCMT/scuba2_00007_20160416T041051/raw-450um
IRC+10216,146.9911645559,13.2839444043,JCMTCAL,57495.217037,15,SCUBA-2,SCUBA-2-450um,107,pointing,science,raw-450um,scuba2_00015_20160417T050922,caom:JCMT/scuba2_00015_20160417T050922/raw-450um
IRC+10216,146.9992991328,13.2919996883,JCMTCAL,57500.2851852,16,SCUBA-2,SCUBA-2-450um,64,pointing,science,raw-450um,scuba2_00016_20160422T064953,caom:JCMT/scuba2_00016_20160422T064953/raw-450um
IRC+10216,146.9925916284,13.2846388277,JCMTCAL,57511.1708449,8,SCUBA-2,SCUBA-2-450um,107,pointing,science,raw-450um,scuba2_00008_20160503T040249,caom:JCMT/scuba2_00008_20160503T040249/raw-450um
IRC+10216,146.9997272608,13.2918607837,JCMTCAL,57519.2378125,19,SCUBA-2,SCUBA-2-450um,106,pointing,science,raw-450um,scuba2_00019_20160511T054112,caom:JCMT/scuba2_00019_20160511T054112/raw-450um
IRC+10216,146.9992991341,13.2919996884,JCMTCAL,57537.2306713,15,SCUBA-2,SCUBA-2-450um,110,pointing,science,raw-450um,scuba2_00015_20160529T052902,caom:JCMT/scuba2_00015_20160529T052902/raw-450um
IRC+10216,146.9997272608,13.2918607837,JCMTCAL,57531.2060532,12,SCUBA-2,SCUBA-2-450um,107,pointing,science,raw-450um,scuba2_00012_20160523T045343,caom:JCMT/scuba2_00012_20160523T045343/raw-450um
IRC+10216,146.9961874338,13.2819999592,JCMTCAL,57404.420162,45,SCUBA-2,SCUBA-2-450um,65,pointing,science,raw-450um,scuba2_00045_20160117T100414,caom:JCMT/scuba2_00045_20160117T100414/raw-450um
IRC+10216,146.9967583028,13.2853332636,JCMTCAL,57388.5159722,28,SCUBA-2,SCUBA-2-450um,191,pointing,science,raw-450um,scuba2_00028_20160101T122227,caom:JCMT/scuba2_00028_20160101T122227/raw-450um
IRC+10216,146.999727351,13.2939440992,JCMTCAL,57506.3056597,24,SCUBA-2,SCUBA-2-450um,106,pointing,science,raw-450um,scuba2_00024_20160428T071930,caom:JCMT/scuba2_00024_20160428T071930/raw-450um
IRC+10216,146.9998700564,13.2938052059,JCMTCAL,57510.2925347,9,SCUBA-2,SCUBA-2-450um,106,pointing,science,raw-450um,scuba2_00009_20160502T065819,caom:JCMT/scuba2_00009_20160502T065819/raw-450um
IRC+10216,146.9990137976,13.2940830171,JCMTCAL,57516.3047106,24,SCUBA-2,SCUBA-2-450um,108,pointing,science,raw-450um,scuba2_00024_20160508T071812,caom:JCMT/scuba2_00024_20160508T071812/raw-450um
IRC+10216,147.0071483991,13.2940825958,JCMTCAL,57484.2966088,23,SCUBA-2,SCUBA-2-450um,64,pointing,science,raw-450um,scuba2_00023_20160406T070638,caom:JCMT/scuba2_00023_20160406T070638/raw-450um
IRC+10216,146.996873058,13.2921386671,JCMTCAL,57539.3052546,22,SCUBA-2,SCUBA-2-450um,156,pointing,science,raw-450um,scuba2_00022_20160531T071923,caom:JCMT/scuba2_00022_20160531T071923/raw-450um
IRC+10216,146.9992991338,13.2919996882,JCMTCAL,57539.2316551,14,SCUBA-2,SCUBA-2-450um,110,pointing,science,raw-450um,scuba2_00014_20160531T053026,caom:JCMT/scuba2_00014_20160531T053026/raw-450um
